mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
155,SOAP_043,SOAP,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
411,SOAP_044,SOAP,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
415,SOAP_045,SOAP,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
667,SOAP_046,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
1439,SOAP_047,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
1627,SOAP_048,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
1919,SOAP_049,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
1947,SOAP_050,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
2267,SOAP_051,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
2459,SOAP_052,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
2463,SOAP_053,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
2719,SOAP_054,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
2911,SOAP_055,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
3391,SOAP_056,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
4379,SOAP_057,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
4959,SOAP_058,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
5339,SOAP_059,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
9627,SOAP_060,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
11483,SOAP_061,SOAP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
1725,SOAP_062,SOAP,,tower,phenology,phe
39967,SOAP_063,SOAP,,tower,phenology,phe
11,SRER_001,SRER,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
11,SRER_001,SRER,shrubScrub,distributed,birdGrid,brd
27,SRER_002,SRER,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
27,SRER_002,SRER,shrubScrub,distributed,birdGrid,brd
27,SRER_002,SRER,shrubScrub,distributed,mammalGrid,mam
27,SRER_002,SRER,shrubScrub,distributed,tickPlot,tck
35,SRER_003,SRER,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
35,SRER_003,SRER,shrubScrub,distributed,birdGrid,brd
35,SRER_003,SRER,shrubScrub,distributed,tickPlot,tck
43,SRER_004,SRER,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
43,SRER_004,SRER,shrubScrub,distributed,birdGrid,brd
43,SRER_004,SRER,shrubScrub,distributed,tickPlot,tck
47,SRER_005,SRER,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
47,SRER_005,SRER,shrubScrub,distributed,birdGrid,brd
47,SRER_005,SRER,shrubScrub,distributed,mammalGrid,mam
49,SRER_006,SRER,shrubScrub,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
49,SRER_006,SRER,shrubScrub,distributed,tickPlot,tck
59,SRER_007,SRER,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
59,SRER_007,SRER,shrubScrub,distributed,birdGrid,brd
59,SRER_007,SRER,shrubScrub,distributed,mammalGrid,mam
59,SRER_007,SRER,shrubScrub,distributed,tickPlot,tck
96,SRER_008,SRER,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
96,SRER_008,SRER,shrubScrub,distributed,mammalGrid,mam
96,SRER_008,SRER,shrubScrub,distributed,tickPlot,tck
111,SRER_009,SRER,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
111,SRER_009,SRER,shrubScrub,distributed,birdGrid,brd
111,SRER_009,SRER,shrubScrub,distributed,mammalGrid,mam
115,SRER_010,SRER,shrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
115,SRER_010,SRER,shrubScrub,distributed,birdGrid,brd
127,SRER_011,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
139,SRER_012,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
139,SRER_012,SRER,shrubScrub,distributed,mammalGrid,mam
143,SRER_013,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
155,SRER_014,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
155,SRER_014,SRER,shrubScrub,distributed,mammalGrid,mam
164,SRER_015,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
164,SRER_015,SRER,shrubScrub,distributed,birdGrid,brd
171,SRER_016,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
187,SRER_017,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
199,SRER_018,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
199,SRER_018,SRER,shrubScrub,distributed,birdGrid,brd
203,SRER_019,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
205,SRER_020,SRER,shrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
205,SRER_020,SRER,shrubScrub,distributed,birdGrid,brd
207,SRER_021,SRER,shrubScrub,distributed,basePlot,div
211,SRER_022,SRER,shrubScrub,distributed,basePlot,div
219,SRER_023,SRER,shrubScrub,distributed,basePlot,div
219,SRER_023,SRER,shrubScrub,distributed,mammalGrid,mam
228,SRER_024,SRER,shrubScrub,distributed,basePlot,div
229,SRER_025,SRER,shrubScrub,distributed,basePlot,div
239,SRER_026,SRER,shrubScrub,distributed,basePlot,div
267,SRER_027,SRER,shrubScrub,distributed,basePlot,div
279,SRER_028,SRER,shrubScrub,distributed,basePlot,div
283,SRER_029,SRER,shrubScrub,distributed,basePlot,div
299,SRER_030,SRER,shrubScrub,distributed,basePlot,div
48,SRER_031,SRER,shrubScrub,distributed,birdGrid,brd
15,SRER_032,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
77,SRER_033,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
95,SRER_034,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
160,SRER_035,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
191,SRER_036,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
371,SRER_037,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
447,SRER_038,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
571,SRER_039,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
608,SRER_040,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
619,SRER_041,SRER,shrubScrub,distributed,mosquitoPoint,mpt|mos
8491,SRER_042,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
8619,SRER_043,SRER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
28331,SRER_044,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
41259,SRER_045,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
44715,SRER_046,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
49579,SRER_047,SRER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
61099,SRER_048,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
61867,SRER_049,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
67371,SRER_050,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
82347,SRER_051,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
108331,SRER_052,SRER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
156075,SRER_053,SRER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
188715,SRER_054,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
225707,SRER_055,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
272171,SRER_056,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
274091,SRER_057,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
321323,SRER_058,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
616235,SRER_059,SRER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
732843,SRER_060,SRER,,tower,phenology,phe
927531,SRER_061,SRER,,tower,phenology,phe
1,STEI_001,STEI,deciduousForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
1,STEI_001,STEI,deciduousForest,distributed,birdGrid,brd
1,STEI_001,STEI,deciduousForest,distributed,mammalGrid,mam
1,STEI_001,STEI,deciduousForest,distributed,tickPlot,tck
2,STEI_002,STEI,deciduousForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
2,STEI_002,STEI,deciduousForest,distributed,birdGrid,brd
2,STEI_002,STEI,deciduousForest,distributed,mammalGrid,mam
2,STEI_002,STEI,deciduousForest,distributed,tickPlot,tck
8,STEI_003,STEI,deciduousForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
8,STEI_003,STEI,deciduousForest,distributed,birdGrid,brd
8,STEI_003,STEI,deciduousForest,distributed,tickPlot,tck
11,STEI_004,STEI,deciduousForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
13,STEI_005,STEI,deciduousForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
13,STEI_005,STEI,deciduousForest,distributed,birdGrid,brd
13,STEI_005,STEI,deciduousForest,distributed,mammalGrid,mam
13,STEI_005,STEI,deciduousForest,distributed,tickPlot,tck
17,STEI_006,STEI,deciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
17,STEI_006,STEI,deciduousForest,distributed,birdGrid,
27,STEI_007,STEI,deciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
27,STEI_007,STEI,deciduousForest,distributed,birdGrid,brd
29,STEI_009,STEI,deciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
30,STEI_010,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
44,STEI_011,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
51,STEI_012,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
44,STEI_011,STEI,deciduousForest,distributed,birdGrid,brd
59,STEI_013,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
51,STEI_012,STEI,deciduousForest,distributed,mammalGrid,mam
60,STEI_014,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
59,STEI_013,STEI,deciduousForest,distributed,birdGrid,brd
65,STEI_015,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
66,STEI_016,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
72,STEI_017,STEI,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
75,STEI_018,STEI,deciduousForest,distributed,basePlot,div
28,STEI_008,STEI,mixedForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
152,STEI_019,STEI,mixedForest,distributed,basePlot,cdw|dhp|div|hbp|vst
78,STEI_032,STEI,deciduousForest,distributed,birdGrid,brd
152,STEI_019,STEI,mixedForest,distributed,mammalGrid,mam
156,STEI_020,STEI,mixedForest,distributed,basePlot,div
321,STEI_025,STEI,mixedForest,distributed,basePlot,div
792,STEI_029,STEI,mixedForest,distributed,basePlot,div
220,STEI_022,STEI,woodyWetlands,distributed,mammalGrid,mam
1373,STEI_030,STEI,mixedForest,distributed,basePlot,div
221,STEI_023,STEI,woodyWetlands,distributed,tickPlot,tck
189,STEI_021,STEI,woodyWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
220,STEI_022,STEI,woodyWetlands,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
221,STEI_023,STEI,woodyWetlands,distributed,basePlot,div
280,STEI_024,STEI,woodyWetlands,distributed,basePlot,div
322,STEI_026,STEI,woodyWetlands,distributed,basePlot,div
152,STEI_019,STEI,mixedForest,distributed,birdGrid,brd
349,STEI_027,STEI,woodyWetlands,distributed,basePlot,div
792,STEI_029,STEI,mixedForest,distributed,tickPlot,tck
444,STEI_028,STEI,woodyWetlands,distributed,basePlot,div
53,STEI_031,STEI,deciduousForest,distributed,birdGrid,
1436,STEI_035,STEI,mixedForest,distributed,birdGrid,brd
91,STEI_033,STEI,woodyWetlands,distributed,birdGrid,brd
444,STEI_028,STEI,woodyWetlands,distributed,birdGrid,brd
494,STEI_034,STEI,woodyWetlands,distributed,birdGrid,brd
33,STEI_036,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
247,STEI_037,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
258,STEI_038,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
284,STEI_039,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
381,STEI_040,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
401,STEI_041,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
738,STEI_042,STEI,mixedForest,distributed,mosquitoPoint,mpt|mos
883,STEI_043,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
979,STEI_044,STEI,deciduousForest,distributed,mosquitoPoint,mpt|mos
9456,STEI_045,STEI,woodyWetlands,distributed,mosquitoPoint,mpt|mos
0,STEI_046,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
45,STEI_047,STEI,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
49,STEI_048,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
73,STEI_049,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
85,STEI_050,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
100,STEI_051,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
144,STEI_052,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
224,STEI_053,STEI,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
325,STEI_054,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
368,STEI_055,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
445,STEI_056,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
889,STEI_057,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
968,STEI_058,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
9990,STEI_059,STEI,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
9991,STEI_060,STEI,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
9992,STEI_061,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
9993,STEI_062,STEI,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
69,STEI_063,STEI,,tower,phenology,phe
956,STEI_064,STEI,,tower,phenology,phe
4608,STER_005,STER,cultivatedCrops,distributed,basePlot,bgc|brd|cfc|cdw|dhp|hbp|sme|vst
256,STER_006,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
256,STER_006,STER,cultivatedCrops,distributed,mammalGrid,mam
256,STER_006,STER,cultivatedCrops,distributed,tickPlot,tck
66048,STER_007,STER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
73984,STER_008,STER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
24832,STER_009,STER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
16896,STER_010,STER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
512,STER_011,STER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
0,STER_012,STER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
33280,STER_013,STER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
41216,STER_014,STER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
98816,STER_015,STER,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
8448,STER_016,STER,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
925952,STER_017,STER,,tower,phenology,phe
4352,STER_018,STER,cultivatedCrops,distributed,basePlot,bgc|brd|cfc|cdw|dhp|hbp|sme|vst
613120,STER_020,STER,,tower,phenology,phe
320,STER_026,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
320,STER_026,STER,cultivatedCrops,distributed,mammalGrid,mam
320,STER_026,STER,cultivatedCrops,distributed,tickPlot,tck
1088,STER_027,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
1088,STER_027,STER,cultivatedCrops,distributed,mammalGrid,mam
1088,STER_027,STER,cultivatedCrops,distributed,tickPlot,tck
1216,STER_028,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
1216,STER_028,STER,cultivatedCrops,distributed,mammalGrid,mam
1216,STER_028,STER,cultivatedCrops,distributed,tickPlot,tck
1664,STER_029,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
1664,STER_029,STER,cultivatedCrops,distributed,mammalGrid,mam
1664,STER_029,STER,cultivatedCrops,distributed,tickPlot,tck
1728,STER_030,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
2240,STER_031,STER,cultivatedCrops,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
2240,STER_031,STER,cultivatedCrops,distributed,mammalGrid,mam
2368,STER_032,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
3264,STER_033,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|hbp|sme|vst
3264,STER_033,STER,cultivatedCrops,distributed,tickPlot,tck
3392,STER_034,STER,cultivatedCrops,distributed,basePlot,bet|bgc|cfc|cdw|dhp|hbp|sme|vst
3712,STER_035,STER,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|hbp|sme|vst
4416,STER_036,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
6848,STER_037,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
17152,STER_038,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
22272,STER_039,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
26816,STER_040,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
33088,STER_041,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
52288,STER_042,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
72000,STER_043,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
92416,STER_044,STER,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
5,TALL_001,TALL,deciduousForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
5,TALL_001,TALL,deciduousForest,distributed,birdGrid,brd
5,TALL_001,TALL,deciduousForest,distributed,tickPlot,tck
9,TALL_002,TALL,mixedForest,distributed,birdGrid,brd
9,TALL_002,TALL,mixedForest,distributed,tickPlot,tck
9,TALL_002,TALL,mixedForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
15,TALL_003,TALL,mixedForest,distributed,tickPlot,tck
15,TALL_003,TALL,mixedForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
21,TALL_004,TALL,evergreenForest,distributed,birdGrid,brd
21,TALL_004,TALL,evergreenForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
31,TALL_005,TALL,mixedForest,distributed,mammalGrid,mam
31,TALL_005,TALL,mixedForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
35,TALL_006,TALL,evergreenForest,distributed,birdGrid,brd
35,TALL_006,TALL,evergreenForest,distributed,mammalGrid,mam
35,TALL_006,TALL,evergreenForest,distributed,tickPlot,tck
35,TALL_006,TALL,evergreenForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
69,TALL_007,TALL,deciduousForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
69,TALL_007,TALL,deciduousForest,distributed,tickPlot,
73,TALL_008,TALL,deciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
73,TALL_008,TALL,deciduousForest,distributed,tickPlot,tck
79,TALL_009,TALL,evergreenForest,distributed,birdGrid,brd
79,TALL_009,TALL,evergreenForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
81,TALL_010,TALL,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
81,TALL_010,TALL,deciduousForest,distributed,birdGrid,brd
81,TALL_010,TALL,deciduousForest,distributed,mammalGrid,mam
93,TALL_011,TALL,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
93,TALL_011,TALL,deciduousForest,distributed,birdGrid,brd
97,TALL_012,TALL,mixedForest,distributed,birdGrid,brd
97,TALL_012,TALL,mixedForest,distributed,mammalGrid,mam
97,TALL_012,TALL,mixedForest,distributed,basePlot,cdw|dhp|div|hbp|vst
131,TALL_013,TALL,evergreenForest,distributed,birdGrid,brd
131,TALL_013,TALL,evergreenForest,distributed,mammalGrid,mam
131,TALL_013,TALL,evergreenForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
137,TALL_015,TALL,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
137,TALL_015,TALL,deciduousForest,distributed,birdGrid,brd
137,TALL_015,TALL,deciduousForest,distributed,mammalGrid,mam
141,TALL_016,TALL,evergreenForest,distributed,tickPlot,tck
141,TALL_016,TALL,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
143,TALL_017,TALL,mixedForest,distributed,birdGrid,brd
143,TALL_017,TALL,mixedForest,distributed,basePlot,cdw|dhp|div|hbp|vst
161,TALL_018,TALL,evergreenForest,distributed,birdGrid,brd
161,TALL_018,TALL,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
213,TALL_020,TALL,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
221,TALL_021,TALL,evergreenForest,distributed,basePlot,div
223,TALL_022,TALL,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
257,TALL_023,TALL,deciduousForest,distributed,basePlot,div
265,TALL_024,TALL,deciduousForest,distributed,basePlot,div
265,TALL_024,TALL,deciduousForest,distributed,mammalGrid,mam
287,TALL_025,TALL,mixedForest,distributed,birdGrid,brd
287,TALL_025,TALL,mixedForest,distributed,basePlot,cdw|dhp|div|hbp|vst
291,TALL_026,TALL,evergreenForest,distributed,basePlot,div
307,TALL_027,TALL,deciduousForest,distributed,basePlot,div
307,TALL_027,TALL,deciduousForest,distributed,birdGrid,brd
337,TALL_028,TALL,evergreenForest,distributed,mosquitoPoint,mpt|mos
339,TALL_029,TALL,mixedForest,distributed,basePlot,div
339,TALL_029,TALL,mixedForest,distributed,birdGrid,brd
349,TALL_030,TALL,mixedForest,distributed,basePlot,div
351,TALL_031,TALL,evergreenForest,distributed,mammalGrid,mam
351,TALL_031,TALL,evergreenForest,distributed,basePlot,div
467,TALL_032,TALL,mixedForest,distributed,basePlot,div
717,TALL_033,TALL,mixedForest,distributed,mosquitoPoint,mpt|mos
853,TALL_034,TALL,deciduousForest,distributed,mosquitoPoint,mpt|mos
1039,TALL_035,TALL,evergreenForest,distributed,mosquitoPoint,mpt|mos
1379,TALL_036,TALL,mixedForest,distributed,mosquitoPoint,mpt|mos
1635,TALL_037,TALL,mixedForest,distributed,mosquitoPoint,mpt|mos
2001,TALL_038,TALL,evergreenForest,distributed,mosquitoPoint,mpt|mos
2961,TALL_039,TALL,evergreenForest,distributed,mosquitoPoint,mpt|mos
3091,TALL_040,TALL,deciduousForest,distributed,mosquitoPoint,mpt|mos
3699,TALL_041,TALL,deciduousForest,distributed,mosquitoPoint,mpt|mos
5677,TALL_042,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
9773,TALL_043,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
1581,TALL_044,TALL,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
12845,TALL_045,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
8749,TALL_046,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
2605,TALL_047,TALL,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
70189,TALL_048,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
22317,TALL_049,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
6701,TALL_050,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
557,TALL_051,TALL,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
59437,TALL_052,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
31021,TALL_053,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
2093,TALL_054,TALL,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
15405,TALL_055,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
6189,TALL_056,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
45101,TALL_057,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
105773,TALL_058,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
81197,TALL_059,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
159277,TALL_060,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
7213,TALL_061,TALL,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
21037,TALL_063,TALL,,tower,phenology,phe
469,TALL_064,TALL,mixedForest,distributed,basePlot,div
169,,TALL,mixedForest,distributed,birdGrid,
169,,TALL,mixedForest,distributed,basePlot,
1,TEAK_001,TEAK,evergreenForest,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
1,TEAK_001,TEAK,evergreenForest,distributed,birdGrid,brd
