"siteID","eventID","date","plotID","plotType","individualID","taxonID","growthForm","stemDiameter","basalStemDiameter","plantStatus"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01470","POTR5","single bole tree",32.4,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00886","POTR5","small tree",2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00868","POTR5","small tree",1,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01490","POTR5","small tree",4,NA,"Live, physically damaged"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01457","POTR5","single bole tree",26.4,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01457","POTR5","single bole tree",26,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00889","POTR5","small tree",3,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01480","POTR5","small tree",3.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01443","PICO","multi-bole tree",15.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00900","POTR5","small tree",2.8,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00900","POTR5","small tree",1.1,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00900","POTR5","small tree",3.4,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01445","PICO","single bole tree",44.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01465","PSME","single bole tree",15.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00875","PSME","single bole tree",36.7,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01466","PSME","single bole tree",19.1,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01479","POTR5","small tree",3.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01481","POTR5","small tree",2.9,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01456","PICO","single bole tree",14.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00878","PICO","single bole tree",34.5,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00878","PICO","single bole tree",34.8,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00879","PSME","multi-bole tree",27,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00879A","PSME","multi-bole tree",14.3,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00879A","PSME","multi-bole tree",14.4,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00880","POTR5","small tree",2,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01465","PSME","single bole tree",15,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01458","PICO","single bole tree",41.3,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01475","PICO","single bole tree",43,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00886","POTR5","small tree",2.3,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01477","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01483","POTR5","small tree",4.1,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01480","POTR5","small tree",3.7,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00869","POTR5","small tree",3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00871","POTR5","small tree",2.3,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00871","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01444","PICO","multi-bole tree",19.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01444A","PICO","multi-bole tree",15.8,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01445","PICO","single bole tree",45,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01484","POTR5","small tree",2.1,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01484","POTR5","small tree",2,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01479","POTR5","small tree",2.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01455","PICO","single bole tree",36.4,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01459","PSME","single bole tree",15.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01443A","PICO","multi-bole tree",8.9,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01478","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01478","POTR5","small tree",3.8,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01477","POTR5","small tree",3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01444A","PICO","multi-bole tree",11.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01459","PSME","single bole tree",15.8,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00873","POTR5","small tree",2.3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00873","POTR5","small tree",2.1,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01483","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00873","POTR5","small tree",2.5,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01463","PSME","single bole tree",15.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01464","POTR5","single bole tree",32.4,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01463","PSME","single bole tree",15.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01443A","PICO","multi-bole tree",8.1,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01444","PICO","multi-bole tree",19.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00872","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01464","POTR5","single bole tree",32.5,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01482","POTR5","small tree",4.4,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01482","POTR5","small tree",3.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.00873","POTR5","small tree",3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01462","PICO","single bole tree",35.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00889","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-15,"YELL_054","tower","NEON.PLA.D12.YELL.01460","PSME","single bole tree",16.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.01460","PSME","single bole tree",16.7,NA,"Live"
"YELL","vst_YELL_2019",2019-08-29,"YELL_054","tower","NEON.PLA.D12.YELL.00872","POTR5","small tree",1.8,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00965","PSME","single bole tree",27.9,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00965","PSME","single bole tree",28,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00966","PSME","single bole tree",45.7,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00964","PSME","single bole tree",22.3,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00963","PSME","single bole tree",30.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00970","PSME","single bole tree",33.6,NA,"Dead, broken bole"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00964","PSME","single bole tree",22.3,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00914","PSME","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00966","PSME","single bole tree",44.6,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00969","PSME","single bole tree",20.2,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00970","PSME","single bole tree",33.7,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00962","PSME","single bole tree",41.4,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00926","PSME","single bole tree",15.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00926","PSME","single bole tree",16.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00931","PSME","single bole tree",37,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00937","PSME","multi-bole tree",27,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00931","PSME","single bole tree",36.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00967","PSME","single bole tree",22.1,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00932","PSME","single bole tree",11.3,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00969","PSME","single bole tree",21,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00962","PSME","single bole tree",41.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00937","PSME","multi-bole tree",22,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00945","PSME","single bole tree",24.9,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00946","PSME","single bole tree",43.5,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00946","PSME","single bole tree",45.8,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00927","PSME","single bole tree",15.1,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00967","PSME","single bole tree",22.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00968","PSME","single bole tree",49.8,NA,"Dead, broken bole"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00944","PSME","single bole tree",19.5,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00963","PSME","single bole tree",31.3,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00968","PSME","single bole tree",49.8,NA,"Dead, broken bole"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00961","PSME","single bole tree",21.9,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00961","PSME","single bole tree",21.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00945","PSME","single bole tree",25.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00928","PSME","single bole tree",21.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00928","PSME","single bole tree",20.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00929","PSME","single bole tree",21.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00929","PSME","single bole tree",23.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00930","PSME","single bole tree",24.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00930","PSME","single bole tree",24.1,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.02280","PSME","small tree",2.9,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00925","PSME","single bole tree",19.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00925","PSME","single bole tree",19.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00943","PSME","single bole tree",32.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00937","PSME","multi-bole tree",10,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00971","PSME","single bole tree",62.5,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00971","PSME","single bole tree",62.5,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00927","PSME","single bole tree",14.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00959","PICO","single bole tree",28.6,NA,"Dead, broken bole"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00960","PSME","single bole tree",33.2,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00960","PSME","single bole tree",33.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00942","PSME","single bole tree",32,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00943","PSME","single bole tree",35.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00944","PSME","single bole tree",18.3,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00936","PSME","single bole tree",15,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00934","PSME","single bole tree",21,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00935","PSME","single bole tree",25.4,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00904","2PLANT","small tree",2.8,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00935","PSME","single bole tree",27,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00959","PICO","single bole tree",28.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00904","2PLANT","small tree",2.9,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00942","PSME","single bole tree",32.9,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00932","PSME","single bole tree",11.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00936","PSME","single bole tree",14.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00933","PSME","single bole tree",11.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00940","PSME","single bole tree",17.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00933","PSME","single bole tree",11.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00958","PSME","single bole tree",11.3,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00957","PSME","single bole tree",48,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.02280","PSME","small tree",2.4,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00941","PSME","single bole tree",23.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00934","PSME","single bole tree",22.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00940","PSME","single bole tree",18,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00941","PSME","single bole tree",25,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00939","PSME","single bole tree",27,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00958","PSME","single bole tree",11.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00939","PSME","single bole tree",25.4,NA,"Live"
"YELL","vst_YELL_2019",2019-09-11,"YELL_055","tower","NEON.PLA.D12.YELL.00957","PSME","single bole tree",36.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-09,"YELL_055","tower","NEON.PLA.D12.YELL.00937A","PSME","multi-bole tree",12,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01524A","PICO","multi-bole tree",28.5,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01525","PICO","single bole tree",30.6,NA,"Live"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01524A","PICO","multi-bole tree",28.3,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01526","PICO","multi-bole tree",17.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01525","PICO","single bole tree",29.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01521","PSME","small tree",1.1,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01524","PICO","multi-bole tree",36.5,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01526A","PICO","multi-bole tree",13.8,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01521","PSME","small tree",1.1,5.4,"Live"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01522","PICO","multi-bole tree",39.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01526","PICO","multi-bole tree",17.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01526A","PICO","multi-bole tree",14,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01524","PICO","multi-bole tree",37.7,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01522","PICO","multi-bole tree",39,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01523","PICO","single bole tree",29.1,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01523","PICO","single bole tree",29.4,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-09-01,"YELL_056","tower","NEON.PLA.D12.YELL.01522A","PICO","multi-bole tree",21.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-16,"YELL_056","tower","NEON.PLA.D12.YELL.01522A","PICO","multi-bole tree",20,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03036","PSME","single bole tree",38.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03035","PSME","single bole tree",19.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03036","PSME","single bole tree",39.2,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03037","PSME","single bole tree",22.3,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03038","POTR5","single bole tree",41.2,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03038","POTR5","single bole tree",41.6,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03039","PSME","single bole tree",31,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03014","PSME","multi-bole tree",25,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03014","PSME","multi-bole tree",25,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03014A","PSME","multi-bole tree",9.7,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03037","PSME","single bole tree",23,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03033","PSME","single bole tree",22.1,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03033","PSME","multi-bole tree",23.9,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03034","PSME","single bole tree",35.4,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03034","PSME","single bole tree",34.4,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03035","PSME","single bole tree",19.5,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03020","PSME","single bole tree",34,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03020","PSME","single bole tree",33.4,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03021","PSME","single bole tree",58.8,NA,"Live"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03021","PSME","single bole tree",57.2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-27,"YELL_057","tower","NEON.PLA.D12.YELL.03021","PSME","single bole tree",59.3,NA,"Live"
"YELL","vst_YELL_2023",2023-08-22,"YELL_057","tower","NEON.PLA.D12.YELL.03021","PSME","single bole tree",58.8,NA,"Live"
"YELL","vst_YELL_2021",2021-09-22,"YELL_057","tower","NEON.PLA.D12.YELL.03022","PSME","single bole tree",64.5,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03022","PSME","single bole tree",63.7,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-10-02,"YELL_057","tower","NEON.PLA.D12.YELL.03023","PSME","single bole tree",84.6,NA,"Live"
"YELL","vst_YELL_2023",2023-08-22,"YELL_057","tower","NEON.PLA.D12.YELL.03023","PSME","single bole tree",84.7,NA,"Standing dead"
