"_record_id","cdw_lidsList"
"35e5c480-cc14-48a2-ac4b-c73b7bc8aa12","40|160|280"
"bb5d823e-d4a0-4e05-b56b-3fff71a2cdbd","20|140|260"
"8228699b-e29c-4229-b4b4-9ec2da2c2dd5","20|140|260"
"d80f2643-527a-442e-921a-aa6e69a99c79","180|300|60"
"f3c44ec6-7b2f-4367-a9ee-f740fe287990","130|250|10"
"26ae9f03-a803-40a6-ac64-bf40d3ea4cfd","270|30|150"
"211f4b31-48d2-4f04-b2e0-7c0b967f4be2","70|190|310"
"ee5e1173-0273-4d05-a3c4-8bce7bf0380e","130|250|10"
"0a08b9df-3a76-403e-a9c4-5159c22c8399","270|30|150"
"7e56d0fc-14ad-4b31-9ec5-0a7fbb73a878","70|190|310"
"f503b41c-615a-4237-910e-3067cd1ebf04","110|230|350"
"108f773b-2000-44dc-b1bd-aa76b04134f3","70|190|310"
"2c96c146-2fed-4c02-bd42-9981c9d2f09c","170|290|50"
"f6860972-5ee7-4694-9fdc-7d8ab2b810d7","150|270|30"
"b8ffc3ed-ce5d-491f-94af-d28fe3fbe797","340|100|220"
"ed45f52f-67d9-4a37-86eb-2a1c22d05266","90|210|330"
"5e8282f1-3739-408d-a755-159fb1c87904","120|240|0"
"96feeaa0-073a-4ed7-91f3-3a044ad8f510","190|310|70"
"2d9f2e02-7183-4f4c-a7aa-dbfef2340d2f","140|260|20"
"95eb9016-f8e9-47b1-bf7b-009e01130713","160|280|40"
"0171740f-6d55-4818-be22-46b096d9c242","190|310|70"
"a9933417-3007-4900-97df-2e335a43b68a","140|260|20"
"ff734486-ab0a-4bb7-95a8-bb5badaf8b27","160|280|40"
"c35fa221-45c5-4caa-8413-72c442d46fb9","320|80|200"
"fd2cb994-d521-4f10-bea3-1b574360a49d","210|330|90"
"362442c0-861e-40b8-aada-d391de2ca3f1","90|210|330"
"6740e997-67a1-4aa9-a0b9-37274e0d5bca","220|340|100"
"4c24db37-26e0-4303-a144-a96212c56b2d","290|50|170"
"796f643b-ae07-419d-a2f7-26a2efa1031f","30|150|270"
"d1847e7a-088b-47d5-8507-2c8c066d8376","220|340|100"
"db9ad6f5-1e7e-442f-841c-df0ee2a693ce","290|50|170"
"5d79c503-0ea9-4310-ba9d-dd240d86a651","190|310|70"
"df84beb9-f8a0-4634-931b-42eae8b5fe1a","90|210|330"
"16d37e01-2f15-42bf-b577-1fac81a0f1e0","350|110|230"
"22f1c72d-20f6-41d9-b027-74e497ab34b5","60|180|300"
"cf48362c-8fb8-41a2-99bc-99b2ea220135","270|30|150"
"41f4f459-9b13-4158-bd01-7b2d7db0f07c","170|290|50"
"07563c20-c743-4f4a-8512-735d9661fddc","230|350|110"
"96d4f9ac-4566-4930-802f-8c4ff023ad27","260|20|140"
"ff672a1a-f2e5-43c2-91c4-02787ed053fc","170|290|50"
"dde45711-538e-4983-b07c-ae5f16ccd42c","230|350|110"
"149ca10a-00bd-4656-9d90-119b3ce39d50","260|20|140"
"fa180936-b39d-41b8-95fb-8ce1705f0cf1","120|240|0"
"cbb8e145-ee34-4ac7-9e14-4f89683be86d","140|260|20"
"47fbded0-4c11-46ec-88a7-6ff4b30ba90a","90|210|330"
"391675e6-b284-43ce-9142-dd4f029077ef","310|70|190"
"df2752de-f677-4395-9ce7-5adedfe4b883","250|10|130"
"ebdd9ee4-d66d-4315-8ace-1859c7682656","250|10|130"
"f6a677a3-5e69-4f34-97a8-4753d9769c1f","350|110|230"
"072f2db1-79fe-4710-b2ec-7a3522bc5385","250|10|130"
"643723db-555b-47ef-94bf-db6fc5d8d870","250|10|130"
"09dda829-52df-43c1-ad2a-8f4f8c4e55d9","260|20|140"
"18ed9a64-40d9-44e0-bec5-7b5b35ae1e23","200|320|80"
"2d942b89-6b67-4ca6-9618-b0c380a2a730","110|230|350"
"a23fc912-38fa-4a82-8c42-a81700011e65","340|100|220"
"68354f67-0906-4259-9a1a-4fddb60f01a7","270|30|150"
"bd29a537-0198-4020-91b9-e2b5eb5a5e8f","240|0|120"
"0b64ec06-ab21-431a-9aa8-ecb3fa65ff19","40|160|280"
"c8ea3658-aa47-4894-b454-b511ffc39e12","50|170|290"
"fb544a09-a5cc-4652-a700-812c94df9cae","110|230|350"
"95047c94-2bf3-489e-bcd7-05a21ee4829f","40|160|280"
"8447331d-89db-4657-86c2-cac11e7c6172","50|170|290"
"c90e4210-939c-49b3-8568-021d51aec941","110|230|350"
"3f560237-6eed-41f1-acfd-8bf97d0b2ccf","150|270|30"
"2891cf19-cc5b-43bc-868d-8e41f9872968","30|150|270"
"79ccb190-ccd1-4e62-adab-52827c77a9d7","320|80|200"
"97371a9b-8a45-456e-ad66-ae02ee2f9954","290|50|170"
"ee95e93d-7c93-4585-a936-d55ef7315727","350|110|230"
"c81b9883-7c5b-48d4-a799-ade127d4cb22","0|120|240"
"35df45e9-a196-4497-9b7a-00959a87d98e","230|350|110"
"5d671922-2f95-40dd-be0f-93d7c9b71c11","350|110|230"
"3de0ae38-794f-4d59-a635-1d27ee9b8aa1","200|320|80"
"10b3a379-0ae8-4ec6-80b2-37ee936d50cb","220|340|100"
"ad5875e6-f622-43a7-8057-f835d6d1172f","310|70|190"
"975cddfe-d359-4848-8d15-d5fccd6ad0dd","70|190|310"
"2baeb70b-adaf-4984-9118-d89d4a904dd1","270|30|150"
"07d0985f-fa48-4dce-9e15-b5aab50eaeac","320|80|200"
"293b96b2-ee75-48af-8ee0-b35ed446a754","160|280|40"
"343c7b4a-daba-4737-9a4c-ea50e5274c42","220|340|100"
"7be4df5d-3ddb-4f09-96ed-ef22fae35982","320|80|200"
"49bda398-154b-4cc3-8e07-b2b6ea50f8a3","160|280|40"
"26b301e4-c8ec-422f-8e42-d0ccbf5b5145","220|340|100"
"a5cd98bb-ef90-4455-ae38-b6815c6f87ce","250|10|130"
"c145a43a-153d-42dd-ac9f-ed07be9e3097","260|20|140"
"7d3749d1-c12d-49b7-8e81-b770709783f8","270|30|150"
"726df2b1-7b2a-4bfc-8e2e-0b3afc0014cf","240|0|120"
"e91920ea-5295-4f7d-b058-c20e35debd13","120|240|0"
"ef61878f-b034-446d-b944-85fe826bdc9f","310|70|190"
"54d24690-495e-4a6b-92b2-d8de262c1728","280|40|160"
"fd37fb8a-abbc-4ae9-87b7-13aeac80e133","190|310|70"
"6b122d46-1cbe-4306-accb-22a83447ac19","80|200|320"
"7f6a59d7-1281-4cd0-878b-6942df83b0b1","140|260|20"
"f7a3d1a8-e2d8-4e4f-a470-526edc1bf15c","30|150|270"
"0acf3fb7-afa0-4c2d-aaea-aad1ae4d91b5","70|190|310"
"d16f1e95-e364-431c-99e5-d69e5102a9b4","150|270|30"
"31e4998c-6b54-45b2-a9ec-b998eb7ec4fa","270|30|150"
"d2488d1b-3950-4980-84c9-33355350693c","310|70|190"
"7e606a06-1291-4f0a-9e06-70d18ed06aa1","160|280|40"
"68b299d2-9d4c-4b7f-8045-7b771cd743ca","270|30|150"
"68f73ad9-06a9-4291-98c6-4d53551ce8e8","310|70|190"
"02414ab2-1c84-48b2-b529-ba10ced10075","160|280|40"
"38d84a5d-5631-478b-8069-8138652781c9","270|30|150"
"7a45bad2-622e-4828-9366-778c823a7165","330|90|210"
"0f3f249f-55e7-4f13-9f0c-90dbb80e6969","80|200|320"
"028db85b-1f5e-405d-94b0-f39c5dc44652","40|160|280"
"f6ff7191-ecd7-42a1-b094-27c77217befa","240|0|120"
"431cd388-24ec-4d30-95be-47a1d709a83c","300|60|180"
"173bc95e-c10a-4fd9-999b-6a6ab5a928e9","280|40|160"
"cea1d6e1-7c36-4ea2-8995-3ab4b550a735","300|60|180"
"37ea931d-da57-4a48-b9da-2266073ea020","300|60|180"
"a5adcb51-cff9-445a-b63c-cc68e4c7ab06","80|200|320"
"a9b0a136-6628-4883-aea1-d26bf197b08a","50|170|290"
"057a1d8f-0e8d-4926-ba5f-b2b205dc1711","200|320|80"
"cecc96ef-6b8d-4f77-b3ba-187eff47b575","80|200|320"
"7a38aad3-d1b6-4300-8d00-75729d618ca9","50|170|290"
"9e917994-33d2-4b82-89b3-0053cb3420e3","200|320|80"
"a3934510-7ea4-42ed-960d-f18765bf24b1","190|310|70"
"719bdc9d-82b4-4a28-b735-8b5938f9758e","280|40|160"
"d228f048-d70e-418f-b1b6-95090aa8658a","210|330|90"
"681534f2-5ba9-42d6-a767-acbf05645c0b","340|100|220"
"e2d6aee3-049f-41d4-8957-3fe218e92dc3","30|150|270"
"3b71f299-ba8c-4c8d-b424-03de41b9ec92","200|320|80"
"6a24c735-4ed8-460f-957b-fd7a33d1163c","80|200|320"
"0c2f9ca3-ad44-46a6-b534-8bfa78d15a94","30|150|270"
"ea1e3a63-a23d-49d4-8ad4-70a5b3172fe5","200|320|80"
"f1d236d4-1df7-42ad-8ed8-43ef98665cac","80|200|320"
"d4ec71ec-6705-48d9-9efe-d08f221c8102","0|120|240"
"89d9e4dd-7ecf-46c5-a00c-5f03200d0afa","330|90|210"
"c9c4f1b6-9067-4b8d-910c-5d90e5bf7050","210|330|90"
"44b9c6d0-4d33-4857-9ce4-7e530a1448d7","0|120|240"
"8ad7d519-d970-4726-a1c2-48a0ab719eb9","0|120|240"
"cd46c890-9402-4519-aeca-c61f5902b7ea","210|330|90"
"3587e346-46e4-4f54-8832-e74a60299886","0|120|240"
"5950c72d-a695-4cb1-a274-d623fbb26521","0|120|240"
"94d8ddc7-4437-4f18-adde-596c38c4e9c4","40|160|280"
"427aeb56-850c-44fd-a433-49ebd83aa9be","160|280|40"
"dbf8663d-c70a-4655-8634-95cb4e67b902","300|60|180"
"aa607f56-e6d5-44be-92a1-b1a1c9ecfb30","200|320|80"
"418ee668-933c-4d4c-809a-383b95106160","90|210|330"
"e9680f16-3a9f-40d5-b7a5-859086d23b86","40|160|280"
"14a0d2d0-1eb6-4861-be95-1b7de0c9cbf0","350|110|230"
"3c8df174-a12e-44e3-903e-1e337980fc77","320|80|200"
"955fcae4-94fe-4548-abe8-df77d3f4cdfe","0|120|240"
"29b11a18-0623-443d-8ab0-4dce718820fc","320|80|200"
"66d74250-530c-4de1-8810-6fb25711dc7e","0|120|240"
"49264f27-b66d-4f46-886a-e0bb292497f7","290|50|170"
"8efd4472-9599-4491-b4c5-fee75ff09afb","250|10|130"
"2c4e27bd-00ce-4da2-9c89-22bf3e9361a4","270|30|150"
"cc99228b-81e4-4103-8bfb-3c470c4644ef","60|180|300"
"fc6c240e-6507-4686-99d3-78d8becb4129","20|140|260"
"b8834dec-9796-4612-ba13-79b86a469308","310|70|190"
"8197151e-bed8-4731-914f-a8df9b47db78","120|240|0"
"f1eb5e5b-bf2c-47e8-aeec-6d60d5e5e76d","90|210|330"
"249e2d44-800c-4f7c-a37e-1b5dba6b5086","40|160|280"
"27b92762-547c-4058-bedf-89bfb3cee6d0","80|200|320"
"f1b23858-c8f2-4b34-bf84-d6635338112e","250|10|130"
"c80167ce-eaaf-451b-8415-e021cbeea76a","220|340|100"
"05b1d17d-5c7e-4381-8d27-3050973d570a","80|200|320"
"e63802c6-dedf-48b9-9a05-a4f5de02baf6","250|10|130"
"e4855f03-40d2-4c13-8c3a-5fabc7335bac","220|340|100"
"edaf6224-d739-417c-92f1-ad290e1cde2b","160|280|40"
"bc67d6aa-bc51-44ae-b4f9-94e55217b103","250|10|130"
"094f168b-fbf6-4a16-839e-0b96376cb9ee","230|350|110"
"604ee537-b384-4c96-a0f6-8731c31d0f1b","60|180|300"
"3c3cfb03-1762-47b8-ae88-2cbd91e3be44","130|250|10"
"aad6c66b-6979-430e-97b5-55963d66f0cb","60|180|300"
"bfb9edfa-8263-4e19-89c2-761d04e9e185","270|30|150"
"e6307467-5fbc-45d0-b225-39650070e5e7","320|80|200"
"94101c18-a6a5-4051-a794-843f66d6603d","260|20|140"
"9f23fe10-18c2-469f-a752-a3dfea75344b","90|210|330"
"09531672-c893-44ec-854e-97a4884662f2","210|330|90"
"b3759e43-3b00-40ba-ac02-846f5c36c9da","310|70|190"
"de603374-d4d6-4552-8b92-116bfc55aeb8","130|250|10"
"45a344fc-1c6e-4588-9ca5-78d5857eebe3","50|170|290"
"907a3dd3-1cac-4911-9ec9-f102fb21aa5d","80|200|320"
"945e889b-beb4-47de-9eb6-9a0367ea73c3","20|140|260"
"164a925e-0a68-4cbb-a5c6-a7bda3d4d2fd","50|170|290"
"f33fe7d6-9850-4379-8f33-e34206d0ae3c","80|200|320"
"ebf338af-01a1-4b4f-ba16-406623c95e58","20|140|260"
"364f87b9-f35e-444e-9b7b-6406eb87d7c2","300|60|180"
"536b33dc-38d5-4947-a7ee-5dcf4a959c53","70|190|310"
"a671cc9c-da8d-426e-bd5e-db04d3010b83","230|350|110"
"5213c6b8-6e3d-4d07-ba9e-2845f56e4e05","50|170|290"
"46b5af12-152b-4a48-9df6-0343734d4025","150|270|30"
"9b3fb655-5ef1-4f29-bb97-3ff749ca7b64","230|350|110"
"491b95fd-5007-4a65-90df-7031aad00125","40|160|280"
"2b282fea-f672-4411-b49c-4103070ea073","150|270|30"
"1ff9ca8e-dc1b-40a9-9232-a974c74ae779","230|350|110"
"3b46be9a-ecdb-4ad6-bd5a-d99512db9068","50|170|290"
"a2bca530-07ae-496f-8bd1-8db6758119a1","160|280|40"
"b833b8f9-5eac-48ba-a22e-2a1989fdaf00","140|260|20"
"85f0ef19-5230-4543-9965-ac11f19e9786","130|250|10"
"6689f350-416e-42a2-8256-28aeb76a48e4","200|320|80"
"d27bcd5f-d242-467b-aa7c-8faee7fd996f","90|210|330"
"e32c8363-d84b-498c-918f-483482ce9977","290|50|170"
"fae5019b-311a-40a2-8811-8c2432f0ac29","270|30|150"
"7cb67084-2ab5-4eec-ad7b-d8bdef266b80","210|330|90"
"d28d3a77-6bee-4cdc-b843-58e55c55f929","290|50|170"
"bad82bb1-4e9f-44da-980a-46c684f887d1","270|30|150"
"37ae38c4-c313-4d3f-848b-30cecf3f312e","210|330|90"
"a67e168a-7856-468f-9d33-e3041a5dda17","140|260|20"
"b80b65cc-9f6b-4284-91f0-b48df403fada","70|190|310"
"cb0016ca-68ce-4092-a8d6-2b2bbad3448b","310|70|190"
"5896a7e1-4818-42d0-815f-24e26b8ee855","90|210|330"
"bb9f697d-5002-47cb-adbd-dc1be339643b","270|30|150"
"f83f450d-31c8-4a98-86f4-341ff734cf36","170|290|50"
"f090cc9b-2303-4b9c-a3d6-bc2709424f6a","180|300|60"
"dc6fe1f5-d0c8-4623-8695-c7194b2bbe74","70|190|310"
"44e5b996-0d74-415a-8ad4-2e2edfa2865f","100|220|340"
"299dd58a-cc97-49d8-96fe-27c27f690c79","40|160|280"
"dd0223ec-9b57-4903-9790-7b422c93b53d","200|320|80"
"dac9c9cc-a030-46ec-9bc4-72b2205f791f","300|60|180"
"444f7974-f8b6-4bbc-9705-9f382ed27624","50|170|290"
"5ce7901e-7e40-423a-99da-41122df9c336","290|50|170"
"e583c117-2be5-4f04-a92d-25a7d87abdc1","290|50|170"
"b014f707-c5fb-45f0-b465-9db67f2fd75e","50|170|290"
"d2b2fcb2-e72d-4370-8952-f47f46406e9e","290|50|170"
"10182b2d-2d03-4069-9445-c43675d730bc","290|50|170"
"2816f66f-f30c-41e5-853e-162d3d04fec5","270|30|150"
"834dbcb7-06e1-43a3-ad6d-526fd9579395","110|230|350"
"37a0ce18-17a2-4966-a291-8e1ada1a6ba8","230|350|110"
"c3b17da7-3525-4431-8dcd-1326fc54379b","260|20|140"
"1128c042-5e2f-470a-a1d6-b01cfab6c7cf","160|280|40"
"5932ed05-7158-4825-aa97-ec59405c9b43","40|160|280"
"e475baf8-cfb4-4693-92a5-4ed193e6acfb","340|100|220"
"e0902d69-c358-4330-9043-a927c6b649d9","160|280|40"
"96c7e364-d117-4d95-b7c5-85c134f179ce","40|160|280"
"0aa28d02-ba0d-4100-b56e-62dbaced1d8f","340|100|220"
"3d217a34-c827-479f-81ce-2815994db7e8","130|250|10"
"d89f353f-c03b-4d43-9916-ccd020330b73","270|30|150"
"e915c4df-bac4-4f17-837a-b338606d9513","50|170|290"
"b600b6da-3de7-4a2e-a7ca-4557715bbc11","180|300|60"
"3b05167e-50ca-46e4-81d0-00799ab6d95c","50|170|290"
"de2c6df2-9c63-4609-8f13-d4da2b0c4f02","300|60|180"
"3377902d-dfc5-43a4-9d6c-00d1a131af18","20|140|260"
"51aaf0f7-7ab3-4c71-870c-0988f912dbad","100|220|340"
"5c2a9217-fcad-4cbf-872f-89a370134332","110|230|350"
"10a1e875-f8f7-4dd3-a1ed-ce4943472fa7","20|140|260"
"e1f3d352-ac19-40d3-a3de-e8d519e34565","100|220|340"
"a5e2ea5b-83ec-4bd2-944f-d01960d3d89b","110|230|350"
"f7b9056a-1799-47b2-8015-8fc77c17463e","100|220|340"
"9fdd7855-2314-4e01-b4e0-8ac52aefb66b","60|180|300"
"748a332f-678d-44c8-b414-effd04f5a1f7","240|0|120"
"87894fb4-55b7-440e-b435-f5a49107a574","50|170|290"
"30340bff-8b07-45aa-a412-42e9af35bf51","40|160|280"
"6af90d38-b720-49e7-92e9-ac3d26122985","150|270|30"
"13ab047e-8b63-4a2e-8a19-e41846020281","160|280|40"
"bf2ef7f9-4f36-4b6e-925f-e398a93acde0","10|130|250"
"8f042cd7-58ea-4c34-bca9-936bd9d2bd6c","100|220|340"
"ee76d868-a205-48cd-b626-ff7f2d1317a1","310|70|190"
"5bdd0492-bef0-40a3-a784-9242f41ca9a1","40|160|280"
"8f06d427-5cfb-4cbb-b825-a82db2f0eb28","100|220|340"
"8cd1ee42-807a-44d0-b55d-9d00fbfde8bf","240|0|120"
"c00ee49d-4d72-475b-86a4-bf3348ec24ae","290|50|170"
"84d6373a-992c-4735-8792-ef4eaf16c42b","100|220|340"
"5f727e8d-e225-4765-a01e-5477959ae22e","150|270|30"
"f510fc7e-2458-4011-8711-367abcbdd2f9","290|50|170"
"e81bace0-328d-4377-a911-d79c790123bc","310|70|190"
"2e68c5ae-3814-49ec-8b1b-4f54ca468bb0","40|160|280"
"2be325a8-5ad4-4663-86d0-b00f9273dbcb","290|50|170"
"ba6e2c05-60f7-4303-ae98-2328781d607b","310|70|190"
"3a1919d8-4488-4b05-ae29-2408d4cdae0f","40|160|280"
"260ce10f-5678-4b64-9a6b-a80fecb98d85","330|90|210"
"75b2eb2a-5e33-4c92-b783-213dfa98ad5b","270|30|150"
"a42486b4-f27f-47e4-a147-76dff8156cbe","320|80|200"
"25f3bb9f-947a-4482-976c-b52f30eb3bbc","80|200|320"
"2545b557-eab6-4add-8f4f-840bb3de0775","220|340|100"
"bea87a54-715b-46e4-b5d1-7ebfd547af1b","220|340|100"
"d979efce-f07f-417e-b2f2-3dbf8f9d128f","350|110|230"
"6626063d-e105-42ba-943e-fccaa1d7b052","120|240|0"
"2e34f749-7b17-483e-91cf-f7ca9c3fc576","220|340|100"
"2dc80a9a-d4b6-41a7-8f24-e9a616c2742b","180|300|60"
"de6a5b63-8afe-4115-8262-8f837f1af9a4","0|120|240"
"6b6a1f6a-6480-4328-b627-8796ca6cbd99","70|190|310"
"b48fab33-ceec-4b65-a545-26a80515cfe6","270|30|150"
"dd2e900e-baed-4482-b423-9068e12aa271","160|280|40"
"8f47403c-c06d-4435-9623-182a3dbdc4c0","100|220|340"
"ceaae4f1-f528-4a6f-bff1-26d90f42afe8","270|30|150"
"97721c95-2b44-4ae1-a679-30dc6b809a11","160|280|40"
"53b3a2d7-38d5-48ad-bdf8-693067fd155d","100|220|340"
"bc74524f-22b5-49c0-bb62-47ee4cffb46a","60|180|300"
"6cba442b-f6f5-4ecb-974a-56b42abbb4de","30|150|270"
"a0f1b519-1b04-4df1-adc8-edf67826d5f6","210|330|90"
"0ea12ac8-4118-4f5d-ac3f-c306340c1489","110|230|350"
"8aa6976b-24bd-4993-b0a9-9202b0332669","110|230|350"
"0af23239-4f16-46d4-85d5-ad2ff782379e","280|40|160"
"f4d225f2-1a4b-4e08-acf0-5dbd279927d2","0|120|240"
"e6b79078-543e-4e55-999e-51db6b9575b6","30|150|270"
"c5935138-d961-4243-90d0-8d21518c1ee3","190|310|70"
"6965bba4-76d7-49cf-9f5a-9f69d4acd514","170|290|50"
"874bc05b-7419-4092-a346-d1f376f4db0a","40|160|280"
"2d37bc65-11bf-420f-b6ec-59c6e0ce1522","300|60|180"
"da7ac53b-1f88-4706-917e-9cc33ee25e64","30|150|270"
"193eedd5-6e56-4aeb-a80c-8e23c6fd9667","310|70|190"
"863551aa-6de3-4572-83b6-4d49e7902194","100|220|340"
"3acbe39b-f3fc-4477-a5ce-3503c89d14ff","130|250|10"
"1f20640b-1a09-4bb0-8cf4-dd043f7c5c44","70|190|310"
"39aeb24c-0874-4056-917f-0df1c7b7d79c","100|220|340"
"1231df83-ac02-4a39-906c-986574b5d433","130|250|10"
"df8141d8-54d5-45c1-8256-37ab84706a43","70|190|310"
"b83c262e-1bc1-483c-b0de-16dfc25e5085","350|110|230"
"6a08ee67-1e20-4dea-a237-9a5b4690d3c1","150|270|30"
"8f030662-8adb-4873-8604-3ad837de0c92","300|60|180"
"b417ca9f-7c2e-404c-b1ba-ad0c6788a9b1","30|150|270"
"ff9c3467-b31a-4571-9380-c29b07251c0f","250|10|130"
"753d591a-5d02-4db8-91c1-8664d53b492d","290|50|170"
"6f630a61-b66e-494c-a5b1-acbde9eb00ec","20|140|260"
"7a54fbd4-b849-4fd4-966d-b841751aeb7e","250|10|130"
"8676f174-3f28-41bb-9a63-2f9cbed3ec64","290|50|170"
"85c6a561-c16c-43c7-baa7-094d9d135a2e","30|150|270"
"c3e166f4-cdb1-4d4f-a8f3-41bda8aa5bb6","250|10|130"
"ca8feb15-eb81-4a58-a679-f0efd19e941b","350|110|230"
"7cc53737-7507-4fe5-a53c-e97f9a5b3eca","120|240|0"
"24442621-9b57-4032-80a5-bdef56e30a49","320|80|200"
"19984086-c485-43bd-9701-6aeafd993e62","120|240|0"
"97325a4f-6d2f-4660-9bf0-b291b5c3b487","320|80|200"
"2856e2ce-08ab-4be3-928c-28e192ec990e","280|40|160"
"58ecf142-ae06-4d26-8c1a-d976ec5082aa","220|340|100"
"10ae8241-fbd7-4f03-b9e7-453e3f811239","60|180|300"
"0613f895-0658-47d4-898d-0d175d1f8908","40|160|280"
"5ac660ea-cfd2-411a-aefc-24ba352698a3","20|140|260"
"8202a6da-5f5f-490e-8ceb-b61d14099de5","10|130|250"
"1a6e91d0-c387-4b6d-9dee-4a9bb4002375","180|300|60"
"1e542db3-be2d-4206-a83d-0c23070474cf","60|180|300"
"b6fbffe5-7c58-4887-a025-ba3f27ecbc93","10|130|250"
"bd365c21-25f9-4fbb-afaa-101bee01b287","200|320|80"
"2f5d2927-97fa-4adf-a73b-a550945dbbf0","30|150|270"
"78493efd-3d40-4443-8fe8-d25ce3cf5892","330|90|210"
"5c09fb53-d5dd-4bc0-9a7c-6bb37819f541","300|60|180"
"2690b900-87ea-423a-a92c-1ee944de6dd1","200|320|80"
"24557d77-9afd-4361-a347-7a62612f8b2e","210|330|90"
"7fe78339-1c76-48ad-a8cd-69619f7a707f","190|310|70"
"6f754c65-a81e-41d6-ab73-e911ee473765","30|150|270"
"c2e0e159-32e2-4897-a481-7d3cecf07393","310|70|190"
"a821771f-c569-4242-a562-6e4ad5826960","0|120|240"
"05310c7f-b976-4758-aa38-a8a89f6b402f","30|150|270"
"ab1da5d7-9586-4a69-93f3-c0bd4621e124","0|120|240"
"6c03866f-9994-4320-b469-ff0a1f4a133f","70|190|310"
"3f73aa17-cb01-4c62-b956-635fb1a7fef1","230|350|110"
"c6209cb9-8e4d-417f-8789-ead28935b617","340|100|220"
"f01919a6-a347-4a31-813b-45f00e9a91e2","120|240|0"
"54ed71e3-6223-4560-a899-2c7bf7c92cc2","310|70|190"
"e141444f-72e4-4f4d-b0ad-d500324afcfc","130|250|10"
"65548a2a-07c8-4ea5-87ea-62681d6ff475","120|240|0"
"7dbb498e-6a63-456f-b2c4-6d3f9455fd20","310|70|190"
"caf881e5-55f5-4375-a111-b9cc41a26c68","130|250|10"
"89e82672-edcc-4924-8244-724654d2a1d6","210|330|90"
"e0b5728a-d80a-4391-b461-01a24cf8d742","180|300|60"
"faf4021e-b752-4af0-9645-50302b878c82","110|230|350"
"4b9869b4-ce41-4db7-9895-955384705539","320|80|200"
"ade4b370-385c-4d95-b679-4f914e9c7b17","300|60|180"
"2327a727-9374-46b4-a442-787df0631c8a","80|200|320"
"318b51b0-06f4-4037-a30b-bba0550db912","90|210|330"
"9f71d6e9-3198-42d4-90b3-9ca3b671818c","110|230|350"
"5352fe3e-b11d-4c76-acf7-61da17787ca7","200|320|80"
"c818e721-4c73-4e27-b9f2-4159b442b72f","210|330|90"
"f109c5d4-ff61-44b7-affc-a6ba064ae146","110|230|350"
"85591e7f-4686-453d-a477-8bd59f8e3810","200|320|80"
"c2161c84-56a0-4840-a52e-394645bc1386","210|330|90"
"3321d9bb-a4b2-4d45-9008-87231cfc9878","250|10|130"
"7641c4f0-c540-48d9-8553-ddb40e8de8eb","30|150|270"
"5aa2c1a6-36f1-469c-addf-f2684b52e5f6","0|120|240"
"b6f649af-47f6-4a84-965f-3a1d55b2ab4e","280|40|160"
"8e81263f-3784-4ccc-8a3d-9e7976fb9f94","240|0|120"
"aa91e52c-6248-4be1-9d11-07653e614f42","0|120|240"
"6fe630a7-ec33-4704-a053-f15d7c26c437","80|200|320"
"d17686e1-1903-46e3-9f7d-ae8befdfd2f1","240|0|120"
"073143dd-87b5-4546-b2fc-095eb8a6d288","70|190|310"
"726bc4a6-800d-457e-80c7-0eb7bf4987e4","40|160|280"
"a27eba4e-e4cd-4e53-ab61-6308c4213aa8","260|20|140"
"98dc5354-1582-4bfc-acca-6469bcb63870","90|210|330"
"3c461a9f-9a80-4f2e-9ff3-ae5def94b41f","100|220|340"
"8088477b-9b8d-4904-a85e-613cf81e9ca6","160|280|40"
"343e146e-98c7-4a08-96b3-4847cc02868c","40|160|280"
"ee4e0db7-7604-48e6-8efd-d569b3d23cb1","20|140|260"
"5742d8d8-5a6b-4aea-bcdd-1e47aff7fe33","350|110|230"
"d4edad9b-a9ef-43d9-84a0-9beb6ba1e58a","280|40|160"
"11224ca5-a2d1-4b5c-87a5-03c9d8f24991","20|140|260"
"5607aeb0-c794-448d-b612-7fd249fe1dca","350|110|230"
"9e1a1b24-f5c4-49cf-acdb-fb8fb81342f8","280|40|160"
"168bb7ed-ca68-4621-9451-73c8b1bd3487","150|270|30"
"78786941-0f3c-4f40-9a4a-f879ee9149a7","120|240|0"
"4cad630f-bc5d-481e-a08e-fc554067031b","330|90|210"
"2c20bfc4-e118-4c59-8604-028125143428","0|120|240"
"cec195c2-0006-41bf-8ad7-e66a0389ae89","220|340|100"
"b6511116-94d7-4172-a226-aa04186301a9","210|330|90"
"571cce82-08c4-4c91-a713-cf78fcc3b0cd","40|160|280"
