"","domainID","siteID","plotID","plotType","date","eventID","volumeFactor","samplingProtocolVersion","lidsAzimuth","targetTaxaPresent","logDistance","logMaxDiameter","logMinorDiameter","logID","logLength","taxonID","scientificName","diameterClass","decayClass","decayClassNum"
"339","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",32.3,38.2,7.5,"00419",3.1,"PINUS","Pinus sp.",">=10cm","5 - No structural integrity",5
"340","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",44.4,42.7,42.7,"00420",17.5,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"341","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",45.2,35.5,35.5,"00421",14.4,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"342","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",54,55.2,55.2,"00422",12.1,"PINUS","Pinus sp.",">=10cm","4 - Rotten throughout",4
"343","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",3.3,11.5,11.5,"00423",4.4,"PINUS","Pinus sp.",">=10cm","4 - Rotten throughout",4
"344","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",5.6,15.9,15.9,"00424",7.1,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"345","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",8.5,44,44,"00425",13,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"346","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",9.8,35.9,35.9,"00427",4,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"347","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",9.8,28.9,28.9,"00428",9,"2PLANT-H","Unknown hardwood plant",">=10cm","4 - Rotten throughout",4
"348","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",10,24.9,24.9,"00429",3.5,"2PLANT-H","Unknown hardwood plant",">=10cm","3 - Heartwood sound",3
"349","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",17.3,55.2,55.2,"00430",32,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"350","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",21,49.4,49.4,"00431",26,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"351","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",21.5,39.5,39.5,"00432",12.3,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"352","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",31.5,30.9,30.9,"00433",13,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"353","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",70,44.9,44.9,"00891",4.2,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"354","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",0.1,8.4,8.4,"L01",1.1,"PICO","Pinus contorta Douglas ex Loudon","5-10cm","2 - Sound round",2
"355","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",280,"Y",0.5,5.9,5.9,"L01",1.3,"PICO","Pinus contorta Douglas ex Loudon","5-10cm","3 - Heartwood sound",3
"356","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",40,"Y",1,8.5,8.5,"L01",4.6,"PICO","Pinus contorta Douglas ex Loudon","5-10cm","2 - Sound round",2
"357","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",1.2,9.5,9.5,"L02",5.8,"ABMA","Abies magnifica A. Murray bis","5-10cm","2 - Sound round",2
"358","D17","TEAK","TEAK_044","tower",2022-06-21,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",160,"Y",2,9.7,9.7,"L03",3,"ABIES","Abies sp.","5-10cm","2 - Sound round",2
"359","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",82.5,50,5.7,"00220",7.9,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"360","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",124.7,76.6,76.6,"00221",17,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"361","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",131,87.6,18,"00222",5.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"362","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",141.4,65.9,65.9,"00223",8,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"363","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",150.8,86,86,"00224",5.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"364","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",170,70.2,70.2,"00225",10.9,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"365","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",184.3,82.8,82.8,"00226",38,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"366","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",5,27.8,27.8,"00263",4.5,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"367","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",6.8,96.7,24,"00264",7,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"368","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",18,130,22.4,"00265",6,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"369","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",70,41.5,41.5,"00266",11.9,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"370","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",320,"Y",79.5,144,36.9,"00267",12,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"371","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",80,"Y",2.2,29.7,29.7,"01133",10,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"372","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",80,"Y",4.2,28.7,28.7,"01134",6.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"373","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",80,"Y",45.8,34.4,34.4,"01135",18,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","4 - Rotten throughout",4
"374","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",80,"Y",48.7,39.2,39.2,"01136",23,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"375","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",80,"Y",113.1,63.2,63.2,"01137",12.7,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"376","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",80,"Y",138,60.8,60.8,"01138",19,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"377","D17","TEAK","TEAK_045","tower",2022-09-27,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",200,"Y",35.7,110,110,"01139",29.5,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"378","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",1.5,29.8,29.8,"00877",1.4,"2PLANT-H","Unknown hardwood plant",">=10cm","4 - Rotten throughout",4
"379","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",2.7,89.5,89.5,"00878",39,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
"380","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",13,18.3,18.3,"00879",11,"ABMA","Abies magnifica A. Murray bis",">=10cm","1 - Fresh fallen",1
"381","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",33.3,64.1,64.1,"00880",26,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"382","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",35,122,122,"00881",20,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"383","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",69,57,57,"00882",5.5,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"384","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",102.4,67,67,"00883",3.3,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"385","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",300,"Y",3.1,37.6,37.6,"00884",3.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","1 - Fresh fallen",1
"386","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",300,"Y",23.3,61,61,"00885",22.4,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"387","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",300,"Y",45.5,53.4,53.4,"00886",6.1,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"388","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",300,"Y",48.5,70.3,70.3,"00887",8.7,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"389","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",300,"Y",53.5,70.9,70.9,"00888",13,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"390","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",0.9,22,22,"00892",9.7,"PINUS","Pinus sp.",">=10cm","2 - Sound round",2
"391","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",3.5,73.3,73.3,"00893",39,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
"392","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",4.5,14.3,14.3,"00894",1.5,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
"393","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",6.7,29.7,29.7,"00895",1.7,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
"394","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",14.8,26.4,26.4,"00896",2,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
"395","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",47,72.4,72.4,"00897",7.1,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"396","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",116.4,88.5,88.5,"00898",25,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"397","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",120,83.5,83.5,"00899",20,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"398","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",134.1,100.9,100.9,"00900",17.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"399","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",180,"Y",0.1,4.4,4.4,"L01",1.9,"2PLANT-H","Unknown hardwood plant","2-5cm","2 - Sound round",2
"400","D17","TEAK","TEAK_046","tower",2022-06-29,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",60,"Y",1.2,6.4,6.4,"L01",1.6,"PIJE","Pinus jeffreyi Balf.","5-10cm","2 - Sound round",2
"401","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",0.3,23.8,23.8,"00858",2,"2PLANT-H","Unknown hardwood plant",">=10cm","4 - Rotten throughout",4
"402","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",1.2,19.9,19.9,"00859",1.2,"2PLANT-H","Unknown hardwood plant",">=10cm","4 - Rotten throughout",4
"403","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",5.2,86.1,86.1,"00860",17.9,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"404","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",12.5,17.9,17.9,"00861",2.5,"2PLANT-H","Unknown hardwood plant",">=10cm","3 - Heartwood sound",3
"405","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",83.9,56.1,56.1,"00862",1.9,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"406","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",3.6,125,125,"00863",27,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"407","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",7.4,83.5,83.5,"00864",9.7,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"408","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",8.2,31.4,31.4,"00865",24.2,"ABMA","Abies magnifica A. Murray bis",">=10cm","1 - Fresh fallen",1
"409","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",11,45.6,45.6,"00866",37,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"410","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",13,35.7,35.7,"00867",35,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"411","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",3.6,30.6,30.6,"00868",2.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","1 - Fresh fallen",1
"412","D17","TEAK","TEAK_047","tower",2022-06-30,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",53.3,63,63,"00869",39,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","1 - Fresh fallen",1
"413","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",3,21.6,21.6,"00801",10,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"414","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",3.2,41.5,41.5,"00802",5,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"415","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",7,30.2,30.2,"00803",15.2,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"416","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",30.2,45.8,45.8,"00804",2.4,"2PLANT-H","Unknown hardwood plant",">=10cm","4 - Rotten throughout",4
"417","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",40,51.9,51.9,"00805",10.4,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"418","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",42,78.8,78.8,"00806",25,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"419","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",43.5,76,76,"00807",27.3,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"420","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",53.2,36.4,36.4,"00808",12.8,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"421","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",62.9,43.4,43.4,"00809",24.4,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"422","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",76,53.8,53.8,"00810",4.4,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"423","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",95,52.4,52.4,"00811",25,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"424","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",103,77.4,77.4,"00812",10,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"425","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",140.9,87.2,87.2,"00813",35,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"426","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",170,90.6,90.6,"00814",7,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"427","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",189,96.5,96.5,"00815",8.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"428","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",227.1,95.3,95.3,"00816",7.5,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"429","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",10,23.1,23.1,"00848",4.2,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
"430","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",10.5,69.5,69.5,"00849",11,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"431","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",74,90.4,90.4,"00850",28.8,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"432","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",126.3,83.1,83.1,"00851",9.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"433","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",140,97.6,97.6,"00852",17,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"434","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",175.9,81.8,81.8,"00853",10,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"435","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",2.8,22.1,22.1,"00854",6.5,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"436","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",8,51.6,51.6,"00855",15.4,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"437","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",9.9,29.9,29.9,"00856",7.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"438","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",33.2,70.3,70.3,"00857",15.3,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"439","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",132,85.8,85.8,"00870",7.4,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"440","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",138,89.7,89.7,"00871",19,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"441","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",143,70.8,70.8,"00872",19.5,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"442","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",160.5,64.4,64.4,"00873",4,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"443","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",169,64.8,64.8,"00874",17.5,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"444","D17","TEAK","TEAK_048","tower",2022-07-05,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",0.2,9.8,9.8,"L01",5.9,"ABMA","Abies magnifica A. Murray bis","5-10cm","2 - Sound round",2
"445","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",8.3,25.4,25.4,"00252",6.9,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"446","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",142,110,110,"00253",2.8,"2PLANT-H","Unknown hardwood plant",">=10cm","4 - Rotten throughout",4
"447","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",155,103,103,"00254",2.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"448","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",163.7,163.2,163.2,"00255",10.7,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"449","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",187.6,97.2,97.2,"00256",22,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"450","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",61.3,99,99,"00258",9.3,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"451","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",176.5,45.5,45.5,"00259",9.7,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
