"siteID","namedLocation","subplotID","targetTaxaPresent","easting","northing","utmZone","E_add","N_add","easting_calc","northing_calc","plotArea","CHM_area","CHM_percent"
"PUUM","PUUM_031.basePlot.ltr","31","Y","256672.08251","2163735.43292","5N",0,0,256672.08251,2163735.43292,400,NA,NA
"PUUM","PUUM_032.basePlot.ltr","31","Y","257004.34987","2163409.32746","5N",0,0,257004.34987,2163409.32746,400,NA,NA
"PUUM","PUUM_033.basePlot.ltr","31","Y","256642.38199","2163496.07111","5N",0,0,256642.38199,2163496.07111,400,NA,NA
"PUUM","PUUM_034.basePlot.ltr","31","Y","257392.32944","2163227.33149","5N",0,0,257392.32944,2163227.33149,400,NA,NA
"PUUM","PUUM_035.basePlot.ltr","31","Y","256552.29159","2163409.91412","5N",0,0,256552.29159,2163409.91412,400,NA,NA
"PUUM","PUUM_036.basePlot.ltr","31","Y","256251.19719","2163827.74629","5N",0,0,256251.19719,2163827.74629,400,NA,NA
"PUUM","PUUM_037.basePlot.ltr","31","Y","257213.51434","2163225.5401","5N",0,0,257213.51434,2163225.5401,400,NA,NA
"PUUM","PUUM_038.basePlot.ltr","31","Y","256163.84248","2163587.50628","5N",0,0,256163.84248,2163587.50628,400,NA,NA
"PUUM","PUUM_039.basePlot.ltr","31","Y","257513.71209","2163741.76367","5N",0,0,257513.71209,2163741.76367,400,NA,NA
"PUUM","PUUM_040.basePlot.ltr","31","Y","256612.73594","2163647.97312","5N",0,0,256612.73594,2163647.97312,400,NA,NA
"PUUM","PUUM_041.basePlot.ltr","31","Y","257003.73006","2163681.54808","5N",0,0,257003.73006,2163681.54808,400,NA,NA
"PUUM","PUUM_042.basePlot.ltr","31","Y","256464.26627","2163770.14586","5N",0,0,256464.26627,2163770.14586,400,NA,NA
"PUUM","PUUM_043.basePlot.ltr","31","Y","256252.3823","2163675.34371","5N",0,0,256252.3823,2163675.34371,400,NA,NA
"PUUM","PUUM_044.basePlot.ltr","31","Y","256432.19668","2163650.42171","5N",0,0,256432.19668,2163650.42171,400,NA,NA
"PUUM","PUUM_045.basePlot.ltr","31","Y","257091.17941","2163619.34387","5N",0,0,257091.17941,2163619.34387,400,NA,NA
"PUUM","PUUM_046.basePlot.ltr","31","Y","256553.8396","2163771.81026","5N",0,0,256553.8396,2163771.81026,400,NA,NA
"PUUM","PUUM_047.basePlot.ltr","31","Y","256700.36104","2163560.0715","5N",0,0,256700.36104,2163560.0715,400,NA,NA
"PUUM","PUUM_048.basePlot.ltr","31","Y","256345.66868","2163764.88898","5N",0,0,256345.66868,2163764.88898,400,NA,NA
"PUUM","PUUM_049.basePlot.ltr","31","Y","257304.28871","2163199.39528","5N",0,0,257304.28871,2163199.39528,400,NA,NA
"PUUM","PUUM_050.basePlot.ltr","31","Y","256550.4842","2163555.34779","5N",0,0,256550.4842,2163555.34779,400,NA,NA
"RMNP","RMNP_041.basePlot.ltr","21","Y","453517.3311","4458523.42006","13N",-10,-10,453507.3311,4458513.42006,400,NA,NA
"RMNP","RMNP_041.basePlot.ltr","23","Y","453517.3311","4458523.42006","13N",10,-10,453527.3311,4458513.42006,400,NA,NA
"RMNP","RMNP_042.basePlot.ltr","39","Y","453552.5983","4458576.03885","13N",-10,10,453542.5983,4458586.03885,400,NA,NA
"RMNP","RMNP_042.basePlot.ltr","21","Y","453552.5983","4458576.03885","13N",-10,-10,453542.5983,4458566.03885,400,NA,NA
"RMNP","RMNP_043.basePlot.ltr","21","Y","453634.60666","4458625.706","13N",-10,-10,453624.60666,4458615.706,400,NA,NA
"RMNP","RMNP_043.basePlot.ltr","23","Y","453634.60666","4458625.706","13N",10,-10,453644.60666,4458615.706,400,NA,NA
"RMNP","RMNP_044.basePlot.ltr","39","Y","453564.98371","4458681.96808","13N",-10,10,453554.98371,4458691.96808,400,NA,NA
"RMNP","RMNP_044.basePlot.ltr","23","Y","453564.98371","4458681.96808","13N",10,-10,453574.98371,4458671.96808,400,NA,NA
"RMNP","RMNP_045.basePlot.ltr","21","Y","453617.61968","4458683.64186","13N",-10,-10,453607.61968,4458673.64186,400,NA,NA
"RMNP","RMNP_045.basePlot.ltr","23","Y","453617.61968","4458683.64186","13N",10,-10,453627.61968,4458673.64186,400,NA,NA
"RMNP","RMNP_046.basePlot.ltr","41","Y","453668.36826","4458682.55261","13N",10,10,453678.36826,4458692.55261,400,NA,NA
"RMNP","RMNP_046.basePlot.ltr","21","Y","453668.36826","4458682.55261","13N",-10,-10,453658.36826,4458672.55261,400,NA,NA
"RMNP","RMNP_047.basePlot.ltr","23","Y","453563.0685","4458812.62761","13N",10,-10,453573.0685,4458802.62761,400,NA,NA
"RMNP","RMNP_047.basePlot.ltr","21","Y","453563.0685","4458812.62761","13N",-10,-10,453553.0685,4458802.62761,400,NA,NA
"RMNP","RMNP_048.basePlot.ltr","23","Y","453613.20403","4458808.76673","13N",10,-10,453623.20403,4458798.76673,400,NA,NA
"RMNP","RMNP_048.basePlot.ltr","21","Y","453613.20403","4458808.76673","13N",-10,-10,453603.20403,4458798.76673,400,NA,NA
"RMNP","RMNP_049.basePlot.ltr","39","Y","453661.09036","4458798.59299","13N",-10,10,453651.09036,4458808.59299,400,NA,NA
"RMNP","RMNP_049.basePlot.ltr","41","Y","453661.09036","4458798.59299","13N",10,10,453671.09036,4458808.59299,400,NA,NA
"SCBI","SCBI_045.basePlot.ltr","39","Y","748104.74332","4308522.97281","17N",-10,10,748094.74332,4308532.97281,400,NA,NA
"SCBI","SCBI_045.basePlot.ltr","21","Y","748104.74332","4308522.97281","17N",-10,-10,748094.74332,4308512.97281,400,NA,NA
"SCBI","SCBI_046.basePlot.ltr","41","Y","747977.37576","4308882.41129","17N",10,10,747987.37576,4308892.41129,400,NA,NA
"SCBI","SCBI_046.basePlot.ltr","21","Y","747977.37576","4308882.41129","17N",-10,-10,747967.37576,4308872.41129,400,NA,NA
"SCBI","SCBI_047.basePlot.ltr","39","Y","748284.02698","4308938.69899","17N",-10,10,748274.02698,4308948.69899,400,NA,NA
"SCBI","SCBI_047.basePlot.ltr","23","Y","748284.02698","4308938.69899","17N",10,-10,748294.02698,4308928.69899,400,NA,NA
"SCBI","SCBI_048.basePlot.ltr","39","Y","748402.03676","4308758.7434","17N",-10,10,748392.03676,4308768.7434,400,NA,NA
"SCBI","SCBI_048.basePlot.ltr","41","Y","748402.03676","4308758.7434","17N",10,10,748412.03676,4308768.7434,400,NA,NA
"SCBI","SCBI_049.basePlot.ltr","23","Y","748072.24669","4308972.05105","17N",10,-10,748082.24669,4308962.05105,400,NA,NA
"SCBI","SCBI_049.basePlot.ltr","41","Y","748072.24669","4308972.05105","17N",10,10,748082.24669,4308982.05105,400,NA,NA
"SCBI","SCBI_050.basePlot.ltr","39","Y","747862.15729","4308519.36606","17N",-10,10,747852.15729,4308529.36606,400,NA,NA
"SCBI","SCBI_050.basePlot.ltr","23","Y","747862.15729","4308519.36606","17N",10,-10,747872.15729,4308509.36606,400,NA,NA
"SCBI","SCBI_051.basePlot.ltr","39","Y","747806.14781","4308724.49296","17N",-10,10,747796.14781,4308734.49296,400,NA,NA
"SCBI","SCBI_051.basePlot.ltr","41","Y","747806.14781","4308724.49296","17N",10,10,747816.14781,4308734.49296,400,NA,NA
"SCBI","SCBI_052.basePlot.ltr","23","Y","748312.18996","4308370.82129","17N",10,-10,748322.18996,4308360.82129,400,NA,NA
"SCBI","SCBI_052.basePlot.ltr","41","Y","748312.18996","4308370.82129","17N",10,10,748322.18996,4308380.82129,400,NA,NA
"SCBI","SCBI_053.basePlot.ltr","23","Y","748012.77476","4308431.97975","17N",10,-10,748022.77476,4308421.97975,400,NA,NA
"SCBI","SCBI_053.basePlot.ltr","39","Y","748012.77476","4308431.97975","17N",-10,10,748002.77476,4308441.97975,400,NA,NA
"SCBI","SCBI_054.basePlot.ltr","39","Y","748256.41718","4308554.17623","17N",-10,10,748246.41718,4308564.17623,400,NA,NA
"SCBI","SCBI_054.basePlot.ltr","41","Y","748256.41718","4308554.17623","17N",10,10,748266.41718,4308564.17623,400,NA,NA
"SCBI","SCBI_055.basePlot.ltr","23","Y","748012.31802","4308731.73397","17N",10,-10,748022.31802,4308721.73397,400,NA,NA
"SCBI","SCBI_055.basePlot.ltr","39","Y","748012.31802","4308731.73397","17N",-10,10,748002.31802,4308741.73397,400,NA,NA
"SCBI","SCBI_056.basePlot.ltr","23","Y","747743.74463","4308487.99003","17N",10,-10,747753.74463,4308477.99003,400,NA,NA
"SCBI","SCBI_056.basePlot.ltr","21","Y","747743.74463","4308487.99003","17N",-10,-10,747733.74463,4308477.99003,400,NA,NA
"SCBI","SCBI_057.basePlot.ltr","21","Y","747951.32979","4308608.15862","17N",-10,-10,747941.32979,4308598.15862,400,NA,NA
"SCBI","SCBI_057.basePlot.ltr","23","Y","747951.32979","4308608.15862","17N",10,-10,747961.32979,4308598.15862,400,NA,NA
"SCBI","SCBI_058.basePlot.ltr","39","Y","748190.99278","4308430.90407","17N",-10,10,748180.99278,4308440.90407,400,NA,NA
"SCBI","SCBI_058.basePlot.ltr","23","Y","748190.99278","4308430.90407","17N",10,-10,748200.99278,4308420.90407,400,NA,NA
"SCBI","SCBI_061.basePlot.ltr","39","Y","747866.76468","4308397.29221","17N",-10,10,747856.76468,4308407.29221,400,NA,NA
"SCBI","SCBI_061.basePlot.ltr","23","Y","747866.76468","4308397.29221","17N",10,-10,747876.76468,4308387.29221,400,NA,NA
"SCBI","SCBI_062.basePlot.ltr","23","Y","748192.46205","4309031.48848","17N",10,-10,748202.46205,4309021.48848,400,NA,NA
"SCBI","SCBI_062.basePlot.ltr","41","Y","748192.46205","4309031.48848","17N",10,10,748202.46205,4309041.48848,400,NA,NA
"SCBI","SCBI_063.basePlot.ltr","41","Y","748164.56466","4309148.49843","17N",10,10,748174.56466,4309158.49843,400,NA,NA
"SCBI","SCBI_063.basePlot.ltr","23","Y","748164.56466","4309148.49843","17N",10,-10,748174.56466,4309138.49843,400,NA,NA
"SCBI","SCBI_064.basePlot.ltr","39","Y","748133.78701","4308640.65834","17N",-10,10,748123.78701,4308650.65834,400,NA,NA
"SCBI","SCBI_064.basePlot.ltr","41","Y","748133.78701","4308640.65834","17N",10,10,748143.78701,4308650.65834,400,NA,NA
"SCBI","SCBI_066.basePlot.ltr","21","Y","748134.13357","4308850.99638","17N",-10,-10,748124.13357,4308840.99638,400,NA,NA
"SCBI","SCBI_066.basePlot.ltr","39","Y","748134.13357","4308850.99638","17N",-10,10,748124.13357,4308860.99638,400,NA,NA
"SCBI","SCBI_067.basePlot.ltr","39","Y","748430.91707","4308909.09117","17N",-10,10,748420.91707,4308919.09117,400,NA,NA
"SCBI","SCBI_067.basePlot.ltr","41","Y","748430.91707","4308909.09117","17N",10,10,748440.91707,4308919.09117,400,NA,NA
"SERC","SERC_043.basePlot.ltr","39","Y","364521.72178","4306033.70063","18N",-10,10,364511.72178,4306043.70063,400,NA,NA
"SERC","SERC_043.basePlot.ltr","21","Y","364521.72178","4306033.70063","18N",-10,-10,364511.72178,4306023.70063,400,NA,NA
"SERC","SERC_044.basePlot.ltr","41","Y","365227.50515","4305806.62076","18N",10,10,365237.50515,4305816.62076,400,NA,NA
"SERC","SERC_044.basePlot.ltr","23","Y","365227.50515","4305806.62076","18N",10,-10,365237.50515,4305796.62076,400,NA,NA
"SERC","SERC_045.basePlot.ltr","21","Y","364798.29947","4304723.71284","18N",-10,-10,364788.29947,4304713.71284,400,NA,NA
"SERC","SERC_045.basePlot.ltr","41","Y","364798.29947","4304723.71284","18N",10,10,364808.29947,4304733.71284,400,NA,NA
"SERC","SERC_047.basePlot.ltr","21","Y","364679.35334","4305242.16444","18N",-10,-10,364669.35334,4305232.16444,400,NA,NA
"SERC","SERC_047.basePlot.ltr","23","Y","364679.35334","4305242.16444","18N",10,-10,364689.35334,4305232.16444,400,NA,NA
"SERC","SERC_048.basePlot.ltr","39","Y","364105.99797","4306089.56365","18N",-10,10,364095.99797,4306099.56365,400,NA,NA
"SERC","SERC_048.basePlot.ltr","21","Y","364105.99797","4306089.56365","18N",-10,-10,364095.99797,4306079.56365,400,NA,NA
"SERC","SERC_049.basePlot.ltr","39","Y","364566.83961","4305339.55787","18N",-10,10,364556.83961,4305349.55787,400,NA,NA
"SERC","SERC_049.basePlot.ltr","41","Y","364566.83961","4305339.55787","18N",10,10,364576.83961,4305349.55787,400,NA,NA
"SERC","SERC_050.basePlot.ltr","23","Y","364564.01196","4304768.68087","18N",10,-10,364574.01196,4304758.68087,400,NA,NA
"SERC","SERC_050.basePlot.ltr","21","Y","364564.01196","4304768.68087","18N",-10,-10,364554.01196,4304758.68087,400,NA,NA
"SERC","SERC_051.basePlot.ltr","39","Y","364810.02641","4304932.76639","18N",-10,10,364800.02641,4304942.76639,400,NA,NA
"SERC","SERC_051.basePlot.ltr","21","Y","364810.02641","4304932.76639","18N",-10,-10,364800.02641,4304922.76639,400,NA,NA
"SERC","SERC_052.basePlot.ltr","41","Y","364572.97454","4305880.517","18N",10,10,364582.97454,4305890.517,400,NA,NA
"SERC","SERC_052.basePlot.ltr","39","Y","364572.97454","4305880.517","18N",-10,10,364562.97454,4305890.517,400,NA,NA
"SERC","SERC_053.basePlot.ltr","39","Y","365043.96306","4305762.90285","18N",-10,10,365033.96306,4305772.90285,400,NA,NA
"SERC","SERC_053.basePlot.ltr","41","Y","365043.96306","4305762.90285","18N",10,10,365053.96306,4305772.90285,400,NA,NA
"SERC","SERC_054.basePlot.ltr","39","Y","365009.68969","4305640.59936","18N",-10,10,364999.68969,4305650.59936,400,NA,NA
"SERC","SERC_054.basePlot.ltr","21","Y","365009.68969","4305640.59936","18N",-10,-10,364999.68969,4305630.59936,400,NA,NA
"SERC","SERC_055.basePlot.ltr","23","Y","364023.96635","4306217.96929","18N",10,-10,364033.96635,4306207.96929,400,NA,NA
"SERC","SERC_055.basePlot.ltr","41","Y","364023.96635","4306217.96929","18N",10,10,364033.96635,4306227.96929,400,NA,NA
"SERC","SERC_056.basePlot.ltr","23","Y","364690.65838","4305390.83576","18N",10,-10,364700.65838,4305380.83576,400,NA,NA
"SERC","SERC_056.basePlot.ltr","41","Y","364690.65838","4305390.83576","18N",10,10,364700.65838,4305400.83576,400,NA,NA
"SERC","SERC_057.basePlot.ltr","41","Y","364452.43334","4305407.3457","18N",10,10,364462.43334,4305417.3457,400,NA,NA
"SERC","SERC_057.basePlot.ltr","39","Y","364452.43334","4305407.3457","18N",-10,10,364442.43334,4305417.3457,400,NA,NA
"SERC","SERC_058.basePlot.ltr","23","Y","364143.0621","4306206.93144","18N",10,-10,364153.0621,4306196.93144,400,NA,NA
"SERC","SERC_058.basePlot.ltr","41","Y","364143.0621","4306206.93144","18N",10,10,364153.0621,4306216.93144,400,NA,NA
"SERC","SERC_059.basePlot.ltr","21","Y","365603.78139","4305603.06759","18N",-10,-10,365593.78139,4305593.06759,400,NA,NA
"SERC","SERC_059.basePlot.ltr","39","Y","365603.78139","4305603.06759","18N",-10,10,365593.78139,4305613.06759,400,NA,NA
"SERC","SERC_060.basePlot.ltr","41","Y","364347.96952","4306075.19833","18N",10,10,364357.96952,4306085.19833,400,NA,NA
"SERC","SERC_060.basePlot.ltr","39","Y","364347.96952","4306075.19833","18N",-10,10,364337.96952,4306085.19833,400,NA,NA
"SERC","SERC_061.basePlot.ltr","41","Y","365129.85793","4305691.9461","18N",10,10,365139.85793,4305701.9461,400,NA,NA
"SERC","SERC_061.basePlot.ltr","23","Y","365129.85793","4305691.9461","18N",10,-10,365139.85793,4305681.9461,400,NA,NA
"SERC","SERC_062.basePlot.ltr","39","Y","364860.7149","4304811.78798","18N",-10,10,364850.7149,4304821.78798,400,NA,NA
"SERC","SERC_062.basePlot.ltr","21","Y","364860.7149","4304811.78798","18N",-10,-10,364850.7149,4304801.78798,400,NA,NA
"SERC","SERC_067.basePlot.ltr","39","Y","364354.94436","4305773.57431","18N",-10,10,364344.94436,4305783.57431,400,NA,NA
"SERC","SERC_067.basePlot.ltr","21","Y","364354.94436","4305773.57431","18N",-10,-10,364344.94436,4305763.57431,400,NA,NA
"SJER","SJER_045.basePlot.ltr","23","Y","257286.00664","4110881.33112","11N",10,-10,257296.00664,4110871.33112,400,NA,NA
"SJER","SJER_045.basePlot.ltr","39","Y","257286.00664","4110881.33112","11N",-10,10,257276.00664,4110891.33112,400,NA,NA
"SJER","SJER_046.basePlot.ltr","41","Y","257587.40007","4110700.40324","11N",10,10,257597.40007,4110710.40324,400,NA,NA
"SJER","SJER_046.basePlot.ltr","39","Y","257587.40007","4110700.40324","11N",-10,10,257577.40007,4110710.40324,400,NA,NA
"SJER","SJER_047.basePlot.ltr","21","Y","256988.20714","4109649.45716","11N",-10,-10,256978.20714,4109639.45716,400,NA,NA
"SJER","SJER_047.basePlot.ltr","39","Y","256988.20714","4109649.45716","11N",-10,10,256978.20714,4109659.45716,400,NA,NA
"SJER","SJER_048.basePlot.ltr","39","Y","256956.79242","4110578.06405","11N",-10,10,256946.79242,4110588.06405,400,NA,NA
"SJER","SJER_048.basePlot.ltr","41","Y","256956.79242","4110578.06405","11N",10,10,256966.79242,4110588.06405,400,NA,NA
"SJER","SJER_049.basePlot.ltr","23","Y","257526.23073","4111032.2374","11N",10,-10,257536.23073,4111022.2374,400,NA,NA
"SJER","SJER_049.basePlot.ltr","21","Y","257526.23073","4111032.2374","11N",-10,-10,257516.23073,4111022.2374,400,NA,NA
"SJER","SJER_050.basePlot.ltr","21","Y","256596.6173","4110848.56239","11N",-10,-10,256586.6173,4110838.56239,400,NA,NA
"SJER","SJER_050.basePlot.ltr","39","Y","256596.6173","4110848.56239","11N",-10,10,256586.6173,4110858.56239,400,NA,NA
"SJER","SJER_051.basePlot.ltr","41","Y","256416.76983","4110851.75742","11N",10,10,256426.76983,4110861.75742,400,NA,NA
"SJER","SJER_051.basePlot.ltr","39","Y","256416.76983","4110851.75742","11N",-10,10,256406.76983,4110861.75742,400,NA,NA
"SJER","SJER_052.basePlot.ltr","23","Y","257977.67559","4110488.83702","11N",10,-10,257987.67559,4110478.83702,400,NA,NA
"SJER","SJER_052.basePlot.ltr","21","Y","257977.67559","4110488.83702","11N",-10,-10,257967.67559,4110478.83702,400,NA,NA
"SJER","SJER_053.basePlot.ltr","21","Y","256838.25945","4110668.77658","11N",-10,-10,256828.25945,4110658.77658,400,NA,NA
"SJER","SJER_053.basePlot.ltr","23","Y","256838.25945","4110668.77658","11N",10,-10,256848.25945,4110658.77658,400,NA,NA
"SJER","SJER_054.basePlot.ltr","39","Y","257197.38592","4111269.3792","11N",-10,10,257187.38592,4111279.3792,400,NA,NA
"SJER","SJER_054.basePlot.ltr","21","Y","257197.38592","4111269.3792","11N",-10,-10,257187.38592,4111259.3792,400,NA,NA
"SJER","SJER_055.basePlot.ltr","39","Y","257618.22907","4111209.62274","11N",-10,10,257608.22907,4111219.62274,400,NA,NA
"SJER","SJER_055.basePlot.ltr","21","Y","257618.22907","4111209.62274","11N",-10,-10,257608.22907,4111199.62274,400,NA,NA
"SJER","SJER_056.basePlot.ltr","23","Y","256927.54892","4111269.82553","11N",10,-10,256937.54892,4111259.82553,400,NA,NA
"SJER","SJER_056.basePlot.ltr","39","Y","256927.54892","4111269.82553","11N",-10,10,256917.54892,4111279.82553,400,NA,NA
"SJER","SJER_057.basePlot.ltr","23","Y","257616.90562","4110848.04424","11N",10,-10,257626.90562,4110838.04424,400,NA,NA
"SJER","SJER_057.basePlot.ltr","39","Y","257616.90562","4110848.04424","11N",-10,10,257606.90562,4110858.04424,400,NA,NA
"SJER","SJER_058.basePlot.ltr","39","Y","256896.31703","4109948.97424","11N",-10,10,256886.31703,4109958.97424,400,NA,NA
"SJER","SJER_058.basePlot.ltr","41","Y","256896.31703","4109948.97424","11N",10,10,256906.31703,4109958.97424,400,NA,NA
"SJER","SJER_059.basePlot.ltr","23","Y","257226.14993","4109979.34403","11N",10,-10,257236.14993,4109969.34403,400,NA,NA
"SJER","SJER_059.basePlot.ltr","21","Y","257226.14993","4109979.34403","11N",-10,-10,257216.14993,4109969.34403,400,NA,NA
"SJER","SJER_060.basePlot.ltr","39","Y","257137.16298","4111031.33092","11N",-10,10,257127.16298,4111041.33092,400,NA,NA
"SJER","SJER_060.basePlot.ltr","23","N","257137.16298","4111031.33092","11N",10,-10,257147.16298,4111021.33092,400,NA,NA
"SJER","SJER_061.basePlot.ltr","41","Y","256597.90561","4111001.01418","11N",10,10,256607.90561,4111011.01418,400,NA,NA
"SJER","SJER_061.basePlot.ltr","39","N","256597.90561","4111001.01418","11N",-10,10,256587.90561,4111011.01418,400,NA,NA
"SJER","SJER_062.basePlot.ltr","23","N","257017.05541","4110851.20601","11N",10,-10,257027.05541,4110841.20601,400,NA,NA
"SJER","SJER_062.basePlot.ltr","21","Y","257017.05541","4110851.20601","11N",-10,-10,257007.05541,4110841.20601,400,NA,NA
"SJER","SJER_063.basePlot.ltr","41","Y","256628.1078","4110669.9532","11N",10,10,256638.1078,4110679.9532,400,NA,NA
"SJER","SJER_063.basePlot.ltr","23","Y","256628.1078","4110669.9532","11N",10,-10,256638.1078,4110659.9532,400,NA,NA
"SJER","SJER_064.basePlot.ltr","39","Y","257737.2013","4110459.42577","11N",-10,10,257727.2013,4110469.42577,400,NA,NA
"SJER","SJER_064.basePlot.ltr","21","Y","257737.2013","4110459.42577","11N",-10,-10,257727.2013,4110449.42577,400,NA,NA
"SOAP","SOAP_031.basePlot.ltr","39","Y","299684.19558","4101165.02143","11N",-10,10,299674.19558,4101175.02143,400,NA,NA
"SOAP","SOAP_031.basePlot.ltr","21","Y","299684.19558","4101165.02143","11N",-10,-10,299674.19558,4101155.02143,400,NA,NA
"SOAP","SOAP_043.basePlot.ltr","23","Y","298214.53969","4101101.043","11N",10,-10,298224.53969,4101091.043,400,NA,NA
"SOAP","SOAP_043.basePlot.ltr","39","Y","298214.53969","4101101.043","11N",-10,10,298204.53969,4101111.043,400,NA,NA
"SOAP","SOAP_044.basePlot.ltr","21","Y","298154.02515","4100769.53467","11N",-10,-10,298144.02515,4100759.53467,400,NA,NA
"SOAP","SOAP_044.basePlot.ltr","41","Y","298154.02515","4100769.53467","11N",10,10,298164.02515,4100779.53467,400,NA,NA
"SOAP","SOAP_045.basePlot.ltr","23","Y","299204.77795","4100919.60166","11N",10,-10,299214.77795,4100909.60166,400,NA,NA
"SOAP","SOAP_045.basePlot.ltr","21","Y","299204.77795","4100919.60166","11N",-10,-10,299194.77795,4100909.60166,400,NA,NA
"SOAP","SOAP_046.basePlot.ltr","41","Y","298394.74624","4100860.82535","11N",10,10,298404.74624,4100870.82535,400,NA,NA
"SOAP","SOAP_046.basePlot.ltr","23","Y","298394.74624","4100860.82535","11N",10,-10,298404.74624,4100850.82535,400,NA,NA
"SOAP","SOAP_047.basePlot.ltr","41","Y","299204.04161","4101072.27204","11N",10,10,299214.04161,4101082.27204,400,NA,NA
"SOAP","SOAP_047.basePlot.ltr","23","Y","299204.04161","4101072.27204","11N",10,-10,299214.04161,4101062.27204,400,NA,NA
"SOAP","SOAP_048.basePlot.ltr","39","Y","298065.01874","4101190.87566","11N",-10,10,298055.01874,4101200.87566,400,NA,NA
"SOAP","SOAP_048.basePlot.ltr","21","Y","298065.01874","4101190.87566","11N",-10,-10,298055.01874,4101180.87566,400,NA,NA
"SOAP","SOAP_049.basePlot.ltr","39","Y","299564.94103","4101135.42936","11N",-10,10,299554.94103,4101145.42936,400,NA,NA
"SOAP","SOAP_049.basePlot.ltr","23","Y","299564.94103","4101135.42936","11N",10,-10,299574.94103,4101125.42936,400,NA,NA
"SOAP","SOAP_050.basePlot.ltr","41","Y","298306.53945","4100950.41309","11N",10,10,298316.53945,4100960.41309,400,NA,NA
"SOAP","SOAP_050.basePlot.ltr","23","Y","298306.53945","4100950.41309","11N",10,-10,298316.53945,4100940.41309,400,NA,NA
"SOAP","SOAP_051.basePlot.ltr","39","Y","297944.72447","4100954.16497","11N",-10,10,297934.72447,4100964.16497,400,NA,NA
"SOAP","SOAP_051.basePlot.ltr","21","Y","297944.72447","4100954.16497","11N",-10,-10,297934.72447,4100944.16497,400,NA,NA
"SOAP","SOAP_052.basePlot.ltr","39","Y","298094.31005","4100859.44394","11N",-10,10,298084.31005,4100869.44394,400,NA,NA
"SOAP","SOAP_052.basePlot.ltr","23","Y","298094.31005","4100859.44394","11N",10,-10,298104.31005,4100849.44394,400,NA,NA
"SOAP","SOAP_053.basePlot.ltr","39","Y","299355.53255","4100982.41368","11N",-10,10,299345.53255,4100992.41368,400,NA,NA
"SOAP","SOAP_053.basePlot.ltr","23","Y","299355.53255","4100982.41368","11N",10,-10,299365.53255,4100972.41368,400,NA,NA
"SOAP","SOAP_054.basePlot.ltr","23","Y","299024.72918","4100950.0793","11N",10,-10,299034.72918,4100940.0793,400,NA,NA
"SOAP","SOAP_054.basePlot.ltr","39","Y","299024.72918","4100950.0793","11N",-10,10,299014.72918,4100960.0793,400,NA,NA
"SOAP","SOAP_055.basePlot.ltr","23","Y","298514.2808","4100950.34606","11N",10,-10,298524.2808,4100940.34606,400,NA,NA
"SOAP","SOAP_055.basePlot.ltr","41","Y","298514.2808","4100950.34606","11N",10,10,298524.2808,4100960.34606,400,NA,NA
"SOAP","SOAP_056.basePlot.ltr","41","Y","299443.8918","4101075.23993","11N",10,10,299453.8918,4101085.23993,400,NA,NA
"SOAP","SOAP_056.basePlot.ltr","39","Y","299443.8918","4101075.23993","11N",-10,10,299433.8918,4101085.23993,400,NA,NA
"SOAP","SOAP_057.basePlot.ltr","39","Y","297855.09928","4101162.91773","11N",-10,10,297845.09928,4101172.91773,400,NA,NA
"SOAP","SOAP_057.basePlot.ltr","23","Y","297855.09928","4101162.91773","11N",10,-10,297865.09928,4101152.91773,400,NA,NA
"SOAP","SOAP_058.basePlot.ltr","39","Y","298635.43609","4101010.85328","11N",-10,10,298625.43609,4101020.85328,400,NA,NA
"SOAP","SOAP_058.basePlot.ltr","41","Y","298635.43609","4101010.85328","11N",10,10,298645.43609,4101020.85328,400,NA,NA
"SOAP","SOAP_059.basePlot.ltr","39","Y","297825.86736","4101012.40528","11N",-10,10,297815.86736,4101022.40528,400,NA,NA
"SOAP","SOAP_059.basePlot.ltr","41","Y","297825.86736","4101012.40528","11N",10,10,297835.86736,4101022.40528,400,NA,NA
"SOAP","SOAP_060.basePlot.ltr","23","Y","298065.19733","4100710.03833","11N",10,-10,298075.19733,4100700.03833,400,NA,NA
"SOAP","SOAP_060.basePlot.ltr","39","Y","298065.19733","4100710.03833","11N",-10,10,298055.19733,4100720.03833,400,NA,NA
"SOAP","SOAP_061.basePlot.ltr","39","Y","297974.88639","4101072.90336","11N",-10,10,297964.88639,4101082.90336,400,NA,NA
"SOAP","SOAP_061.basePlot.ltr","41","Y","297974.88639","4101072.90336","11N",10,10,297984.88639,4101082.90336,400,NA,NA
"SRER","SRER_042.basePlot.ltr","39","Y","515696.21849","3530779.76965","12N",-10,10,515686.21849,3530789.76965,400,NA,NA
"SRER","SRER_042.basePlot.ltr","23","Y","515696.21849","3530779.76965","12N",10,-10,515706.21849,3530769.76965,400,NA,NA
"SRER","SRER_043.basePlot.ltr","39","Y","515394.68822","3530482.47907","12N",-10,10,515384.68822,3530492.47907,400,NA,NA
"SRER","SRER_043.basePlot.ltr","21","Y","515394.68822","3530482.47907","12N",-10,-10,515384.68822,3530472.47907,400,NA,NA
"SRER","SRER_044.basePlot.ltr","39","Y","515394.52345","3530780.97459","12N",-10,10,515384.52345,3530790.97459,400,NA,NA
"SRER","SRER_044.basePlot.ltr","41","Y","515394.52345","3530780.97459","12N",10,10,515404.52345,3530790.97459,400,NA,NA
