"Name","Description","History","Start Date","Children","Plot type","Subtype Specification","Plot Size","Plot Dimensions","Reference Point Position","Decimal Latitude","Decimal Longitude","UTM Zone","UTM Easting","UTM Northing","Coordinate Uncertainty","Elevation","Elevation Uncertainty","Minimum Elevation","Maximum Elevation","Slope Gradient","Slope Aspect","NLCD Class","Soil Type Order"
"HARV_051.basePlot.ltr","Plot ""HARV_051"" at site ""HARV""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","42.534078","-72.179146","18N","731660.96044","4712933.89041","0.33","370.02","0.38","363.01","","1.55","100.5","mixedForest","Inceptisols"
"HARV_052.basePlot.ltr","Plot ""HARV_052"" at site ""HARV""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","42.54213","-72.176577","18N","731842.13813","4713835.10503","0.28","358.86","0.26","350.43","","2.69","300.1","mixedForest","Histosols"
"HEAL_045.basePlot.ltr","Plot ""HEAL_045"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","63.875485","-149.21903","6N","390996.38623","7085034.74076","0.1","683.35","0.1","682.4","","0","0","dwarfScrub",""
"HEAL_046.basePlot.ltr","Plot ""HEAL_046"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","63.873367","-149.216447","6N","391115.03262","7084794.42807","0.1","691","0.1","689.41","","0","0","shrubScrub",""
"HEAL_047.basePlot.ltr","Plot ""HEAL_047"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","63.872772","-149.220657","6N","390905.96869","7084735.34866","0.18","688.25","0.35","686.77","","2.63","50","shrubScrub",""
"HEAL_048.basePlot.ltr","Plot ""HEAL_048"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","63.875088","-149.210438","6N","391416.78323","7084975.87233","0.11","677.64","0.16","676.6","","0","0","dwarfScrub",""
"HEAL_049.basePlot.ltr","Plot ""HEAL_049"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.873742","-149.210328","6N","391416.98998","7084825.76759","0.11","683.94","0.2","683.36","","0","0","dwarfScrub",""
"HEAL_050.basePlot.ltr","Plot ""HEAL_050"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874351","-149.206114","6N","391626.28732","7084886.4335","0.14","677.96","0.21","677.15","","0","0","dwarfScrub",""
"HEAL_051.basePlot.ltr","Plot ""HEAL_051"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.87417","-149.217694","6N","391056.90098","7084885.99464","0.14","688.91","0.23","687.96","","0","0","shrubScrub",""
"HEAL_052.basePlot.ltr","Plot ""HEAL_052"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.872083","-149.212668","6N","391295.66185","7084644.97269","0.1","693.91","0.15","693.58","","0","0","dwarfScrub",""
"HEAL_053.basePlot.ltr","Plot ""HEAL_053"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.873334","-149.219446","6N","390967.62122","7084795.87397","0.24","689.46","0.46","689.36","","0","0","dwarfScrub",""
"HEAL_054.basePlot.ltr","Plot ""HEAL_054"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.875398","-149.206228","6N","391624.72246","7085003.24225","0.1","673.94","0.1","673.17","","0","0","dwarfScrub",""
"HEAL_055.basePlot.ltr","Plot ""HEAL_055"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.873815","-149.222557","6N","390816.70409","7084854.7675","0.1","685.62","0.1","685.05","","0","0","dwarfScrub",""
"HEAL_056.basePlot.ltr","Plot ""HEAL_056"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874216","-149.215246","6N","391177.29897","7084886.94052","0.1","686.11","0.15","685.3","","0","0","dwarfScrub",""
"HEAL_057.basePlot.ltr","Plot ""HEAL_057"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.875183","-149.221445","6N","390876.62102","7085005.23228","0.1","686.49","0.1","686.28","","0","0","shrubScrub",""
"HEAL_058.basePlot.ltr","Plot ""HEAL_058"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.873693","-149.2134","6N","391265.93363","7084825.54162","0.24","687.14","0.32","686.2","","1.78","207.4","dwarfScrub",""
"HEAL_059.basePlot.ltr","Plot ""HEAL_059"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.872278","-149.217564","6N","391055.95886","7084675.04229","0.11","691.69","0.29","691.64","","0","0","shrubScrub",""
"HEAL_060.basePlot.ltr","Plot ""HEAL_060"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874304","-149.208549","6N","391506.52475","7084885.33689","0.15","679.64","0.27","679.18","","0","0","dwarfScrub",""
"HEAL_061.basePlot.ltr","Plot ""HEAL_061"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.87126","-149.213818","6N","391236.0002","7084555.26684","0.14","698.6","0.26","698.04","","0","0","shrubScrub",""
"HEAL_062.basePlot.ltr","Plot ""HEAL_062"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.872949","-149.20905","6N","391476.69412","7084735.26888","0.1","686.56","0.2","685.59","","2.29","222","dwarfScrub",""
"HEAL_063.basePlot.ltr","Plot ""HEAL_063"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874773","-149.213458","6N","391267.25958","7084945.93076","0.13","680.72","0.23","680.49","","0","0","dwarfScrub",""
"HEAL_064.basePlot.ltr","Plot ""HEAL_064"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.8741","-149.204268","6N","391715.97717","7084855.34282","0.1","676.5","0.1","675.87","","2.06","155","dwarfScrub",""
"HEAL_065.basePlot.ltr","Plot ""HEAL_065"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.87465","-149.221417","6N","390875.92849","7084945.8191","0.1","686.73","0.1","686.4","","0","0","dwarfScrub",""
"HEAL_066.basePlot.ltr","Plot ""HEAL_066"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.872048","-149.215103","6N","391175.93584","7084645.2252","0.14","696.56","0.25","695.72","","0","0","shrubScrub",""
"HEAL_067.basePlot.ltr","Plot ""HEAL_067"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.872125","-149.210226","6N","391415.75849","7084645.4925","0.1","693.59","0.1","692.98","","0","0","dwarfScrub",""
"HEAL_068.basePlot.ltr","Plot ""HEAL_068"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874888","-149.204963","6N","391684.87986","7084944.29019","0.1","674.11","0.1","673.72","","1.78","338","shrubScrub",""
"HEAL_069.basePlot.ltr","Plot ""HEAL_069"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.873409","-149.21519","6N","391176.9275","7084796.9615","0.12","689.08","0.19","689.08","","0","0","shrubScrub",""
"HEAL_070.basePlot.ltr","Plot ""HEAL_070"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874539","-149.210384","6N","391417.31603","7084914.63279","0.12","680.01","0.21","679.38","","0","0","dwarfScrub",""
"HEAL_071.basePlot.ltr","Plot ""HEAL_071"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874602","-149.207344","6N","391566.85025","7084916.47973","0.15","677.94","0.19","677.49","","0","0","dwarfScrub",""
"HEAL_072.basePlot.ltr","Plot ""HEAL_072"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.874967","-149.217768","6N","391056.35341","7084974.89062","0.17","683.33","0.29","682.53","","2.29","225","shrubScrub",""
"HEAL_073.basePlot.ltr","Plot ""HEAL_073"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.872603","-149.213929","6N","391235.74037","7084705.0392","0.1","692.12","0.18","691.64","","0","0","shrubScrub",""
"HEAL_074.basePlot.ltr","Plot ""HEAL_074"" at site ""HEAL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","63.873616","-149.218255","6N","391027.20464","7084825.24832","0.14","690.44","0.27","690.3","","0","0","shrubScrub",""
"JERC_021.basePlot.ltr","Plot ""JERC_021"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.175756","-84.469063","16N","741210.97658","3451839.37061","0.12","37.24","0.22","36.56","","2.02","198.06","evergreenForest","Ultisols"
"JERC_022.basePlot.ltr","Plot ""JERC_022"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.210377","-84.468464","16N","741180.17907","3455679.41784","0.11","46.67","0.2","46.19","","1.69","78.28","evergreenForest","Ultisols"
"JERC_031.basePlot.ltr","Plot ""JERC_031"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.202452","-84.464588","16N","741569.71925","3454809.16848","0.14","43.98","0.17","42.18","","1.79","249.7","mixedForest","Ultisols"
"JERC_033.basePlot.ltr","Plot ""JERC_033"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.192001","-84.456043","16N","742410.7902","3453669.0807","0.12","46.56","0.19","46.27","","1.99","239","mixedForest","Ultisols"
"JERC_034.basePlot.ltr","Plot ""JERC_034"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.197571","-84.491486","16N","739018.43802","3454209.47617","0.12","44.03","0.2","43.12","","0.39","29.61","deciduousForest","Ultisols"
"JERC_035.basePlot.ltr","Plot ""JERC_035"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.183309","-84.454718","16N","742559.2723","3452708.22359","0.1","36.84","0.13","35.02","","1.18","9.58","deciduousForest","Ultisols"
"JERC_036.basePlot.ltr","Plot ""JERC_036"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.184997","-84.470421","16N","741058.07699","3452861.03913","0.12","33.12","0.21","33.12","","1.21","231.6","deciduousForest","Entisols"
"JERC_038.basePlot.ltr","Plot ""JERC_038"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.191901","-84.492899","16N","738898.02073","3453577.7425","","39.12","","19.4","","2.22","30.24","mixedForest","Ultisols"
"JERC_040.basePlot.ltr","Plot ""JERC_040"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.212261","-84.4684","16N","741181.4921","3455888.45402","","46.98","","19.52","","0.47","164.07","mixedForest","Ultisols"
"JERC_041.basePlot.ltr","Plot ""JERC_041"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.185739","-84.481405","16N","740009.1592","3452919.411","","40.74","","19.14","","4.27","53.58","mixedForest","Entisols"
"JERC_042.basePlot.ltr","Plot ""JERC_042"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.210124","-84.469727","16N","741060.45856","3455648.60857","","45.01","","19.48","","4.44","290.49","mixedForest","Ultisols"
"JERC_044.basePlot.ltr","Plot ""JERC_044"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","0","distributed","","1600","40m x 40m","41","31.196851","-84.482045","16N","739920.09195","3454150.10233","","45","","21.05","","1.3","144.27","mixedForest","Ultisols"
"JERC_047.basePlot.ltr","Plot ""JERC_047"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","31.198433","-84.467178","16N","741333.08504","3454357.88555","0.21","36.42","0.33","34.84","","2.23","319.43","evergreenForest","Ultisols"
"JERC_048.basePlot.ltr","Plot ""JERC_048"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","31.196458","-84.461913","16N","741839.92746","3454150.40951","0.1","47.63","0.1","46.98","","0","0","evergreenForest","Ultisols"
"JERC_049.basePlot.ltr","Plot ""JERC_049"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","31.196488","-84.464108","16N","741630.63826","3454148.93436","0.22","45.51","0.31","43.9","","0","0","evergreenForest","Ultisols"
"JERC_050.basePlot.ltr","Plot ""JERC_050"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.196845","-84.468201","16N","741239.61452","3454179.57591","0.27","36.04","0.34","33.21","","0","0","evergreenForest","Entisols"
"JERC_051.basePlot.ltr","Plot ""JERC_051"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.199491","-84.46434","16N","741600.88743","3454481.39732","0.26","41.99","0.41","37.47","","2","75","evergreenForest","Ultisols"
"JERC_052.basePlot.ltr","Plot ""JERC_052"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.195408","-84.464139","16N","741630.43059","3454029.11707","0.14","46.05","0.19","44.34","","0","0","evergreenForest","Ultisols"
"JERC_053.basePlot.ltr","Plot ""JERC_053"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.194044","-84.463553","16N","741689.75493","3453879.15929","0.2","45.01","0.23","44.08","","0","0","evergreenForest","Ultisols"
"JERC_054.basePlot.ltr","Plot ""JERC_054"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.197932","-84.468805","16N","741179.28572","3454298.783","0.27","36.08","0.42","32.23","","4.12","175","evergreenForest","Entisols"
"JERC_055.basePlot.ltr","Plot ""JERC_055"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.194074","-84.465133","16N","741539.07974","3453879.03141","0.12","41.31","0.24","41.31","","0","0","evergreenForest","Ultisols"
"JERC_056.basePlot.ltr","Plot ""JERC_056"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.194637","-84.466362","16N","741420.50606","3453938.77093","0.1","44.12","0.11","43.33","","0","0","evergreenForest","Ultisols"
"JERC_057.basePlot.ltr","Plot ""JERC_057"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.200938","-84.469658","16N","741090.35483","3454630.22388","0.13","34.33","0.17","30.45","","15.11","53","mixedForest","Ultisols"
"JERC_058.basePlot.ltr","Plot ""JERC_058"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.194552","-84.462282","16N","741809.60832","3453938.26621","0.25","47.66","0.35","46.51","","0","0","evergreenForest","Ultisols"
"JERC_059.basePlot.ltr","Plot ""JERC_059"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.198066","-84.462488","16N","741781.02938","3454327.44515","0.27","42.55","0.37","41.91","","0","0","evergreenForest","Ultisols"
"JERC_060.basePlot.ltr","Plot ""JERC_060"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.198675","-84.465307","16N","741510.79716","3454388.80601","0.23","37.87","0.34","35.59","","3.43","30","evergreenForest","Ultisols"
"JERC_061.basePlot.ltr","Plot ""JERC_061"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.195445","-84.465398","16N","741510.33572","3454030.46752","0.26","50.4","0.34","46.1","","0","0","evergreenForest","Ultisols"
"JERC_062.basePlot.ltr","Plot ""JERC_062"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.196804","-84.466929","16N","741360.95663","3454177.80736","0.22","38.33","0.3","36.34","","2.75","143","evergreenForest","Ultisols"
"JERC_063.basePlot.ltr","Plot ""JERC_063"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.195656","-84.462881","16N","741749.70503","3454059.36638","0.12","46.52","0.19","46.43","","0","0","evergreenForest","Ultisols"
"JERC_064.basePlot.ltr","Plot ""JERC_064"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.200612","-84.466534","16N","741388.92776","3454600.89781","0.24","39.62","0.46","37.88","","0","0","evergreenForest","Ultisols"
"JERC_065.basePlot.ltr","Plot ""JERC_065"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.200288","-84.465275","16N","741509.74579","3454567.72406","0.26","39.53","0.43","39.1","","0","0","evergreenForest","Ultisols"
"JERC_066.basePlot.ltr","Plot ""JERC_066"" at site ""JERC""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","31.197553","-84.463761","16N","741661.00261","3454267.77949","0.3","42.38","0.38","41.73","","0","0","evergreenForest","Ultisols"
"JORN_042.basePlot.ltr","Plot ""JORN_042"" at site ""JORN""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.590028","-106.840435","13N","327270.9506","3607333.44989","0.1","1319.98","0.11","1318.99","","1.26","225","shrubScrub","Aridisols"
"JORN_043.basePlot.ltr","Plot ""JORN_043"" at site ""JORN""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","32.591931","-106.839841","13N","327330.35775","3607543.48402","0.2","1318.34","0.36","1317.81","","0","0","shrubScrub","Aridisols"
"JORN_044.basePlot.ltr","Plot ""JORN_044"" at site ""JORN""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.589481","-106.841383","13N","327180.91544","3607274.34065","0.11","1323.23","0.16","1322.69","","0","0","shrubScrub","Aridisols"
"JORN_045.basePlot.ltr","Plot ""JORN_045"" at site ""JORN""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","32.592144","-106.84334","13N","327002.33707","3607572.78902","0.1","1321.92","0.1","1320.3","","0","0","shrubScrub","Aridisols"
"JORN_046.basePlot.ltr","Plot ""JORN_046"" at site ""JORN""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","32.593501","-106.842416","13N","327091.67432","3607721.74611","0.1","1317.82","0.1","1317.58","","0","0","shrubScrub","Aridisols"
