,siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year
37,BART,BART_037.basePlot.ltr,21,Y,317130.7781,4881249.04772,19N,-10,-10,317120,4881239,400,400.0,100.0,2018
38,BART,BART_039.basePlot.ltr,39,Y,316680.12012,4881493.21187,19N,-10,10,316670,4881503,400,400.0,100.0,2018
39,BART,BART_039.basePlot.ltr,41,Y,316680.12012,4881493.21187,19N,10,10,316690,4881503,400,400.0,100.0,2018
40,BART,BART_040.basePlot.ltr,41,Y,316443.14982,4881730.7901099995,19N,10,10,316453,4881740,400,400.0,100.0,2018
41,BART,BART_040.basePlot.ltr,21,Y,316443.14982,4881730.7901099995,19N,-10,-10,316433,4881720,400,400.0,100.0,2018
42,BART,BART_041.basePlot.ltr,23,Y,316952.82043,4881670.15863,19N,10,-10,316962,4881660,400,400.0,100.0,2018
43,BART,BART_041.basePlot.ltr,39,Y,316952.82043,4881670.15863,19N,-10,10,316942,4881680,400,400.0,100.0,2018
44,BART,BART_042.basePlot.ltr,39,Y,316741.35647,4881103.7915199995,19N,-10,10,316731,4881113,400,400.0,100.0,2018
45,BART,BART_042.basePlot.ltr,41,Y,316741.35647,4881103.7915199995,19N,10,10,316751,4881113,400,400.0,100.0,2018
46,BART,BART_044.basePlot.ltr,39,Y,317042.30542,4881189.03096,19N,-10,10,317032,4881199,400,400.0,100.0,2018
47,BART,BART_044.basePlot.ltr,23,Y,317042.30542,4881189.03096,19N,10,-10,317052,4881179,400,400.0,100.0,2018
48,BART,BART_046.basePlot.ltr,39,Y,316952.36367,4881070.36488,19N,-10,10,316942,4881080,400,400.0,100.0,2018
49,BART,BART_046.basePlot.ltr,41,Y,316952.36367,4881070.36488,19N,10,10,316962,4881080,400,400.0,100.0,2018
50,BART,BART_047.basePlot.ltr,41,Y,316531.60184,4881640.29134,19N,10,10,316541,4881650,400,400.0,100.0,2018
51,BART,BART_047.basePlot.ltr,21,Y,316531.60184,4881640.29134,19N,-10,-10,316521,4881630,400,400.0,100.0,2018
52,BART,BART_050.basePlot.ltr,41,Y,316774.41177,4881249.156719999,19N,10,10,316784,4881259,400,400.0,100.0,2018
53,BART,BART_050.basePlot.ltr,21,Y,316774.41177,4881249.156719999,19N,-10,-10,316764,4881239,400,400.0,100.0,2018
54,BART,BART_051.basePlot.ltr,39,Y,316754.36761,4881384.54801,19N,-10,10,316744,4881394,400,400.0,100.0,2018
55,BART,BART_051.basePlot.ltr,41,Y,316754.36761,4881384.54801,19N,10,10,316764,4881394,400,400.0,100.0,2018
56,BART,BART_070.basePlot.ltr,39,Y,317283.69852,4881549.3803199995,19N,-10,10,317273,4881559,400,400.0,100.0,2018
57,BART,BART_070.basePlot.ltr,41,Y,317283.69852,4881549.3803199995,19N,10,10,317293,4881559,400,400.0,100.0,2018
58,BART,BART_071.basePlot.ltr,23,Y,316559.29824000003,4881970.32725,19N,10,-10,316569,4881960,400,400.0,100.0,2018
59,BART,BART_071.basePlot.ltr,41,Y,316559.29824000003,4881970.32725,19N,10,10,316569,4881980,400,400.0,100.0,2018
60,BART,BART_071.basePlot.ltr,21,Y,316559.29824000003,4881970.32725,19N,-10,-10,316549,4881960,400,400.0,100.0,2018
61,BART,BART_071.basePlot.ltr,39,Y,316559.29824000003,4881970.32725,19N,-10,10,316549,4881980,400,400.0,100.0,2018
62,BART,BART_072.basePlot.ltr,39,Y,316892.40228000004,4881159.73263,19N,-10,10,316882,4881169,400,400.0,100.0,2018
63,BART,BART_072.basePlot.ltr,21,Y,316892.40228000004,4881159.73263,19N,-10,-10,316882,4881149,400,400.0,100.0,2018
64,BART,BART_073.basePlot.ltr,39,Y,316710.32163,4881613.75679,19N,-10,10,316700,4881623,400,400.0,100.0,2018
65,BART,BART_073.basePlot.ltr,23,Y,316710.32163,4881613.75679,19N,10,-10,316720,4881603,400,400.0,100.0,2018
66,BART,BART_074.basePlot.ltr,41,Y,317130.15387,4881099.336019999,19N,10,10,317140,4881109,400,400.0,100.0,2018
67,BART,BART_074.basePlot.ltr,39,Y,317130.15387,4881099.336019999,19N,-10,10,317120,4881109,400,400.0,100.0,2018
68,BART,BART_075.basePlot.ltr,23,Y,316863.05746,4880983.36214,19N,10,-10,316873,4880973,400,400.0,100.0,2018
69,BART,BART_075.basePlot.ltr,41,Y,316863.05746,4880983.36214,19N,10,10,316873,4880993,400,400.0,100.0,2018
335,HARV,HARV_033.basePlot.ltr,23,Y,731935.9738800001,4713412.658009999,18N,10,-10,731945,4713402,400,400.0,100.0,2018
336,HARV,HARV_033.basePlot.ltr,21,Y,731935.9738800001,4713412.658009999,18N,-10,-10,731925,4713402,400,400.0,100.0,2018
337,HARV,HARV_034.basePlot.ltr,39,Y,731751.75905,4713115.68384,18N,-10,10,731741,4713125,400,400.0,100.0,2018
338,HARV,HARV_034.basePlot.ltr,23,Y,731751.75905,4713115.68384,18N,10,-10,731761,4713105,400,400.0,100.0,2018
339,HARV,HARV_035.basePlot.ltr,23,Y,731727.3783,4713590.69773,18N,10,-10,731737,4713580,400,400.0,100.0,2018
340,HARV,HARV_035.basePlot.ltr,21,Y,731727.3783,4713590.69773,18N,-10,-10,731717,4713580,400,400.0,100.0,2018
341,HARV,HARV_036.basePlot.ltr,21,Y,732126.13381,4713843.802630001,18N,-10,-10,732116,4713833,400,400.0,100.0,2018
342,HARV,HARV_036.basePlot.ltr,23,Y,732126.13381,4713843.802630001,18N,10,-10,732136,4713833,400,400.0,100.0,2018
343,HARV,HARV_037.basePlot.ltr,41,Y,731635.3790000001,4713292.13106,18N,10,10,731645,4713302,400,400.0,100.0,2018
344,HARV,HARV_037.basePlot.ltr,23,Y,731635.3790000001,4713292.13106,18N,10,-10,731645,4713282,400,400.0,100.0,2018
345,HARV,HARV_038.basePlot.ltr,23,Y,731753.13352,4713298.9450199995,18N,10,-10,731763,4713288,400,400.0,100.0,2018
346,HARV,HARV_038.basePlot.ltr,39,Y,731753.13352,4713298.9450199995,18N,-10,10,731743,4713308,400,400.0,100.0,2018
347,HARV,HARV_039.basePlot.ltr,41,Y,731783.61755,4712845.59133,18N,10,10,731793,4712855,400,400.0,100.0,2018
348,HARV,HARV_039.basePlot.ltr,39,Y,731783.61755,4712845.59133,18N,-10,10,731773,4712855,400,400.0,100.0,2018
349,HARV,HARV_040.basePlot.ltr,41,Y,731903.3803,4713591.229119999,18N,10,10,731913,4713601,400,365.0,91.25,2018
350,HARV,HARV_040.basePlot.ltr,23,Y,731903.3803,4713591.229119999,18N,10,-10,731913,4713581,400,304.0,76.0,2018
351,HARV,HARV_041.basePlot.ltr,39,Y,731515.3186100001,4713231.10054,18N,-10,10,731505,4713241,400,400.0,100.0,2018
352,HARV,HARV_041.basePlot.ltr,23,Y,731515.3186100001,4713231.10054,18N,10,-10,731525,4713221,400,400.0,100.0,2018
353,HARV,HARV_042.basePlot.ltr,39,Y,731872.85536,4712950.84641,18N,-10,10,731862,4712960,400,400.0,100.0,2018
354,HARV,HARV_042.basePlot.ltr,41,Y,731872.85536,4712950.84641,18N,10,10,731882,4712960,400,385.0,96.25,2018
355,HARV,HARV_043.basePlot.ltr,21,Y,731845.7298399999,4713712.59921,18N,-10,-10,731835,4713702,400,400.0,100.0,2018
356,HARV,HARV_043.basePlot.ltr,39,Y,731845.7298399999,4713712.59921,18N,-10,10,731835,4713722,400,400.0,100.0,2018
357,HARV,HARV_044.basePlot.ltr,21,Y,731874.62073,4713085.31521,18N,-10,-10,731864,4713075,400,400.0,100.0,2018
358,HARV,HARV_044.basePlot.ltr,41,Y,731874.62073,4713085.31521,18N,10,10,731884,4713095,400,400.0,100.0,2018
359,HARV,HARV_045.basePlot.ltr,21,Y,732275.67644,4713843.79406,18N,-10,-10,732265,4713833,400,400.0,100.0,2018
360,HARV,HARV_045.basePlot.ltr,23,Y,732275.67644,4713843.79406,18N,10,-10,732285,4713833,400,400.0,100.0,2018
361,HARV,HARV_046.basePlot.ltr,21,Y,731514.29852,4713355.581590001,18N,-10,-10,731504,4713345,400,400.0,100.0,2018
362,HARV,HARV_046.basePlot.ltr,41,Y,731514.29852,4713355.581590001,18N,10,10,731524,4713365,400,400.0,100.0,2018
363,HARV,HARV_047.basePlot.ltr,21,Y,731933.8179,4713233.26146,18N,-10,-10,731923,4713223,400,400.0,100.0,2018
364,HARV,HARV_047.basePlot.ltr,41,Y,731933.8179,4713233.26146,18N,10,10,731943,4713243,400,400.0,100.0,2018
365,HARV,HARV_048.basePlot.ltr,39,Y,731726.94301,4713739.4346199995,18N,-10,10,731716,4713749,400,400.0,100.0,2018
366,HARV,HARV_048.basePlot.ltr,23,Y,731726.94301,4713739.4346199995,18N,10,-10,731736,4713729,400,400.0,100.0,2018
367,HARV,HARV_049.basePlot.ltr,23,Y,731604.92975,4713053.5376,18N,10,-10,731614,4713043,400,400.0,100.0,2018
368,HARV,HARV_049.basePlot.ltr,41,Y,731604.92975,4713053.5376,18N,10,10,731614,4713063,400,400.0,100.0,2018
369,HARV,HARV_050.basePlot.ltr,41,Y,731635.52293,4713176.73699,18N,10,10,731645,4713186,400,400.0,100.0,2018
370,HARV,HARV_050.basePlot.ltr,21,Y,731635.52293,4713176.73699,18N,-10,-10,731625,4713166,400,400.0,100.0,2018
371,HARV,HARV_051.basePlot.ltr,39,Y,731660.9604399999,4712933.8904099995,18N,-10,10,731650,4712943,400,400.0,100.0,2018
372,HARV,HARV_051.basePlot.ltr,23,Y,731660.9604399999,4712933.8904099995,18N,10,-10,731670,4712923,400,400.0,100.0,2018
373,HARV,HARV_052.basePlot.ltr,41,Y,731842.13813,4713835.10503,18N,10,10,731852,4713845,400,400.0,100.0,2018
374,HARV,HARV_052.basePlot.ltr,23,Y,731842.13813,4713835.10503,18N,10,-10,731852,4713825,400,393.0,98.25,2018
405,JERC,JERC_047.basePlot.ltr,23,Y,741333.0850399999,3454357.88555,16N,10,-10,741343,3454347,400,400.0,100.0,2018
406,JERC,JERC_047.basePlot.ltr,21,Y,741333.0850399999,3454357.88555,16N,-10,-10,741323,3454347,400,207.0,51.74999999999999,2018
407,JERC,JERC_048.basePlot.ltr,21,Y,741839.92746,3454150.4095099997,16N,-10,-10,741829,3454140,400,254.0,63.5,2018
408,JERC,JERC_048.basePlot.ltr,39,Y,741839.92746,3454150.4095099997,16N,-10,10,741829,3454160,400,121.0,30.25,2018
409,JERC,JERC_049.basePlot.ltr,39,Y,741630.63826,3454148.93436,16N,-10,10,741620,3454158,400,358.0,89.5,2018
410,JERC,JERC_049.basePlot.ltr,21,Y,741630.63826,3454148.93436,16N,-10,-10,741620,3454138,400,185.0,46.25,2018
411,JERC,JERC_050.basePlot.ltr,23,Y,741239.61452,3454179.5759099997,16N,10,-10,741249,3454169,400,397.0,99.25,2018
412,JERC,JERC_050.basePlot.ltr,21,Y,741239.61452,3454179.5759099997,16N,-10,-10,741229,3454169,400,357.0,89.25,2018
413,JERC,JERC_051.basePlot.ltr,39,Y,741600.88743,3454481.3973199995,16N,-10,10,741590,3454491,400,237.0,59.25,2018
414,JERC,JERC_051.basePlot.ltr,21,Y,741600.88743,3454481.3973199995,16N,-10,-10,741590,3454471,400,220.0,55.00000000000001,2018
415,JERC,JERC_052.basePlot.ltr,39,Y,741630.43059,3454029.1170699997,16N,-10,10,741620,3454039,400,228.0,56.99999999999999,2018
416,JERC,JERC_052.basePlot.ltr,21,Y,741630.43059,3454029.1170699997,16N,-10,-10,741620,3454019,400,140.0,35.0,2018
417,JERC,JERC_053.basePlot.ltr,21,Y,741689.75493,3453879.1592900003,16N,-10,-10,741679,3453869,400,350.0,87.5,2018
418,JERC,JERC_053.basePlot.ltr,41,Y,741689.75493,3453879.1592900003,16N,10,10,741699,3453889,400,216.0,54.0,2018
419,JERC,JERC_054.basePlot.ltr,21,Y,741179.2857199999,3454298.7830000003,16N,-10,-10,741169,3454288,400,400.0,100.0,2018
420,JERC,JERC_054.basePlot.ltr,39,Y,741179.2857199999,3454298.7830000003,16N,-10,10,741169,3454308,400,387.0,96.75,2018
421,JERC,JERC_055.basePlot.ltr,39,Y,741539.07974,3453879.03141,16N,-10,10,741529,3453889,400,32.0,8.0,2018
422,JERC,JERC_055.basePlot.ltr,41,Y,741539.07974,3453879.03141,16N,10,10,741549,3453889,400,20.0,5.0,2018
423,JERC,JERC_056.basePlot.ltr,41,Y,741420.50606,3453938.77093,16N,10,10,741430,3453948,400,384.0,96.0,2018
424,JERC,JERC_056.basePlot.ltr,39,Y,741420.50606,3453938.77093,16N,-10,10,741410,3453948,400,39.0,9.75,2018
425,JERC,JERC_056.basePlot.ltr,41,N,741420.50606,3453938.77093,16N,10,10,741430,3453948,400,384.0,96.0,2018
426,JERC,JERC_057.basePlot.ltr,23,Y,741090.35483,3454630.2238800004,16N,10,-10,741100,3454620,400,400.0,100.0,2018
427,JERC,JERC_057.basePlot.ltr,41,Y,741090.35483,3454630.2238800004,16N,10,10,741100,3454640,400,190.0,47.5,2018
428,JERC,JERC_058.basePlot.ltr,23,Y,741809.60832,3453938.26621,16N,10,-10,741819,3453928,400,156.0,39.0,2018
429,JERC,JERC_058.basePlot.ltr,21,Y,741809.60832,3453938.26621,16N,-10,-10,741799,3453928,400,154.0,38.5,2018
430,JERC,JERC_059.basePlot.ltr,39,Y,741781.02938,3454327.44515,16N,-10,10,741771,3454337,400,256.0,64.0,2018
431,JERC,JERC_059.basePlot.ltr,41,Y,741781.02938,3454327.44515,16N,10,10,741791,3454337,400,315.0,78.75,2018
432,JERC,JERC_060.basePlot.ltr,41,Y,741510.7971600001,3454388.80601,16N,10,10,741520,3454398,400,257.0,64.25,2018
433,JERC,JERC_060.basePlot.ltr,23,Y,741510.7971600001,3454388.80601,16N,10,-10,741520,3454378,400,200.0,50.0,2018
434,JERC,JERC_061.basePlot.ltr,23,Y,741510.33572,3454030.4675199995,16N,10,-10,741520,3454020,400,260.0,65.0,2018
435,JERC,JERC_061.basePlot.ltr,21,Y,741510.33572,3454030.4675199995,16N,-10,-10,741500,3454020,400,308.0,77.0,2018
436,JERC,JERC_062.basePlot.ltr,41,Y,741360.95663,3454177.80736,16N,10,10,741370,3454187,400,243.0,60.75000000000001,2018
437,JERC,JERC_062.basePlot.ltr,39,Y,741360.95663,3454177.80736,16N,-10,10,741350,3454187,400,367.0,91.75,2018
438,JERC,JERC_063.basePlot.ltr,21,Y,741749.7050300001,3454059.3663800005,16N,-10,-10,741739,3454049,400,247.0,61.75000000000001,2018
439,JERC,JERC_063.basePlot.ltr,23,Y,741749.7050300001,3454059.3663800005,16N,10,-10,741759,3454049,400,60.0,15.0,2018
440,JERC,JERC_064.basePlot.ltr,39,Y,741388.92776,3454600.89781,16N,-10,10,741378,3454610,400,366.0,91.5,2018
441,JERC,JERC_064.basePlot.ltr,21,Y,741388.92776,3454600.89781,16N,-10,-10,741378,3454590,400,225.0,56.25,2018
442,JERC,JERC_065.basePlot.ltr,39,Y,741509.74579,3454567.72406,16N,-10,10,741499,3454577,400,330.0,82.5,2018
443,JERC,JERC_065.basePlot.ltr,23,Y,741509.74579,3454567.72406,16N,10,-10,741519,3454557,400,224.0,56.00000000000001,2018
444,JERC,JERC_066.basePlot.ltr,21,Y,741661.0026100001,3454267.77949,16N,-10,-10,741651,3454257,400,312.0,78.0,2018
445,JERC,JERC_066.basePlot.ltr,39,Y,741661.0026100001,3454267.77949,16N,-10,10,741651,3454277,400,280.0,70.0,2018
571,OSBS,OSBS_025.basePlot.ltr,21,Y,403603.08512,3285057.7246,17N,-10,-10,403593,3285047,400,210.0,52.5,2018
572,OSBS,OSBS_025.basePlot.ltr,41,Y,403603.08512,3285057.7246,17N,10,10,403613,3285067,400,89.0,22.25,2018
573,OSBS,OSBS_025.basePlot.ltr,23,Y,403603.08512,3285057.7246,17N,10,-10,403613,3285047,400,62.0,15.5,2018
574,OSBS,OSBS_026.basePlot.ltr,41,Y,404023.45859,3285244.38832,17N,10,10,404033,3285254,400,276.0,69.0,2018
575,OSBS,OSBS_026.basePlot.ltr,21,Y,404023.45859,3285244.38832,17N,-10,-10,404013,3285234,400,161.0,40.25,2018
576,OSBS,OSBS_027.basePlot.ltr,41,Y,404021.24626,3285065.4336200003,17N,10,10,404031,3285075,400,191.0,47.75,2018
577,OSBS,OSBS_027.basePlot.ltr,39,Y,404021.24626,3285065.4336200003,17N,-10,10,404011,3285075,400,225.0,56.25,2018
578,OSBS,OSBS_028.basePlot.ltr,41,Y,403661.76459000004,3284399.61527,17N,10,10,403671,3284409,400,149.0,37.25,2018
579,OSBS,OSBS_028.basePlot.ltr,23,Y,403661.76459000004,3284399.61527,17N,10,-10,403671,3284389,400,73.0,18.25,2018
580,OSBS,OSBS_029.basePlot.ltr,21,Y,404231.89809000003,3285122.91718,17N,-10,-10,404221,3285112,400,267.0,66.75,2018
581,OSBS,OSBS_029.basePlot.ltr,39,Y,404231.89809000003,3285122.91718,17N,-10,10,404221,3285132,400,272.0,68.0,2018
582,OSBS,OSBS_030.basePlot.ltr,41,Y,403482.6163,3284788.0303700003,17N,10,10,403492,3284798,400,177.0,44.25,2018
583,OSBS,OSBS_030.basePlot.ltr,39,Y,403482.6163,3284788.0303700003,17N,-10,10,403472,3284798,400,141.0,35.25,2018
584,OSBS,OSBS_031.basePlot.ltr,41,Y,404111.37597,3284732.20225,17N,10,10,404121,3284742,400,144.0,36.0,2018
585,OSBS,OSBS_031.basePlot.ltr,23,Y,404111.37597,3284732.20225,17N,10,-10,404121,3284722,400,221.0,55.25,2018
586,OSBS,OSBS_032.basePlot.ltr,21,Y,404111.51545,3284850.11303,17N,-10,-10,404101,3284840,400,192.0,48.0,2018
587,OSBS,OSBS_032.basePlot.ltr,39,Y,404111.51545,3284850.11303,17N,-10,10,404101,3284860,400,255.0,63.74999999999999,2018
588,OSBS,OSBS_033.basePlot.ltr,41,Y,404261.50885,3284851.82091,17N,10,10,404271,3284861,400,203.0,50.74999999999999,2018
589,OSBS,OSBS_033.basePlot.ltr,21,Y,404261.50885,3284851.82091,17N,-10,-10,404251,3284841,400,314.0,78.5,2018
590,OSBS,OSBS_034.basePlot.ltr,41,Y,404382.3429,3284702.28974,17N,10,10,404392,3284712,400,296.0,74.0,2018
591,OSBS,OSBS_034.basePlot.ltr,21,Y,404382.3429,3284702.28974,17N,-10,-10,404372,3284692,400,243.0,60.75000000000001,2018
592,OSBS,OSBS_035.basePlot.ltr,23,Y,403483.61022,3284577.90759,17N,10,-10,403493,3284567,400,189.0,47.25,2018
593,OSBS,OSBS_035.basePlot.ltr,41,Y,403483.61022,3284577.90759,17N,10,10,403493,3284587,400,206.0,51.5,2018
594,OSBS,OSBS_036.basePlot.ltr,39,Y,404171.47278,3285004.3035,17N,-10,10,404161,3285014,400,174.0,43.5,2018
595,OSBS,OSBS_036.basePlot.ltr,41,Y,404171.47278,3285004.3035,17N,10,10,404181,3285014,400,258.0,64.5,2018
596,OSBS,OSBS_037.basePlot.ltr,39,Y,403782.83971,3284458.52717,17N,-10,10,403772,3284468,400,73.0,18.25,2018
597,OSBS,OSBS_037.basePlot.ltr,21,Y,403782.83971,3284458.52717,17N,-10,-10,403772,3284448,400,83.0,20.75,2018
598,OSBS,OSBS_038.basePlot.ltr,23,Y,403481.68888000003,3284938.5316,17N,10,-10,403491,3284928,400,293.0,73.25,2018
599,OSBS,OSBS_038.basePlot.ltr,41,Y,403481.68888000003,3284938.5316,17N,10,10,403491,3284948,400,251.0,62.74999999999999,2018
600,OSBS,OSBS_039.basePlot.ltr,41,Y,404142.57852,3285211.8944,17N,10,10,404152,3285221,400,132.0,33.0,2018
601,OSBS,OSBS_039.basePlot.ltr,21,Y,404142.57852,3285211.8944,17N,-10,-10,404132,3285201,400,173.0,43.25,2018
602,OSBS,OSBS_040.basePlot.ltr,39,Y,404260.96781999996,3284732.02968,17N,-10,10,404250,3284742,400,157.0,39.25,2018
603,OSBS,OSBS_040.basePlot.ltr,21,Y,404260.96781999996,3284732.02968,17N,-10,-10,404250,3284722,400,330.0,82.5,2018
604,OSBS,OSBS_041.basePlot.ltr,41,Y,403603.87688,3284576.76023,17N,10,10,403613,3284586,400,117.0,29.25,2018
605,OSBS,OSBS_041.basePlot.ltr,21,Y,403603.87688,3284576.76023,17N,-10,-10,403593,3284566,400,92.0,23.0,2018
606,OSBS,OSBS_041.basePlot.ltr,23,Y,403603.87688,3284576.76023,17N,10,-10,403613,3284566,400,152.0,38.0,2018
607,OSBS,OSBS_042.basePlot.ltr,41,Y,403602.67536999995,3285178.63248,17N,10,10,403612,3285188,400,300.0,75.0,2018
608,OSBS,OSBS_042.basePlot.ltr,21,Y,403602.67536999995,3285178.63248,17N,-10,-10,403592,3285168,400,287.0,71.75,2018
609,OSBS,OSBS_043.basePlot.ltr,39,Y,404321.24594,3285003.13268,17N,-10,10,404311,3285013,400,270.0,67.5,2018
610,OSBS,OSBS_043.basePlot.ltr,23,Y,404321.24594,3285003.13268,17N,10,-10,404331,3284993,400,318.0,79.5,2018
611,OSBS,OSBS_044.basePlot.ltr,41,Y,404022.98566,3284941.07911,17N,10,10,404032,3284951,400,162.0,40.5,2018
612,OSBS,OSBS_044.basePlot.ltr,39,Y,404022.98566,3284941.07911,17N,-10,10,404012,3284951,400,347.0,86.75,2018
295,GUAN,GUAN_042.basePlot.ltr,39,Y,726205.8369,1988248.0449299999,19N,-10,10,726195,1988258,400,394.0,98.5,2018
296,GUAN,GUAN_042.basePlot.ltr,21,Y,726205.8369,1988248.0449299999,19N,-10,-10,726195,1988238,400,400.0,100.0,2018
297,GUAN,GUAN_043.basePlot.ltr,41,Y,725814.84188,1988038.0663,19N,10,10,725824,1988048,400,400.0,100.0,2018
298,GUAN,GUAN_043.basePlot.ltr,39,Y,725814.84188,1988038.0663,19N,-10,10,725804,1988048,400,400.0,100.0,2018
299,GUAN,GUAN_044.basePlot.ltr,23,Y,725516.25185,1987798.7102,19N,10,-10,725526,1987788,400,359.0,89.75,2018
300,GUAN,GUAN_044.basePlot.ltr,39,Y,725516.25185,1987798.7102,19N,-10,10,725506,1987808,400,400.0,100.0,2018
301,GUAN,GUAN_045.basePlot.ltr,21,Y,725155.24209,1988068.5859299998,19N,-10,-10,725145,1988058,400,385.0,96.25,2018
302,GUAN,GUAN_045.basePlot.ltr,41,Y,725155.24209,1988068.5859299998,19N,10,10,725165,1988078,400,400.0,100.0,2018
303,GUAN,GUAN_046.basePlot.ltr,41,Y,725305.16868,1988336.5672400002,19N,10,10,725315,1988346,400,400.0,100.0,2018
304,GUAN,GUAN_046.basePlot.ltr,21,Y,725305.16868,1988336.5672400002,19N,-10,-10,725295,1988326,400,400.0,100.0,2018
305,GUAN,GUAN_047.basePlot.ltr,41,Y,725904.16054,1988517.5937700002,19N,10,10,725914,1988527,400,400.0,100.0,2018
306,GUAN,GUAN_047.basePlot.ltr,21,Y,725904.16054,1988517.5937700002,19N,-10,-10,725894,1988507,400,386.0,96.5,2018
307,GUAN,GUAN_048.basePlot.ltr,41,Y,726175.37024,1988068.8926900001,19N,10,10,726185,1988078,400,348.0,87.0,2018
308,GUAN,GUAN_048.basePlot.ltr,21,Y,726175.37024,1988068.8926900001,19N,-10,-10,726165,1988058,400,400.0,100.0,2018
309,GUAN,GUAN_049.basePlot.ltr,23,Y,726174.46262,1987917.53745,19N,10,-10,726184,1987907,400,400.0,100.0,2018
310,GUAN,GUAN_049.basePlot.ltr,39,Y,726174.46262,1987917.53745,19N,-10,10,726164,1987927,400,380.0,95.0,2018
311,GUAN,GUAN_050.basePlot.ltr,41,Y,726023.91073,1988156.16397,19N,10,10,726033,1988166,400,391.0,97.75,2018
312,GUAN,GUAN_050.basePlot.ltr,21,Y,726023.91073,1988156.16397,19N,-10,-10,726013,1988146,400,334.0,83.5,2018
313,GUAN,GUAN_051.basePlot.ltr,41,Y,726295.1091100001,1988068.05639,19N,10,10,726305,1988078,400,400.0,100.0,2018
314,GUAN,GUAN_051.basePlot.ltr,21,Y,726295.1091100001,1988068.05639,19N,-10,-10,726285,1988058,400,400.0,100.0,2018
315,GUAN,GUAN_052.basePlot.ltr,23,Y,725874.37439,1987947.07995,19N,10,-10,725884,1987937,400,400.0,100.0,2018
316,GUAN,GUAN_052.basePlot.ltr,39,Y,725874.37439,1987947.07995,19N,-10,10,725864,1987957,400,400.0,100.0,2018
317,GUAN,GUAN_053.basePlot.ltr,39,Y,726294.64819,1988338.19127,19N,-10,10,726284,1988348,400,286.0,71.5,2018
318,GUAN,GUAN_053.basePlot.ltr,23,Y,726294.64819,1988338.19127,19N,10,-10,726304,1988328,400,269.0,67.25,2018
319,GUAN,GUAN_054.basePlot.ltr,41,Y,725933.60302,1988039.3201,19N,10,10,725943,1988049,400,400.0,100.0,2018
320,GUAN,GUAN_054.basePlot.ltr,39,Y,725933.60302,1988039.3201,19N,-10,10,725923,1988049,400,400.0,100.0,2018
321,GUAN,GUAN_055.basePlot.ltr,23,Y,725816.9761399999,1988128.98607,19N,10,-10,725826,1988118,400,400.0,100.0,2018
322,GUAN,GUAN_055.basePlot.ltr,41,Y,725816.9761399999,1988128.98607,19N,10,10,725826,1988138,400,400.0,100.0,2018
323,GUAN,GUAN_056.basePlot.ltr,39,Y,726055.25366,1988277.6444299999,19N,-10,10,726045,1988287,400,400.0,100.0,2018
324,GUAN,GUAN_056.basePlot.ltr,21,Y,726055.25366,1988277.6444299999,19N,-10,-10,726045,1988267,400,400.0,100.0,2018
325,GUAN,GUAN_057.basePlot.ltr,21,Y,726084.94843,1988008.06755,19N,-10,-10,726074,1987998,400,376.0,94.0,2018
326,GUAN,GUAN_057.basePlot.ltr,39,Y,726084.94843,1988008.06755,19N,-10,10,726074,1988018,400,350.0,87.5,2018
327,GUAN,GUAN_058.basePlot.ltr,39,Y,725905.3826100001,1988190.0082200002,19N,-10,10,725895,1988200,400,400.0,100.0,2018
328,GUAN,GUAN_058.basePlot.ltr,21,Y,725905.3826100001,1988190.0082200002,19N,-10,-10,725895,1988180,400,400.0,100.0,2018
329,GUAN,GUAN_059.basePlot.ltr,23,Y,726323.68343,1988190.6127099998,19N,10,-10,726333,1988180,400,390.0,97.5,2018
330,GUAN,GUAN_059.basePlot.ltr,39,Y,726323.68343,1988190.6127099998,19N,-10,10,726313,1988200,400,400.0,100.0,2018
331,GUAN,GUAN_060.basePlot.ltr,21,Y,726325.46166,1987916.5073099998,19N,-10,-10,726315,1987906,400,400.0,100.0,2018
332,GUAN,GUAN_060.basePlot.ltr,39,Y,726325.46166,1987916.5073099998,19N,-10,10,726315,1987926,400,400.0,100.0,2018
333,GUAN,GUAN_061.basePlot.ltr,21,Y,726236.09568,1987828.34753,19N,-10,-10,726226,1987818,400,390.0,97.5,2018
334,GUAN,GUAN_061.basePlot.ltr,39,Y,726236.09568,1987828.34753,19N,-10,10,726226,1987838,400,361.0,90.25,2018
446,KONZ,KONZ_046.basePlot.ltr,31,Y,710650.73915,4331039.6593,14N,0,0,710650,4331039,400,0.0,0.0,2018
447,KONZ,KONZ_053.basePlot.ltr,31,Y,710468.73001,4330497.51535,14N,0,0,710468,4330497,400,11.0,2.75,2018
448,KONZ,KONZ_059.basePlot.ltr,31,Y,710560.79592,4331127.66028,14N,0,0,710560,4331127,400,30.0,7.5,2018
449,KONZ,KONZ_059.basePlot.ltr,31,Y,710560.79592,4331127.66028,14N,0,0,710560,4331127,400,30.0,7.5,2018
450,KONZ,KONZ_061.basePlot.ltr,31,Y,710950.83254,4330918.871619999,14N,0,0,710950,4330918,400,196.0,49.0,2018
451,KONZ,KONZ_063.basePlot.ltr,31,Y,710679.51891,4330918.58376,14N,0,0,710679,4330918,400,0.0,0.0,2018
