"plotID","pointID","mOrder","country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotSize","plotDimensions","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules","module","plot"
"YELL_019","57",967,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.955621,-110.495041,"WGS84","12N",539829.187,4978144.437,0.1,2150.46,0.1,2150.46,2155.47,7.13,328.29,"grasslandHerbaceous",,"GeoXH 6000",20180508,134,2.5,1.3,"bet|div","R","967R"
"YELL_019","61",967,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.955613,-110.494534,"WGS84","12N",539869.167,4978143.791,0.1,2151.21,0.1,2150.46,2155.47,6.71,340.62,"grasslandHerbaceous",,"GeoXH 6000",20180508,122,1.7,1,"bet|div","R","967R"
"YELL_019","41",967,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.955431,-110.494795,"WGS84","12N",539848.749,4978123.552,0.1,2153.01,0.1,2150.46,2155.47,6.28,0,"grasslandHerbaceous",,"GeoXH 6000",20180508,123,2.4,1.3,"bet|div","R","967R"
"YELL_019","49",967,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.955528,-110.494919,"WGS84","12N",539838.936,4978134.209,0.1,2151,0.1,2150.46,2155.47,7.13,328.29,"grasslandHerbaceous",,"GeoXH 6000",20180508,154,2.5,1.3,"bet|div","R","967R"
"YELL_019","51",967,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.955522,-110.494665,"WGS84","12N",539858.931,4978133.628,0.1,2151.9,0.1,2150.46,2155.47,6.71,340.62,"grasslandHerbaceous",,"GeoXH 6000",20180508,177,2.5,1.3,"bet|div","R","967R"
"YELL_022","21",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938194,-110.432452,"WGS84","12N",544779.567,4976241.275,0.1,1915.63,0.1,1915.63,1932.09,6.52,157.71,"evergreenForest",,"Geo 7X (H-Star)",20180427,311,2.7,1.2,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","25",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938195,-110.431932,"WGS84","12N",544820.602,4976241.588,0.12,1924.75,0.19,1915.63,1932.09,10.59,243.56,"evergreenForest",,"Geo 7X (H-Star)",20180427,304,6.3,3.6,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","31",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.93828,-110.432317,"WGS84","12N",544790.097,4976250.883,0.15,1915.9,0.23,1915.63,1932.09,8.03,233.47,"evergreenForest",,"Geo 7X (H-Star)",20180427,303,3.2,2,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","33",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938282,-110.43206,"WGS84","12N",544810.396,4976251.241,0.1,1921.56,0.15,1915.63,1932.09,8.03,233.47,"evergreenForest",,"Geo 7X (H-Star)",20180427,139,3,1.2,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","41",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938373,-110.432189,"WGS84","12N",544800.11,4976261.311,0.1,1920.24,0.11,1915.63,1932.09,12.95,270,"evergreenForest",,"Geo 7X (H-Star)",20180427,171,3,1.4,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","49",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938469,-110.432315,"WGS84","12N",544790.141,4976271.883,0.14,1917.6,0.18,1915.63,1932.09,8.03,233.47,"evergreenForest",,"Geo 7X (H-Star)",20180427,308,3.7,1.7,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","51",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938463,-110.432061,"WGS84","12N",544810.144,4976271.342,0.15,1923.98,0.27,1915.63,1932.09,8.03,233.47,"evergreenForest",,"Geo 7X (H-Star)",20180427,302,6.8,2.9,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","57",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938561,-110.432442,"WGS84","12N",544780.017,4976281.994,0.1,1920.67,0.1,1915.63,1932.09,0.76,218.15,"evergreenForest",,"Geo 7X (H-Star)",20180427,303,2.2,1.1,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_022","61",1538,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938554,-110.431939,"WGS84","12N",544819.72,4976281.559,0.12,1932.09,0.13,1915.63,1932.09,10.26,246.64,"evergreenForest",,"Geo 7X (H-Star)",20180427,308,3,1.7,"cdw|cfc|dhp|div|hbp|vst","R","1538R"
"YELL_020","41",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.943866,-110.648504,"WGS84","12N",527730.288,4976774.759,0.1,2111.24,0.11,2108.62,2111.86,3.43,180,"evergreenForest",,"GeoXH 6000",20180510,309,1.8,1,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","33",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.943774,-110.648375,"WGS84","12N",527740.487,4976764.581,0.1,2110.9,0.1,2108.62,2111.86,4.17,16.75,"evergreenForest",,"GeoXH 6000",20180510,337,1.5,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","49",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.943961,-110.64863,"WGS84","12N",527720.335,4976785.222,0.1,2110.11,0.11,2108.62,2111.86,10.87,357.11,"evergreenForest",,"GeoXH 6000",20180510,310,2.4,1.2,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","25",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.943683,-110.648251,"WGS84","12N",527750.383,4976754.548,0.1,2110.62,0.11,2108.62,2111.86,4.66,45.86,"evergreenForest",,"GeoXH 6000",20180510,310,1.5,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","21",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.943688,-110.648764,"WGS84","12N",527709.889,4976754.923,0.1,2111.86,0.11,2108.62,2111.86,5.08,352.52,"evergreenForest",,"GeoXH 6000",20180510,318,1.3,0.7,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","51",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.943956,-110.648372,"WGS84","12N",527740.677,4976784.77,0.11,2109.79,0.14,2108.62,2111.86,10.87,357.11,"evergreenForest",,"GeoXH 6000",20180510,304,1.8,1.1,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","31",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.943777,-110.648632,"WGS84","12N",527720.283,4976764.797,0.13,2111.53,0.16,2108.62,2111.86,4.17,16.75,"evergreenForest",,"GeoXH 6000",20180510,336,3,1.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","57",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.944053,-110.648753,"WGS84","12N",527710.604,4976795.46,0.14,2108.62,0.22,2108.62,2111.86,12.67,352.29,"evergreenForest",,"GeoXH 6000",20180510,306,2.9,1.3,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_020","61",1179,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.944049,-110.648242,"WGS84","12N",527750.916,4976795.156,0.15,2109.26,0.18,2108.62,2111.86,8.53,11.96,"evergreenForest",,"GeoXH 6000",20180510,302,2.9,2.3,"bet|cdw|cfc|dhp|div|hbp|vst","R","1179R"
"YELL_030","31",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.934051,-110.652891,"WGS84","12N",527388.884,4975682.907,0.1,2198.25,0.12,2191.08,2201.85,9,355.49,"evergreenForest",,"Geo 7X (H-Star)",20180510,313,3.1,1.7,"div","R","2691R"
"YELL_030","33",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.93405,-110.652636,"WGS84","12N",527408.979,4975682.888,0.1,2197.86,0.12,2191.08,2201.85,10.49,11.09,"evergreenForest",,"Geo 7X (H-Star)",20180510,303,1.9,0.9,"div","R","2691R"
"YELL_030","51",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.934229,-110.652635,"WGS84","12N",527409.007,4975702.824,0.1,2193.45,0.12,2191.08,2201.85,10.49,11.09,"evergreenForest",,"Geo 7X (H-Star)",20180510,321,2.1,1.4,"div","R","2691R"
"YELL_030","57",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.934323,-110.653015,"WGS84","12N",527378.921,4975713.133,0.1,2193.36,0.13,2191.08,2201.85,10.08,7.77,"evergreenForest",,"Geo 7X (H-Star)",20180510,306,1.6,0.9,"div","R","2691R"
"YELL_030","41",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.934141,-110.652759,"WGS84","12N",527399.217,4975693.009,0.11,2195.86,0.13,2191.08,2201.85,5.99,135,"evergreenForest",,"Geo 7X (H-Star)",20180510,377,2.7,1.6,"div","R","2691R"
"YELL_030","49",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.934233,-110.652886,"WGS84","12N",527389.182,4975703.15,0.11,2193.93,0.12,2191.08,2201.85,10.08,7.77,"evergreenForest",,"Geo 7X (H-Star)",20180510,302,1.6,0.9,"div","R","2691R"
"YELL_030","61",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.934317,-110.652505,"WGS84","12N",527419.214,4975712.629,0.11,2191.08,0.15,2191.08,2201.85,11.5,12.87,"evergreenForest",,"Geo 7X (H-Star)",20180510,303,2,1,"div","R","2691R"
"YELL_030","21",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.933962,-110.65302,"WGS84","12N",527378.726,4975672.988,0.11,2201.85,0.12,2191.08,2201.85,9,355.49,"evergreenForest",,"Geo 7X (H-Star)",20180510,307,1.9,0.9,"div","R","2691R"
"YELL_030","25",2691,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.933956,-110.652511,"WGS84","12N",527418.929,4975672.554,0.12,2200.49,0.21,2191.08,2201.85,10.18,4.65,"evergreenForest",,"Geo 7X (H-Star)",20180510,305,1.7,0.9,"div","R","2691R"
"YELL_003","41",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.954777,-110.533202,"WGS84","12N",536819.73,4978032.727,0.1,2120.77,0.1,2118.9,2122.97,5.71,50,"shrubScrub",,"Geo 7X (H-Star)",20180514,175,1.5,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","31",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.95469,-110.533331,"WGS84","12N",536809.65,4978022.915,0.1,2122.35,0.1,2118.9,2122.97,7.63,20.27,"shrubScrub",,"Geo 7X (H-Star)",20180514,121,1.5,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","49",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.954867,-110.533322,"WGS84","12N",536810.209,4978042.602,0.1,2120.17,0.11,2118.9,2122.97,6.5,32.04,"shrubScrub",,"Geo 7X (H-Star)",20180514,300,1.3,0.6,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","51",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.954866,-110.533073,"WGS84","12N",536829.852,4978042.668,0.1,2119.51,0.1,2118.9,2122.97,6.5,32.04,"shrubScrub",,"Geo 7X (H-Star)",20180514,121,1.4,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","33",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.954688,-110.533076,"WGS84","12N",536829.748,4978022.855,0.1,2120.43,0.11,2118.9,2122.97,6.5,32.04,"shrubScrub",,"Geo 7X (H-Star)",20180514,144,1.4,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","57",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.954959,-110.533448,"WGS84","12N",536800.227,4978052.82,0.1,2120.05,0.11,2118.9,2122.97,5.13,14.23,"shrubScrub",,"Geo 7X (H-Star)",20180514,301,1.7,0.8,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","21",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.9546,-110.533459,"WGS84","12N",536799.589,4978012.892,0.1,2122.97,0.1,2118.9,2122.97,7.63,20.27,"shrubScrub",,"Geo 7X (H-Star)",20180514,121,1.5,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","25",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.954597,-110.53295,"WGS84","12N",536839.761,4978012.81,0.1,2120.7,0.1,2118.9,2122.97,9.52,36.04,"shrubScrub",,"Geo 7X (H-Star)",20180514,157,1.4,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_003","61",167,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.954955,-110.532943,"WGS84","12N",536840.068,4978052.601,0.1,2118.9,0.1,2118.9,2122.97,6.65,52.28,"shrubScrub",,"Geo 7X (H-Star)",20180514,302,1.4,0.7,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","167R"
"YELL_028","21",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.900854,-110.414936,"WGS84","12N",546191.426,4972103.129,0.16,2138.01,0.21,2135.33,2139.28,3.62,342.15,"evergreenForest",,"Geo 7X (H-Star)",20180508,301,2.7,1.4,"div","R","2546R"
"YELL_028","25",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.900857,-110.414441,"WGS84","12N",546230.555,4972103.771,0.25,2139.28,0.3,2135.33,2139.28,4.84,0.54,"evergreenForest",,"Geo 7X (H-Star)",20180508,324,2.6,1.3,"div","R","2546R"
"YELL_028","31",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.900945,-110.414818,"WGS84","12N",546200.733,4972113.332,0.15,2136.87,0.27,2135.33,2139.28,4.17,349.97,"evergreenForest",,"Geo 7X (H-Star)",20180508,379,5.7,2.8,"div","R","2546R"
"YELL_028","33",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.900938,-110.414566,"WGS84","12N",546220.563,4972112.7,0.25,2138.85,0.31,2135.33,2139.28,4.17,349.97,"evergreenForest",,"Geo 7X (H-Star)",20180508,310,3,1.7,"div","R","2546R"
"YELL_028","41",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.901035,-110.414688,"WGS84","12N",546210.855,4972123.378,0.13,2136.55,0.18,2135.33,2139.28,4.35,315,"evergreenForest",,"Geo 7X (H-Star)",20180508,317,2.3,1.2,"div","R","2546R"
"YELL_028","49",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.901131,-110.414809,"WGS84","12N",546201.282,4972133.991,0.22,2135.82,0.36,2135.33,2139.28,4.57,358.04,"evergreenForest",,"Geo 7X (H-Star)",20180508,307,2.4,1.2,"div","R","2546R"
"YELL_028","51",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.901125,-110.41456,"WGS84","12N",546220.938,4972133.405,0.17,2135.85,0.22,2135.33,2139.28,4.57,358.04,"evergreenForest",,"Geo 7X (H-Star)",20180508,302,2.6,1.8,"div","R","2546R"
"YELL_028","57",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.901218,-110.414933,"WGS84","12N",546191.376,4972143.554,0.24,2135.33,0.35,2135.33,2139.28,4.24,351.32,"evergreenForest",,"Geo 7X (H-Star)",20180508,306,2.9,1.8,"div","R","2546R"
"YELL_028","61",2546,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.901213,-110.414432,"WGS84","12N",546230.992,4972143.249,0.12,2135.42,0.16,2135.33,2139.28,5.12,7.93,"evergreenForest",,"Geo 7X (H-Star)",20180508,302,2.1,1,"div","R","2546R"
"YELL_023","31",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938059,-110.63345,"WGS84","12N",528920.839,4976134.957,0.1,2074.86,0.12,2065.03,2077.78,16.8,10.96,"evergreenForest",,"Geo 7X (H-Star)",20180515,303,1.8,1,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","21",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.937972,-110.63358,"WGS84","12N",528910.665,4976125.17,0.1,2077.78,0.16,2065.03,2077.78,17.89,17.32,"evergreenForest",,"Geo 7X (H-Star)",20180515,399,1.9,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","25",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.937963,-110.633074,"WGS84","12N",528950.584,4976124.408,0.1,2077.58,0.16,2065.03,2077.78,15.61,359.81,"evergreenForest",,"Geo 7X (H-Star)",20180515,301,2,1,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","49",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938235,-110.633446,"WGS84","12N",528921.112,4976154.448,0.12,2069.57,0.14,2065.03,2077.78,19.03,4.71,"evergreenForest",,"Geo 7X (H-Star)",20180515,301,2.2,1,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","41",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938144,-110.63332,"WGS84","12N",528931.09,4976144.453,0.14,2071.55,0.16,2065.03,2077.78,10.43,181,"evergreenForest",,"Geo 7X (H-Star)",20180515,340,1.8,1.2,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","33",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938053,-110.633196,"WGS84","12N",528940.894,4976134.387,0.15,2074.67,0.23,2065.03,2077.78,16.8,10.96,"evergreenForest",,"Geo 7X (H-Star)",20180515,302,2.5,1.2,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","51",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938232,-110.633191,"WGS84","12N",528941.208,4976154.256,0.15,2067.26,0.18,2065.03,2077.78,19.03,4.71,"evergreenForest",,"Geo 7X (H-Star)",20180515,302,2.1,1.1,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","57",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938324,-110.633571,"WGS84","12N",528911.186,4976164.321,0.15,2067.33,0.2,2065.03,2077.78,20.09,17.12,"evergreenForest",,"Geo 7X (H-Star)",20180515,303,2.5,1.2,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
"YELL_023","61",1603,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.938324,-110.633062,"WGS84","12N",528951.361,4976164.514,0.16,2065.03,0.23,2065.03,2077.78,17.82,357.97,"evergreenForest",,"Geo 7X (H-Star)",20180515,301,3.2,1.2,"bet|cdw|cfc|dhp|div|hbp|vst","R","1603R"
