"domainID","siteID","nlcdClass","date","elevation","decimalLatitude","decimalLongitude","pitProfileID","depthIncrementID","topDepth","bottomDepth","sampleArea","sampleID","rootStatus","sizeCategory","rootDryMass","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.100",100,120,0.01,"KONZ.3.100.LIVE.<4MM","live","0-4",0.0274,-0.8,-23.2,1.04,34.71,33.5,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.120",120,140,0.01,"KONZ.3.120.LIVE.<4MM","live","0-4",0.0163,-0.7,-23.4,1.32,31.1,23.7,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.140",140,160,0.009,"KONZ.3.140.LIVE.<4MM","live","0-4",6e-04,NA,NA,NA,NA,NA,NA,NA
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.160",160,180,0.01,"KONZ.3.160.LIVE.<4MM","live","0-4",1e-04,NA,NA,NA,NA,NA,NA,NA
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.20",20,30,0.01,"KONZ.3.20.LIVE.<4MM","live","0-4",0.8034,0.1,-15.8,0.48,38.58,79.8,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.30",30,40,0.01,"KONZ.3.30.LIVE.<4MM","live","0-4",1.02,-0.5,-17.2,0.66,32.87,49.8,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.40",40,50,0.01,"KONZ.3.40.LIVE.<4MM","live","0-4",3.0908,-0.8,-14.3,0.46,35.83,78.4,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.50",50,60,0.01,"KONZ.3.50.LIVE.<4MM","live","0-4",0.2967,-0.5,-15.9,0.55,37.03,67.7,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.60",60,70,0.011,"KONZ.3.60.LIVE.<4MM","live","0-4",0.0713,-0.9,-13.7,0.31,21.69,69,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.60",60,70,0.011,"KONZ.3.60.LIVE.>4MM","live","4-10",0.1877,-2.2,-27.4,1.26,38.91,30.8,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.70",70,80,0.01,"KONZ.3.70.LIVE.<4MM","live","0-4",0.4671,-1.3,-17.3,0.63,27.28,43,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.80",80,90,0.01,"KONZ.3.80.LIVE.<4MM","live","0-4",0.5649,0.3,-20.3,0.85,29.43,34.8,"OK","OK"
"D06","KONZ","grasslandHerbaceous",2014-06-24,414,39.1007,-96.56227,"KONZ.3","KONZ.3.90",90,100,0.01,"KONZ.3.90.LIVE.<4MM","live","0-4",0.0465,0.3,-18.5,0.91,33.27,36.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.0",0,10,0.01,"UKFS.1.0.LIVE.<4MM","live","0-4",4.6638,-0.4,-28.6,1.12,36.42,32.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.0",0,10,0.01,"UKFS.1.0.LIVE.>4MM","live","4-10",0.6258,0.1,-30.6,0.54,46.35,85.4,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.10",10,20,0.01,"UKFS.1.10.DEAD.<4MM","dead","0-4",0.4328,1.6,-28.5,1.54,50.05,32.4,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.10",10,20,0.01,"UKFS.1.10.LIVE.>4MM","live","4-10",1.5245,2.5,-28.6,0.66,55.67,84,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.10",10,20,0.01,"UKFS.1.10.LIVE.<4MM","live","0-4",1.151,1.1,-29,1.34,43.79,32.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.100",100,120,0.01,"UKFS.1.100.DEAD.<4MM","dead","0-4",0.0857,1.7,-26.9,0.91,39.71,43.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.100",100,120,0.01,"UKFS.1.100.LIVE.<4MM","live","0-4",0.5196,1.6,-27.6,0.55,48.78,89.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.100",100,120,0.01,"UKFS.1.100.LIVE.>4MM","live","4-10",0.3461,1.8,-27.4,0.4,50.81,127.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.120",120,140,0.01,"UKFS.1.120.DEAD.<4MM","dead","0-4",0.0302,1.9,-26.8,1.06,42.48,40.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.120",120,140,0.01,"UKFS.1.120.LIVE.<4MM","live","0-4",0.7634,1.4,-27.8,0.56,49.12,87.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.140",140,160,0.01,"UKFS.1.140.LIVE.>4MM","live","4-10",0.4375,NA,NA,NA,NA,NA,NA,NA
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.140",140,160,0.01,"UKFS.1.140.LIVE.<4MM","live","0-4",0.5711,0.2,-27.3,0.61,46.66,81.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.140",140,160,0.01,"UKFS.1.140.DEAD.<4MM","dead","0-4",0.3022,1.3,-27,0.86,40.72,47.2,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.160",160,180,0.0075,"UKFS.1.160.LIVE.<4MM","live","0-4",0.3548,0.8,-26.6,0.73,39.26,53.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.160",160,180,0.0075,"UKFS.1.160.DEAD.<4MM","dead","0-4",0.139,0.7,-26.8,0.8,36.57,45.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.160",160,180,0.0075,"UKFS.1.160.LIVE.>4MM","live","4-10",0.1694,0.1,-27.9,0.42,51.14,122.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.180",180,200,0.005,"UKFS.1.180.DEAD.<4MM","dead","0-4",0.0969,0.7,-26,0.84,39.12,46.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.180",180,200,0.005,"UKFS.1.180.LIVE.<4MM","live","0-4",0.4971,0.4,-27,0.79,44.38,56,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.20",20,30,0.01,"UKFS.1.20.DEAD.<4MM","dead","0-4",0.1986,2.6,-28.3,0.95,42.61,44.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.20",20,30,0.01,"UKFS.1.20.DEAD.>4MM","dead","4-10",0.6969,1.8,-28.5,0.81,51.91,64.4,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.20",20,30,0.01,"UKFS.1.20.LIVE.<4MM","live","0-4",0.3377,2.4,-28.5,1.18,49.03,41.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.30",30,40,0.01,"UKFS.1.30.LIVE.<4MM","live","0-4",0.4073,2.5,-28.7,0.97,56.02,57.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.30",30,40,0.01,"UKFS.1.30.DEAD.<4MM","dead","0-4",0.2833,3.3,-28.4,1.19,43.9,36.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.40",40,50,0.01,"UKFS.1.40.DEAD.<4MM","dead","0-4",0.5073,2.1,-28.5,0.84,45.39,53.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.40",40,50,0.01,"UKFS.1.40.LIVE.<4MM","live","0-4",0.1642,3.1,-28.6,0.92,55.8,60.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.50",50,60,0.01,"UKFS.1.50.LIVE.<4MM","live","0-4",0.4073,1.5,-27.6,0.93,48.51,52,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.50",50,60,0.01,"UKFS.1.50.DEAD.<4MM","dead","0-4",0.0484,2.9,-28.3,1.25,46.65,37.2,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.60",60,70,0.006,"UKFS.1.60.DEAD.<4MM","dead","0-4",0.0741,2.2,-27.8,1.01,37.29,37.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.60",60,70,0.006,"UKFS.1.60.LIVE.<4MM","live","0-4",0.1547,3,-28.2,0.85,49.86,58.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.70",70,80,0.004,"UKFS.1.70.DEAD.<4MM","dead","0-4",0.0149,2.4,-27.1,1.15,40.28,34.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.70",70,80,0.004,"UKFS.1.70.LIVE.<4MM","live","0-4",0.3256,1.6,-27.3,0.38,36.89,97.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.80",80,90,0.01,"UKFS.1.80.LIVE.<4MM","live","0-4",0.4569,2.1,-27.7,0.68,50.32,74,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.80",80,90,0.01,"UKFS.1.80.DEAD.<4MM","dead","0-4",0.0271,1.9,-27.8,0.7,42.96,61.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.90",90,100,0.01,"UKFS.1.90.LIVE.<4MM","live","0-4",0.1234,2,-28.1,0.78,49.77,64.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.1","UKFS.1.90",90,100,0.01,"UKFS.1.90.DEAD.<4MM","dead","0-4",0.0642,1.2,-27.3,0.53,38.92,73.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.0",0,10,0.01,"UKFS.2.0.LIVE.<4MM","live","0-4",3.4718,-0.8,-28.7,1.37,45.61,33.2,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.0",0,10,0.01,"UKFS.2.0.LIVE.>4MM","live","4-10",0.2011,-0.4,-28.4,0.7,54.15,77.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.0",0,10,0.01,"UKFS.2.0.DEAD.<4MM","dead","0-4",0.5326,-0.2,-27.9,1.63,41.85,25.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.10",10,20,0.01,"UKFS.2.10.DEAD.<4MM","dead","0-4",0.1324,-0.2,-28.2,0.96,47.83,50,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.10",10,20,0.01,"UKFS.2.10.LIVE.<4MM","live","0-4",1.1524,0.6,-28.7,0.9,37.48,41.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.100",100,120,0.01,"UKFS.2.100.LIVE.<4MM","live","0-4",0.3377,0.4,-27.2,0.64,39.07,60.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.120",120,140,0.01,"UKFS.2.120.LIVE.<4MM","live","0-4",0.1995,1.1,-27.7,0.52,50.19,97.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.120",120,140,0.01,"UKFS.2.120.DEAD.<4MM","dead","0-4",0.0206,1.2,-26.9,1.1,40.65,36.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.140",140,160,0.01,"UKFS.2.140.DEAD.<4MM","dead","0-4",0.0115,1.9,-28.4,0.94,36.42,38.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.140",140,160,0.01,"UKFS.2.140.LIVE.<4MM","live","0-4",0.3659,0.5,-26.5,0.47,33.92,71.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.160",160,180,0.01,"UKFS.2.160.LIVE.<4MM","live","0-4",0.1216,2,-27.4,0.74,45.82,61.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.180",180,200,0.005,"UKFS.2.180.LIVE.<4MM","live","0-4",0.0018,1.1,-27.2,0.66,47.94,72.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.20",20,30,0.01,"UKFS.2.20.LIVE.>4MM","live","4-10",5.0287,0.2,-27.4,0.45,47.74,107.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.20",20,30,0.01,"UKFS.2.20.LIVE.<4MM","live","0-4",1.5357,1.2,-28.2,0.83,35.25,42.3,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.20",20,30,0.01,"UKFS.2.20.DEAD.<4MM","dead","0-4",0.0014,NA,NA,NA,NA,NA,NA,NA
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.30",30,40,0.01,"UKFS.2.30.DEAD.<4MM","dead","0-4",0.0253,1.7,-27.7,1.76,39.76,22.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.30",30,40,0.01,"UKFS.2.30.DEAD.>4MM","dead","4-10",1.9546,1.4,-28.5,0.61,57.65,94.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.30",30,40,0.01,"UKFS.2.30.LIVE.<4MM","live","0-4",0.7238,1.9,-28.6,1.02,50.41,49.3,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.40",40,50,0.01,"UKFS.2.40.LIVE.>4MM","live","4-10",0.3192,0.6,-27.6,0.94,44.63,47.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.40",40,50,0.01,"UKFS.2.40.DEAD.<4MM","dead","0-4",0.1497,3,-27.9,1.38,46.83,33.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.40",40,50,0.01,"UKFS.2.40.LIVE.<4MM","live","0-4",0.6858,1.9,-28.6,0.81,52.05,64.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.50",50,60,0.01,"UKFS.2.50.LIVE.<4MM","live","0-4",0.8826,1.8,-27.9,1.16,46.54,40.2,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.50",50,60,0.01,"UKFS.2.50.DEAD.<4MM","dead","0-4",0.2078,3.2,-27.2,1.36,34.09,25.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.50",50,60,0.01,"UKFS.2.60.DEAD.>4MM","dead","4-10",0.1462,3.4,-27.5,1.23,40.43,32.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.60",60,70,0.01,"UKFS.2.60.DEAD.<4MM","dead","0-4",0.2207,3.4,-27.2,0.79,40.9,51.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.60",60,70,0.01,"UKFS.2.60.LIVE.<4MM","live","0-4",0.1481,3.3,-28.5,0.95,53.04,56,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.70",70,80,0.01,"UKFS.2.70.LIVE.<4MM","live","0-4",0.09,4.2,-28.1,1.13,48.4,42.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.70",70,80,0.01,"UKFS.2.70.DEAD.<4MM","dead","0-4",0.0374,2.6,-27.7,1.34,39.63,29.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.70",70,80,0.01,"UKFS.2.70.LIVE.>4MM","live","4-10",0.7139,2.3,-28.6,0.36,51.61,141.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.80",80,90,0.01,"UKFS.2.80.LIVE.>4MM","live","4-10",0.8657,2.2,-28.4,0.36,58.53,162.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.80",80,90,0.01,"UKFS.2.80.LIVE.<4MM","live","0-4",0.185,3.8,-27.9,0.93,46.31,49.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.80",80,90,0.01,"UKFS.2.80.DEAD.<4MM","dead","0-4",0.0118,3.5,-26.4,0.56,40.31,71.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.2","UKFS.2.90",90,100,0.01,"UKFS.2.90.LIVE.<4MM","live","0-4",0.3838,0.9,-25.3,0.45,27.64,61.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.0",0,10,0.01,"UKFS.3.0.LIVE.>4MM","live","4-10",0.6609,-0.4,-29.7,0.78,52.69,67.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.0",0,10,0.01,"UKFS.3.0.LIVE.<4MM","live","0-4",0.241,-0.4,-28.9,1.25,47.25,37.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.0",0,10,0.01,"UKFS.3.0.DEAD.<4MM","dead","0-4",0.0868,0.6,-28.2,2.08,41.05,19.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.10",10,20,0.01,"UKFS.3.10.LIVE.<4MM","live","0-4",1.1801,0.2,-28.1,0.76,45.28,59.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.10",10,20,0.01,"UKFS.3.10.DEAD.<4MM","dead","0-4",0.0977,NA,NA,NA,NA,NA,NA,NA
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.10",10,20,0.01,"UKFS.3.10.LIVE.>4MM","live","4-10",1.5795,1.4,-27.5,1.96,43.87,22.4,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.100",100,120,0.01,"UKFS.3.100.LIVE.<4MM","live","0-4",0.7372,0.5,-27.1,0.48,42.28,88.4,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.100",100,120,0.01,"UKFS.3.100.DEAD.<4MM","dead","0-4",0.0139,2,-26.9,0.85,38.06,44.8,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.100",100,120,0.01,"UKFS.3.100.LIVE.>4MM","live","4-10",0.9663,1.3,-27.6,0.41,54.05,130.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.120",120,140,0.01,"UKFS.3.120.LIVE.<4MM","live","0-4",0.9298,0.7,-27.4,0.48,45.4,94.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.120",120,140,0.01,"UKFS.3.120.LIVE.>4MM","live","4-10",3.1986,0.4,-27.5,0.35,46.65,131.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.120",120,140,0.01,"UKFS.3.120.DEAD.<4MM","dead","0-4",0.0058,-1.5,-30,1.09,38.24,35.2,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.140",140,160,0.01,"UKFS.3.140.LIVE.<4MM","live","0-4",0.4904,0.4,-27.1,0.66,45.08,68.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.160",160,180,0.01,"UKFS.3.160.DEAD.<4MM","dead","0-4",0.0462,1.7,-26.7,0.81,36.28,45,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.160",160,180,0.01,"UKFS.3.160.LIVE.<4MM","live","0-4",0.5585,1.2,-27.7,0.54,43.74,81.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.180",180,200,0.005,"UKFS.3.180.DEAD.<4MM","dead","0-4",0.0373,NA,NA,NA,NA,NA,NA,NA
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.180",180,200,0.005,"UKFS.3.180.LIVE.<4MM","live","0-4",0.1585,1.9,-27.6,0.71,48.93,68.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.20",20,30,0.01,"UKFS.3.20.LIVE.>4MM","live","4-10",16.8643,0.5,-28.1,0.47,51.18,108.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.20",20,30,0.01,"UKFS.3.20.DEAD.<4MM","dead","0-4",0.0195,2.8,-27.7,1.68,38.02,22.6,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.20",20,30,0.01,"UKFS.3.20.LIVE.<4MM","live","0-4",0.9275,0.2,-28,1.04,48.72,47,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.30",30,40,0.009,"UKFS.3.30.DEAD.<4MM","dead","0-4",0.3342,-2,-29.3,1.43,44.23,30.9,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.30",30,40,0.009,"UKFS.3.30.LIVE.<4MM","live","0-4",0.2381,3,-27.9,1.55,42.12,27.1,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.40",40,50,0.01,"UKFS.3.40.LIVE.<4MM","live","0-4",0.3325,2.2,-27.9,1.05,42.71,40.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.40",40,50,0.01,"UKFS.3.40.DEAD.<4MM","dead","0-4",0.0284,1.8,-27.7,1.28,41.85,32.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.50",50,60,0.01,"UKFS.3.50.DEAD.<4MM","dead","0-4",0.0849,1.6,-29.8,0.94,41.21,43.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.50",50,60,0.01,"UKFS.3.50.LIVE.<4MM","live","0-4",0.1894,2.9,-28.3,0.76,51.11,67,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.60",60,70,0.01,"UKFS.3.60.LIVE.<4MM","live","0-4",0.0883,2.9,-28.2,0.9,48.12,53.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.60",60,70,0.01,"UKFS.3.60.DEAD.<4MM","dead","0-4",0.0455,2.1,-28.9,1.06,43.85,41.3,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.70",70,80,0.008,"UKFS.3.70.LIVE.<4MM","live","0-4",0.7571,2.3,-27.8,0.94,47.59,50.5,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.70",70,80,0.008,"UKFS.3.70.DEAD.<4MM","dead","0-4",0.0117,0.2,-27.5,1.1,41.56,37.7,"OK","OK"
"D06","UKFS","deciduousForest",2014-07-21,310,39.04168,-95.20495,"UKFS.3","UKFS.3.80",80,90,0.01,"UKFS.3.80.LIVE.<4MM","live","0-4",0.1237,2.8,-27.4,0.74,50.4,67.9,"OK","OK"
