"domainid","siteid","plotid","subplotid","pointid","stemazimuth","stemdistance","taxonid","individualid","growthform","stemdiameter"
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05103","smt",4.4
NA,"WREF","WREF_084","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05130","smt",4.3
NA,"WREF","WREF_084","41",NA,NA,NA,"ABGR","NEON.PLA.D16.WREF.05500","smt",2.4
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05109","smt",2.2
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05122","smt",2.1
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05498","smt",2.1
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05102","smt",1.8
NA,"WREF","WREF_084","41",NA,NA,NA,"ABGR","NEON.PLA.D16.WREF.05121","smt",1
NA,"WREF","WREF_085","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05298","sbt",68.2
NA,"WREF","WREF_085","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05701","sbt",63.1
NA,"WREF","WREF_085","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05702","sbt",60
NA,"WREF","WREF_085","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05300","sbt",53.6
NA,"WREF","WREF_085","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05296","sbt",53.5
NA,"WREF","WREF_085","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05295","sbt",52.5
NA,"WREF","WREF_085","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05294","sbt",40.7
NA,"WREF","WREF_085","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05297","sbt",39.4
NA,"WREF","WREF_085","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05293","sbt",25.6
NA,"WREF","WREF_085","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05708","smt",1.8
NA,"WREF","WREF_085","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05712","smt",1.1
NA,"WREF","WREF_085","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05145","sbt",66.8
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05144","sbt",64.9
NA,"WREF","WREF_085","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05286","sbt",56.1
NA,"WREF","WREF_085","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05287","sbt",54.1
NA,"WREF","WREF_085","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05292","sbt",50.1
NA,"WREF","WREF_085","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05143","sbt",46.7
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05283","sbt",40
NA,"WREF","WREF_085","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05199","sbt",22.7
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05285","sbt",22.5
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05198","sbt",17
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05289","sbt",15.8
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05288","sbt",13.7
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05291","sbt",13.3
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05284","sbt",11.5
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05290","sbt",11.3
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05192","smt",3.7
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05159","smt",2.1
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05170","smt",1.7
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05175","smt",1.6
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05177","smt",1.6
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05189","smt",1.3
NA,"WREF","WREF_085","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05181","smt",1.2
NA,"WREF","WREF_086","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04159","sbt",81.3
NA,"WREF","WREF_086","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04744","sbt",31.9
NA,"WREF","WREF_086","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04160","sbt",19.4
NA,"WREF","WREF_086","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04161","sbt",19.3
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04169","smt",8.2
NA,"WREF","WREF_086","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04165","smt",8
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04170","smt",6.6
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04151","smt",6
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04162","smt",6
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04176","smt",5.5
NA,"WREF","WREF_086","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04157","smt",4.5
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04177","smt",3.4
NA,"WREF","WREF_086","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04167","smt",2.6
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04173","smt",2
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04156","smt",1.8
NA,"WREF","WREF_086","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04155","smt",1.7
NA,"WREF","WREF_086","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04753","sbt",86.8
NA,"WREF","WREF_086","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04749","sbt",42.5
NA,"WREF","WREF_086","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04751","sbt",36
NA,"WREF","WREF_086","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04748","sbt",32
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04380","sbt",21.9
NA,"WREF","WREF_086","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04374","smt",7.4
NA,"WREF","WREF_086","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04394","smt",7.3
NA,"WREF","WREF_086","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04353","smt",7
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04388","smt",6.4
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04342","smt",5
NA,"WREF","WREF_086","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04356","smt",5
NA,"WREF","WREF_086","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04355","smt",4.2
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04379","smt",4.1
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04381","smt",3.7
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04377","smt",3
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04378","smt",2
NA,"WREF","WREF_086","23",NA,NA,NA,"MEFE","NEON.PLA.D16.WREF.04367","sis",1.5
NA,"WREF","WREF_086","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04349","smt",1.5
NA,"WREF","WREF_086","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04374","smt",2.5
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05375","sbt",47.3
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05231","sbt",43.6
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05385","sbt",41.5
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05379","sbt",41.5
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05389","sbt",40.6
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05204","sbt",38.8
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05380","sbt",33
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05215","sbt",30.7
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05392","sbt",27.8
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05240","sbt",26.7
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05363","sbt",26.2
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05241","sbt",25.6
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05369","sbt",25
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05374","sbt",23.4
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05356","sbt",22.7
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05214","sbt",22.6
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05396","sbt",22.2
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05354","sbt",19.9
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05383","sbt",19.6
NA,"WREF","WREF_087","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05388","sbt",19.1
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05207","sbt",17.8
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05400","sbt",17.7
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05393","sbt",17.3
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05381","sbt",15.3
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05357","sbt",14.7
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05355","sbt",14.6
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05221","sbt",14.2
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05378","sbt",14
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05382","sbt",13.5
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05391","sbt",12.7
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05365","sbt",12.2
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05361","sbt",10.8
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05360","sbt",10.1
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05234","smt",7.4
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05228","smt",7.3
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05220","smt",7.2
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05223","smt",6.3
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05205","smt",6.2
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05202","smt",5.7
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05235","smt",5.7
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05227","smt",5.4
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05223","smt",5.4
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05203","smt",5.3
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05237","smt",4.8
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05232","smt",4.7
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05238","smt",4.7
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05222","smt",4.6
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05211","smt",4.3
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05235","smt",4.1
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05237","smt",4
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05223","smt",3.8
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05237","smt",3.8
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05208","smt",3.6
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05217","smt",3.6
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05232","smt",3.3
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05448","smt",3.1
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05236","smt",3.1
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05230","smt",2.9
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05448","smt",2.5
NA,"WREF","WREF_087","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05390","smt",2.3
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05218","smt",2.1
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05398","smt",1.6
NA,"WREF","WREF_087","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05212","smt",1.2
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05447","sbt",49.4
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05465","mbt",42.2
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05342","sbt",40.4
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05493","sbt",38.9
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05339","sbt",38
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05347","sbt",28.8
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05353","sbt",28.6
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05338","sbt",28.3
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05349","sbt",27.2
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05346","sbt",23.8
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05484","sbt",22.9
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05344","sbt",22.4
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05348","sbt",22.1
NA,"WREF","WREF_087","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05343","sbt",21
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05340","sbt",20.3
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05467","sbt",20.3
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05485","sbt",17.2
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05483","sbt",13.4
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05494","sbt",11.9
NA,"WREF","WREF_087","39",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.05351","sbt",11.3
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05341","sbt",10.7
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05337","sbt",10.7
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05495","smt",9.6
NA,"WREF","WREF_087","39",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.05464","smt",7
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05480","smt",6.7
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05490","smt",6.1
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05497","smt",5.9
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05460","smt",5.3
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05496","smt",5.2
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05456","smt",5
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05472","smt",5
NA,"WREF","WREF_087","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05461","smt",4.6
NA,"WREF","WREF_087","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05448","smt",3.8
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05481","smt",3.5
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05455","smt",3.4
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05462","smt",3.1
NA,"WREF","WREF_087","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05453","smt",2.9
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05476","smt",2.8
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05482","smt",2.8
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05489","smt",2.7
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05450","smt",2.5
NA,"WREF","WREF_087","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05449","smt",2.5
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05471","smt",1.7
NA,"WREF","WREF_087","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05486","smt",1.6
NA,"WREF","WREF_087","39",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.05454","smt",1.3
NA,"WREF","WREF_087","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05452","smt",1.2
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02277","sbt",58.3
NA,"WREF","WREF_088","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.02283","sbt",47
NA,"WREF","WREF_088","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.03414","sbt",38.6
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03415","sbt",33.8
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03417","mbt",30.5
NA,"WREF","WREF_088","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.03411","sbt",29.7
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03405","sbt",29
NA,"WREF","WREF_088","39",NA,NA,NA,"THPL","NEON.PLA.D16.WREF.03421","sbt",28.3
NA,"WREF","WREF_088","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.03409","sbt",25.1
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03419","sbt",23.3
NA,"WREF","WREF_088","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.03413","sbt",23.2
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02282","sbt",21.8
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03420","sbt",21.5
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03418","sbt",19.5
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03408","sbt",17
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03410","sbt",15.2
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02280","sbt",14.9
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02285","sbt",14.8
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02281","sbt",12.2
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02286","smt",7.7
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02293","smt",5.5
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03404","smt",5.3
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03422","smt",4.4
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03422","smt",3.1
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03422","smt",3
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03422","smt",3
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03422","smt",2.8
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03422","smt",2.7
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02261","smt",2.2
NA,"WREF","WREF_088","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02288","smt",1.7
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02276","smt",1.6
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03402","smt",1.2
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02263","smt",1.2
NA,"WREF","WREF_088","39",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02266","smt",1.1
NA,"WREF","WREF_088","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.02306","sbt",58.8
NA,"WREF","WREF_088","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.02351","sbt",38.9
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02339","sbt",38
NA,"WREF","WREF_088","41",NA,NA,NA,"THPL","NEON.PLA.D16.WREF.02346","sbt",33.5
NA,"WREF","WREF_088","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.02349","sbt",32.1
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02336","sbt",30.8
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02309","sbt",27.7
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02341","sbt",25.3
NA,"WREF","WREF_088","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.02323","sbt",24.2
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02347","sbt",18.5
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02332","sbt",16.3
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02320","sbt",15.7
NA,"WREF","WREF_088","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.02334","sbt",15.3
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02344","sbt",15.3
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02337","sbt",14.5
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02310","sbt",14.4
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02311","sbt",12.2
NA,"WREF","WREF_088","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02335","sbt",12
NA,"WREF","WREF_088","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.02326","sbt",12
NA,"WREF","WREF_088","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02330","smt",2.4
NA,"WREF","WREF_088","41",NA,NA,NA,"COCOC","NEON.PLA.D16.WREF.02312","sis",1.8
NA,"WREF","WREF_088","41",NA,NA,NA,"COCOC","NEON.PLA.D16.WREF.02312","sis",1.5
NA,"WREF","WREF_088","41",NA,NA,NA,"COCOC","NEON.PLA.D16.WREF.02312","sis",1.3
NA,"WREF","WREF_088","41",NA,NA,NA,"COCOC","NEON.PLA.D16.WREF.02312","sis",1.2
NA,"WREF","WREF_088","41",NA,NA,NA,"COCOC","NEON.PLA.D16.WREF.02312","sis",1.1
NA,"WREF","WREF_088","41",NA,NA,NA,"COCOC","NEON.PLA.D16.WREF.02312","sis",1.1
NA,"WREF","WREF_089","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04945","sbt",24.8
NA,"WREF","WREF_089","21",NA,NA,NA,"TABR2","NEON.PLA.D16.WREF.04863","mbt",19.5
