"eventid","individualid","stemdiameter","growthform","plantstatus","siteid","plotid","subplotid","taxonid"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08467",1.8,"single shrub","Standing dead","BLAN","BLAN_036","32","RHDA"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08469",NA,NA,"Lost, fate unknown","BLAN","BLAN_036","32","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08470",3.3,"single shrub","Live","BLAN","BLAN_041","40","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08471",1.5,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08472",1.6,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08473",1.1,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08474",1.2,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08475",1.2,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08476",2,"sapling","Live","BLAN","BLAN_041","40","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08477",1.5,"sapling","Live","BLAN","BLAN_041","40","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08478",1.5,"small shrub","Live","BLAN","BLAN_041","40","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08479",1.3,"sapling","Live","BLAN","BLAN_041","40","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08480",1.2,"sapling","Live","BLAN","BLAN_041","40","LOMA6"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08481",1.2,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08482",1.3,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08484",1.6,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08485",1.4,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08486",2.9,"liana","Live","BLAN","BLAN_041","40","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08487",1.7,"sapling","Live,  other damage","BLAN","BLAN_041","32","RHDA"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08535",24.5,"single bole tree","Live","BLAN","BLAN_063","31","CAGL8"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08536",52.5,"single bole tree","Live","BLAN","BLAN_063","31","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08537",25.3,"single bole tree","Dead, broken bole","BLAN","BLAN_063","32","ROPS"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08538",31.1,"single bole tree","Live","BLAN","BLAN_063","31","PIST"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08539",40,"single bole tree","Dead, broken bole","BLAN","BLAN_063","31","ROPS"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08540",27.4,"single bole tree","Live","BLAN","BLAN_063","32","CAGL8"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08541",44.5,"single bole tree","Live","BLAN","BLAN_063","32","JUNI"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08542",14,"single bole tree","Live","BLAN","BLAN_063","32","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08543",60.1,"single bole tree","Live","BLAN","BLAN_063","32","PIST"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08544",12.5,"single bole tree","Live","BLAN","BLAN_063","32","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08545",12.6,"single bole tree","Live","BLAN","BLAN_063","32","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08546",NA,NA,"Lost, fate unknown","BLAN","BLAN_063","32","ROPS"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08547",27.1,"single bole tree","Live,  other damage","BLAN","BLAN_063","32","CAGL8"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08548",10.8,"single bole tree","Live,  other damage","BLAN","BLAN_063","40","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08549",16.4,"single bole tree","Live","BLAN","BLAN_063","31","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08550",11.1,"single bole tree","Live","BLAN","BLAN_063","31","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08551",11.6,"single shrub","Live","BLAN","BLAN_063","41","LOMA6"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08556",NA,"small shrub","Live,  other damage","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08557",NA,"small shrub","Live","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08558",NA,NA,"No longer qualifies","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08559",NA,NA,"No longer qualifies","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08560",4,"liana","Live","BLAN","BLAN_063","40","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08561",NA,"small shrub","Live,  other damage","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08562",2.4,"liana","Live","BLAN","BLAN_063","40","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08563",1.3,"single shrub","Standing dead","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08564",NA,"small shrub","Live","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08565",NA,NA,"Lost, fate unknown","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08566",2.6,"liana","Live","BLAN","BLAN_063","40","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08567",1.4,"single shrub","Standing dead","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08568",1.6,"single shrub","Live","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08569",NA,NA,"No longer qualifies","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08570",1.4,"single shrub","Standing dead","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08571",2.7,"single shrub","Standing dead","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08572",2.2,"single shrub","Dead, broken bole","BLAN","BLAN_063","40","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08573",1.2,"single shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08574",10.4,"single bole tree","Live","BLAN","BLAN_063","31","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08575",NA,"small shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08576",NA,NA,"No longer qualifies","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08577",NA,"small shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08578",NA,"small shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08579",5.9,"single shrub","Live, physically damaged","BLAN","BLAN_063","31","LOMA6"
"vst_BLAN_2016","NEON.PLA.D02.BLAN.08580",NA,NA,"No longer qualifies","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08581",1.7,"single shrub","Standing dead","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08582",1.7,"single shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08583",NA,"small shrub","Live,  other damage","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08584",2.3,"single shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08585",1.7,"single shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08586",1.3,"single shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08587",1.1,"single shrub","Live","BLAN","BLAN_063","31","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08588",1.6,"small tree","Live","BLAN","BLAN_063","32","GIBI2"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08589",NA,NA,"No longer qualifies","BLAN","BLAN_063","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08590",1.4,"single shrub","Live","BLAN","BLAN_063","32","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08591",NA,"small shrub","Live, physically damaged","BLAN","BLAN_063","32","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08592",5.1,"single shrub","Live, disease damaged","BLAN","BLAN_063","32","LOMA6"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08593",1,"single shrub","Standing dead","BLAN","BLAN_063","32","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08594",4.2,"single shrub","Live","BLAN","BLAN_063","32","LOMA6"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08595",9.6,"liana","Live","BLAN","BLAN_063","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08596",1.8,"single shrub","Live, physically damaged","BLAN","BLAN_063","32","VIBUR"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08597",NA,NA,"No longer qualifies","BLAN","BLAN_063","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08598",3.4,"liana","Live","BLAN","BLAN_063","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08599",5.3,"liana","Live","BLAN","BLAN_063","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08600",6,"liana","Live","BLAN","BLAN_063","32","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08601",1.2,"liana","Live","BLAN","BLAN_047","32","LOJA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08602",1.1,"liana","Live","BLAN","BLAN_047","32","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08603",1.2,"liana","Live","BLAN","BLAN_047","32","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08604",3.6,"liana","Live","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08605",2.4,"liana","Live","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08606",NA,NA,"No longer qualifies","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08607",NA,NA,"Lost, fate unknown","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08608",NA,NA,"Lost, fate unknown","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08609",1.5,"liana","Live","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08611",1.4,"liana","Live","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08613",NA,NA,"No longer qualifies","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08614",1.9,"liana","Live","BLAN","BLAN_047","31","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08616",2.1,"liana","Live","BLAN","BLAN_047","40","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08617",NA,NA,"Lost, fate unknown","BLAN","BLAN_047","40","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08618",3,"liana","Live","BLAN","BLAN_047","40","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08619",3.1,"liana","Live","BLAN","BLAN_047","40","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08620",2.1,"liana","Live","BLAN","BLAN_047","41","VITIS"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08621",NA,NA,"Lost, fate unknown","BLAN","BLAN_047","41","VITIS"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08622",3.5,"liana","Live","BLAN","BLAN_047","41","VITIS"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08623",1.5,"liana","Live","BLAN","BLAN_047","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08801",70.3,"single bole tree","Live","BLAN","BLAN_063","41","JUNI"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08802",39.9,"single bole tree","Live","BLAN","BLAN_063","41","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08803",13.8,"single bole tree","Live","BLAN","BLAN_063","40","CEOC"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08804",6.3,"single shrub","Live, disease damaged","BLAN","BLAN_063","32","LOMA6"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08805",NA,NA,"Downed","BLAN","BLAN_063","41","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08806",NA,"small shrub","Standing dead","BLAN","BLAN_063","41","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08807",4.5,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08808",5.1,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08809",8.5,"single shrub","Live, physically damaged","BLAN","BLAN_063","41","LOMA6"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08810",NA,"small shrub","Live, physically damaged","BLAN","BLAN_063","41","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08811",2.1,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08812",NA,NA,"No longer qualifies","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08813",2,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08814",2.1,"single shrub","Live, physically damaged","BLAN","BLAN_063","41","LIBE3"
"vst_BLAN_2017","NEON.PLA.D02.BLAN.08815",NA,NA,"No longer qualifies","BLAN","BLAN_063","41","LIBE3"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08816",4.6,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08817",1.8,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08818",3.1,"liana","Live","BLAN","BLAN_063","40","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08819",3,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08820",2,"liana","Live","BLAN","BLAN_063","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08897",1.2,"liana","Live","BLAN","BLAN_044","32","CEOR7"
"vst_BLAN_2016","NEON.PLA.D02.BLAN.08898",NA,NA,"No longer qualifies","BLAN","BLAN_044","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08899",1.5,"liana","Live","BLAN","BLAN_053","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08900",2,"liana","Live","BLAN","BLAN_053","32","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08901",1.1,"liana","Live","BLAN","BLAN_057","40","LOJA"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08902",1.1,"liana","Live","BLAN","BLAN_057","40","LOJA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08903",1.3,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08904",NA,NA,"Lost, fate unknown","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08905",NA,NA,"Lost, fate unknown","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08906",2.4,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08907",1.5,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08908",2.6,"single shrub","Live","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08909",2.5,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08910",1.5,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08911",2.7,"liana","Live","BLAN","BLAN_036","41","VITIS"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08912",2.9,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08913",NA,NA,"Downed","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08914",1.7,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08915",1.7,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08916",1.9,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08917",2.6,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08918",NA,NA,"Lost, fate unknown","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08919",2.2,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08920",3.4,"single shrub","Live","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08921",1.4,"single shrub","Live,  other damage","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08922",1.1,"single shrub","Standing dead","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08923",1.9,"single shrub","Live","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08924",1.2,"single shrub","Live,  other damage","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08925",2.7,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08926",2.1,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08927",2.7,"single shrub","Live","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08928",2.2,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08929",1.7,"liana","Live","BLAN","BLAN_036","41","CEOR7"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08930",1.3,"single shrub","Live","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08931",1.5,"single shrub","Live","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08932",9.5,"small tree","Live","BLAN","BLAN_036","41","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08933",6.7,"small tree","Live, physically damaged","BLAN","BLAN_036","41","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08934",NA,"small shrub","Live, physically damaged","BLAN","BLAN_036","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08935",NA,NA,"No longer qualifies","BLAN","BLAN_036","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08936",1.2,"single shrub","Live","BLAN","BLAN_036","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08937",1.5,"single shrub","Live","BLAN","BLAN_036","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08938",1.7,"single shrub","Standing dead","BLAN","BLAN_036","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08939",1.5,"single shrub","Live","BLAN","BLAN_036","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08940",2.4,"liana","Live","BLAN","BLAN_036","32","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08941",1.1,"liana","Live","BLAN","BLAN_041","31","CEOR7"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08942",1.6,"small shrub","Live,  other damage","BLAN","BLAN_041","31","LOMA6"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08943",1.5,"sapling","Live,  other damage","BLAN","BLAN_041","31","LOMA6"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08944",1.3,"single shrub","Live","BLAN","BLAN_041","31","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08945",1.3,"sapling","Live,  other damage","BLAN","BLAN_041","31","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08946",1.5,"sapling","Live,  other damage","BLAN","BLAN_041","32","MOAL"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08947",1.6,"small tree","Live,  other damage","BLAN","BLAN_041","32","LOMA6"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08948",2.9,"single shrub","Live","BLAN","BLAN_041","32","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08949",2.4,"single shrub","Live","BLAN","BLAN_041","32","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08950",3.6,"single shrub","Live","BLAN","BLAN_041","32","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08951",3.4,"single shrub","Live","BLAN","BLAN_041","32","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08952",2.6,"small tree","Live","BLAN","BLAN_041","32","RHDA"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08953",2.1,"small shrub","Live,  other damage","BLAN","BLAN_041","41","LOMA6"
"vst_BLAN_2015","NEON.PLA.D02.BLAN.08954",1.1,"sapling","Live","BLAN","BLAN_041","40","LOMA6"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08955",23.7,"single bole tree","Live","BLAN","BLAN_047","31","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08956",13.9,"single bole tree","Live, physically damaged","BLAN","BLAN_047","31","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08957",13.5,"single bole tree","Live,  other damage","BLAN","BLAN_047","31","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08958",23.4,"single bole tree","Live","BLAN","BLAN_047","31","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08959",12.9,"single bole tree","Live","BLAN","BLAN_047","31","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08960",17,"single bole tree","Live,  other damage","BLAN","BLAN_047","32","ROPS"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08961",15,"single bole tree","Live, physically damaged","BLAN","BLAN_047","32","ROPS"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08962",16.2,"single bole tree","Live, physically damaged","BLAN","BLAN_047","32","ROPS"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08963",11.6,"single bole tree","Live, physically damaged","BLAN","BLAN_047","31","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08964",24.9,"single bole tree","Live, physically damaged","BLAN","BLAN_047","40","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08965",30.3,"single bole tree","Live, physically damaged","BLAN","BLAN_047","40","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08966",15.5,"single bole tree","Live, physically damaged","BLAN","BLAN_047","40","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08967",4.5,"small tree","Live, physically damaged","BLAN","BLAN_047","32","JUNI"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08968",4.8,"single shrub","Live","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08969",1.3,"single shrub","Standing dead","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08970",2.6,"single shrub","Live,  other damage","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08971",6.9,"single shrub","Live, physically damaged","BLAN","BLAN_047","32","LOMA6"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08972",3.5,"single shrub","Live","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08973",1.9,"single shrub","Standing dead","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08974",1.4,"single shrub","Live,  other damage","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08975",NA,NA,"No longer qualifies","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08976",1.9,"single shrub","Live, physically damaged","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08977",3.6,"single shrub","Live, physically damaged","BLAN","BLAN_047","32","LOMA6"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08978",1,"single shrub","Live, physically damaged","BLAN","BLAN_047","32","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08979",NA,"small shrub","Live,  other damage","BLAN","BLAN_047","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08980",NA,"small shrub","Live","BLAN","BLAN_047","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08981",NA,"small shrub","Live","BLAN","BLAN_047","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08982",1.5,"single shrub","Standing dead","BLAN","BLAN_047","41","RHDA"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08983",1.8,"single shrub","Live","BLAN","BLAN_047","41","RHDA"
"vst_BLAN_2018","NEON.PLA.D02.BLAN.08984",NA,NA,"Lost, fate unknown","BLAN","BLAN_047","41","RUPH"
"vst_BLAN_2019","NEON.PLA.D02.BLAN.08985",3,"single shrub","Live","BLAN","BLAN_047","41","RHDA"
"vst_BLAN_2016","NEON.PLA.D02.BLAN.08986",NA,"small tree","No longer qualifies","BLAN","BLAN_047","41","JUNI"
"vst_BLAN_2016","NEON.PLA.D02.BLAN.08987",NA,"sapling","No longer qualifies","BLAN","BLAN_047","41","CEOR7"
