eventid,siteid,plotid,subplotid,individualid,taxonid,stemdiameter,growthform,plantstatus
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00361,NA,11.7,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00368,NA,8.5,sapling,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00378,NA,5.9,small tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00379,NA,9.3,single shrub,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00381,NA,5.2,small tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00382,NA,8.9,small tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00384,NA,7.6,small tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00385,NA,5.5,single shrub,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00387,NA,16.4,single shrub,"Live, physically damaged"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00389,NA,7.5,NA,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00392,NA,12.2,single shrub,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00395,NA,24.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00396,NA,13.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00397,NA,22.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00398,NA,15.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00399,NA,12.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00400,NA,18.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00410,NA,6,single shrub,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00418,NA,20,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00419,NA,17.6,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00420,NA,10.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00421,NA,14,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00422,NA,11.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00423,NA,11.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00424,NA,18,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00425,NA,14,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00426,NA,15.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00427,NA,15.9,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00428,NA,14.9,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00429,NA,15.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00430,NA,22.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00431,NA,14.1,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00432,NA,12.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00433,NA,16.9,single bole tree,"Live, physically damaged"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00434,NA,10.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00435,NA,28.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00436,NA,12.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00437,NA,13.4,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00438,NA,18.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00439,NA,25.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00440,NA,13.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00441,NA,12.3,single bole tree,"Live, physically damaged"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00442,NA,10.9,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00443,NA,16.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00444,NA,10.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00445,NA,11.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00446,NA,14.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00447,NA,11.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00448,NA,11,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00449,NA,11.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00450,NA,12.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00451,NA,17,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00452,NA,12,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00453,NA,28.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00454,NA,13.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00455,NA,14.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00456,NA,15.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00457,NA,18.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00458,NA,12.7,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00459,NA,26.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00460,NA,16.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00461,NA,26.2,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00462,NA,13.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00463,NA,13.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00464,NA,23.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00465,NA,26.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00466,NA,13.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00467,NA,17.7,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00468,NA,26.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00469,NA,17.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00470,NA,19.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00471,NA,11.9,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00472,NA,16.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00473,NA,20,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00474,NA,23.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00475,NA,28.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00476,NA,17.2,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00477,NA,21,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00478,NA,19.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00479,NA,10.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00480,NA,12.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00481,NA,15.5,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00482,NA,10.8,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00506,NA,12.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00526,NA,12.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00527,NA,11.9,NA,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00531,NA,24,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00531A,NA,9.3,NA,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00532,NA,33.9,single bole tree,"Live, physically damaged"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00533,NA,19.6,multi-bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00533A,NA,7.9,NA,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00534,NA,12,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00534A,NA,9.5,NA,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00535,NA,14.5,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00536,NA,11.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00537,NA,16.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00538,NA,11.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00539,NA,21.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00540,NA,10.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00541,NA,17,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00542,NA,19.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00543,NA,17.1,single bole tree,"Live, disease damaged"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00544,NA,13.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00545,NA,29.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00546,NA,14.2,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00547,NA,18.4,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00548,NA,13,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00549,NA,12.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00551,NA,12.7,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00551A,NA,8.6,NA,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00551B,NA,9.1,NA,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00552,NA,11.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00553,NA,23.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00554,NA,15,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00555,NA,11.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00556,NA,13.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00557,NA,10.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00558,NA,27.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00559,NA,20.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00560,NA,12.3,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00560A,NA,6.5,NA,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00561,NA,17.7,multi-bole tree,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00561A,NA,13.7,NA,Standing dead
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00562,NA,21.1,single bole tree,"Live, physically damaged"
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00563,NA,26.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_075,NA,NEON.PLA.D19.BONA.00566,NA,6.4,small tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00587,NA,10,sapling,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00591,NA,19.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00593,NA,14.3,multi-bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00593A,NA,6.8,NA,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00594,NA,6.6,small shrub,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00595,NA,5.6,sapling,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00596,NA,9.7,small tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00599,NA,11,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00601,NA,15.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00602,NA,10.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00603,NA,22.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00604,NA,13.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00605,NA,18.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00606,NA,12.5,NA,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00611,NA,5.3,single shrub,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00613,NA,9.2,small tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00614,NA,8.2,small tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00615,NA,6.8,small tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00616,NA,6.7,small tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00621,NA,5.1,single shrub,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00623,NA,5.1,single shrub,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00624,NA,7.9,small tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00625,NA,10.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00631,NA,5.4,single shrub,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00652,NA,20.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00653,NA,14.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00654,NA,14,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00655,NA,10.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00656,NA,24.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00657,NA,13.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00658,NA,12.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00659,NA,9.1,small tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00660,NA,10.5,multi-bole tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00660A,NA,6.3,NA,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00661,NA,17.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00662,NA,7,small tree,Standing dead
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00664,NA,6.3,small tree,Standing dead
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00665,NA,6,small tree,Live
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00667,NA,7.2,small tree,Live
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00669,NA,5,small tree,Live
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00670,NA,5.2,small tree,Live
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00672,NA,5.2,small tree,Standing dead
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00681,NA,9.5,small tree,Standing dead
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00683,NA,5,small tree,Live
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00685,NA,5,small tree,Live
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00686,NA,7.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_076,NA,NEON.PLA.D19.BONA.00688,NA,6.1,small tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00693,NA,26.4,NA,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00694,NA,12.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00695,NA,17.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00696,NA,11.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00697,NA,13.8,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00698,NA,8.7,small tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00699,NA,13.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_079,NA,NEON.PLA.D19.BONA.00700,NA,26.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00701,NA,18.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00702,NA,27.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00703,NA,10.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00704,NA,19.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00705,NA,16.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00706,NA,15.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00707,NA,10.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00708,NA,14,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00709,NA,17.8,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00710,NA,15.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00711,NA,19.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00712,NA,14.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00713,NA,13.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00714,NA,12.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00715,NA,17.3,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00716,NA,14.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00717,NA,13.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00718,NA,14.4,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00719,NA,22.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00720,NA,18.6,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00721,NA,16.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00722,NA,12.6,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00723,NA,10.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00724,NA,17.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00725,NA,22,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00726,NA,12.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00727,NA,13.1,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00728,NA,15.1,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00729,NA,25.9,single bole tree,"Live, insect damaged"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00730,NA,11.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00731,NA,13.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00732,NA,18.9,single bole tree,Live
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00733,NA,12.1,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_078,NA,NEON.PLA.D19.BONA.00734,NA,12.6,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00736,NA,8.6,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00737,NA,6.5,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00743,NA,9.9,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00745,NA,5.7,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00752,NA,6.8,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00758,NA,6.7,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00764,NA,5,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00765,NA,7,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00766,NA,8.3,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00768,NA,6.6,small tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00775,NA,10.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00776,NA,10.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00777,NA,10.2,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00778,NA,10.3,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00779,NA,12.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00780,NA,11.1,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00781,NA,15.9,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00782,NA,11.3,single bole tree,"Live, other damage"
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00783,NA,11.4,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00784,NA,12.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00785,NA,120,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00786,NA,13.4,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00787,NA,12.9,single bole tree,Standing dead
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00788,NA,10.7,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00789,NA,11.5,single bole tree,Live
vst_BONA_2016,BONA,BONA_071,NA,NEON.PLA.D19.BONA.00790,NA,14,single bole tree,Live
