"domainid","siteid","plotid","subplotid","pointid","stemazimuth","stemdistance","taxonid","individualid","growthform","stemdiameter"
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02148","single bole tree",43.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02011","single bole tree",41.6
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02133","single bole tree",41
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02004","single bole tree",39.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.02008","single bole tree",38.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01995","single bole tree",36
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01990","single bole tree",35.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01992","single bole tree",31.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02132","single bole tree",26.8
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02135","single bole tree",26.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01991","single bole tree",21.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01999","single bole tree",21.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02053","single bole tree",17.6
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02147","single bole tree",16.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02003","single bole tree",15.7
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01988","single bole tree",15.6
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.02009","single bole tree",15.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02056","single bole tree",15.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02139","single bole tree",14.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02134","single bole tree",14.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02043","single bole tree",14
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02141","single bole tree",13.8
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02051","single bole tree",13.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02138","single bole tree",13.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02058","single bole tree",13.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01993","single bole tree",13.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02000","single bole tree",13
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02122","single bole tree",13
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02041","single bole tree",12.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02007","single bole tree",12.8
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02035","single bole tree",12.8
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02037","single bole tree",12.8
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02099","single bole tree",12.7
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02052","single bole tree",12.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02013","single bole tree",12.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02137","single bole tree",12.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02014","single bole tree",12.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02045","single bole tree",11.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01998","single bole tree",11
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02126","single bole tree",11
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02131","single bole tree",10.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02140","single bole tree",10.7
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01997","single bole tree",10.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02012","single bole tree",10.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02033","single bole tree",10.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02017","single bole tree",10
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02055","small tree",9.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02112","small tree",9.6
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02129","small tree",9.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02046","small tree",9.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02050","small tree",9.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02059","small tree",8.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02124","small tree",8.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02060","small tree",7.6
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02088","small tree",7.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02096","small tree",6.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02130","small tree",6.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02123","small tree",6.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.02089","small tree",6.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02144","small tree",5.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.02039","small tree",5.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02145","small tree",5.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02114","small tree",5.2
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02065","small tree",5.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02097","small tree",5.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02016","small tree",4.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02073","small tree",4.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.02034","small tree",4.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02044","small tree",4.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02078","small tree",4.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02094","small tree",4.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02113","small tree",4.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02036","small tree",4.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02092","small tree",3.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.02091","small tree",3.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02057","small tree",3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.02079","small tree",3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02119","small tree",3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02067","small tree",2.7
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02038","small tree",2.6
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02066","small tree",2.4
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02032","small tree",2.3
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02015","small tree",2.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02069","small tree",1.9
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02077","small tree",1.8
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.02076","small tree",1.5
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.02040","small tree",1.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02121","small tree",1.1
NA,"TEAK","TEAK_046",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.02095","small tree",1
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01883","single bole tree",105.1
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01874","single bole tree",65.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01875","single bole tree",58.6
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01894","single bole tree",52.3
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01897","single bole tree",46.9
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01843","single bole tree",43.3
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01850","single bole tree",41.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01902","single bole tree",41
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01824","single bole tree",40.1
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01884","single bole tree",39.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01901","multi-bole tree",39.1
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01873","single bole tree",35.3
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01849","single bole tree",32.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01876","single bole tree",31.3
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01898","single bole tree",30.6
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01890","single bole tree",24.7
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01892","single bole tree",23.9
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01847","single bole tree",22.1
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01846","single bole tree",16
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01878","single bole tree",14.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01845","single bole tree",14.2
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01822","single bole tree",13.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01905","single bole tree",12.1
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01864","single bole tree",12
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01900","single bole tree",11.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01904","single bole tree",11.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01844","single bole tree",11.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01825","single bole tree",11.2
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01877","single bole tree",11
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01903","single bole tree",11
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01906","single bole tree",10.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01851","single bole tree",10.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01861","small tree",9.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01863","small tree",8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01891","small tree",6.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01862","small tree",5.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01893","small tree",5.3
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01841","small tree",3.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01859","small tree",3.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01908","small tree",3.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01837","small tree",3.2
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01840","small tree",2.7
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01907","small tree",2.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01829","small tree",2.3
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01827","small tree",1.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01867","small tree",1.8
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01830","small tree",1.7
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01826","small tree",1.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01880","small tree",1.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01887","small tree",1.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01899","small tree",1.5
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01821","small tree",1.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01828","small tree",1.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01836","small tree",1.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01888","small tree",1.4
NA,"TEAK","TEAK_047",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.01882","small tree",1.3
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00567","single bole tree",89.7
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00565","single bole tree",82.3
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00533","single bole tree",64.4
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00548","single bole tree",63
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00552","single bole tree",49.4
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00549","single bole tree",48.3
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00560","single bole tree",44.5
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00568","single bole tree",39
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00541","single bole tree",37.3
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00562","single bole tree",35.6
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00566","single bole tree",35.5
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00557","single bole tree",34.5
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00535","single bole tree",34.3
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00554","single bole tree",28.1
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.00534","single bole tree",27.8
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00543","single bole tree",21.8
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00539","single bole tree",17.9
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00551","single bole tree",10.1
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00553","single bole tree",10
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00537","small tree",8.6
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00542","small tree",7.8
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00546","small tree",5.3
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00561","small tree",4.2
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.00545","small tree",3.6
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.00559","small tree",3.5
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00538","small tree",1.7
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00544","small tree",1.2
NA,"TEAK","TEAK_048",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.00536","small tree",1.1
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.01132","single bole tree",52.4
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01170","single bole tree",51.5
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01167","single bole tree",48.8
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01133","single bole tree",38.3
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01129","single bole tree",35.2
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01168","single bole tree",34.5
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01138","single bole tree",32.3
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01153","single bole tree",31
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01165","single bole tree",23.6
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01146","single bole tree",22.8
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01127","single bole tree",21.8
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01172","single bole tree",19.8
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01147","single bole tree",18.2
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01173","single bole tree",16.1
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01150","single bole tree",16
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"PIJE","NEON.PLA.D17.TEAK.01131","single bole tree",14.5
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01144","single bole tree",12.1
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01128","single bole tree",10.3
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01134","small tree",8.8
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01148","small tree",8.5
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01145","small tree",7.1
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01135","small tree",6.2
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01136","small tree",6.2
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01149","small tree",5.2
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01154","small tree",3.6
NA,"TEAK","TEAK_049",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.01166","small tree",1.6
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03142","single bole tree",139.6
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.03147","single bole tree",127.8
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.03169","single bole tree",106.4
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.03163","single bole tree",95.2
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.03168","single bole tree",72.1
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03178","single bole tree",56.6
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03130","single bole tree",56.5
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03175","single bole tree",53.5
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.03174","single bole tree",51.5
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.03110","single bole tree",49.5
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03141","single bole tree",48.9
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.03112","single bole tree",47.3
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.03099","single bole tree",46.1
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.03096","single bole tree",44.7
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.03149","single bole tree",43.5
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03121","single bole tree",42.4
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03093","single bole tree",39.9
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"PICO","NEON.PLA.D17.TEAK.03095","single bole tree",39.4
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABMA","NEON.PLA.D17.TEAK.03101","single bole tree",33.8
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03115","single bole tree",33.2
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03146","single bole tree",32.2
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03177","single bole tree",30.5
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03100","single bole tree",29.8
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03136","single bole tree",29.4
NA,"TEAK","TEAK_050",NA,NA,NA,NA,"ABCOL","NEON.PLA.D17.TEAK.03140","single bole tree",28.8
