"individualid","pointid","stemdistance","stemazimuth","taxonid"
"NEON.PLA.D19.HEAL.04153",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02575",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02998",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02285",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02288",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04154",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02287",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02290",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02289",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02291",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02286",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02292",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02295",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04155",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02296",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04156",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.02293",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04157",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04158",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04159",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.04160",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04161",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04162",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04164",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04165",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.04077",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.BONA.03734",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03735",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03736",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03737",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03738",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03739",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03740",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03741",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03742",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03743",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03744",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03745",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03746",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03747",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03748",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03749",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.02750",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03751",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03753",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03754",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03755",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03756",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.BONA.03758",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03759",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03760",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03761",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03762",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03763",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03765",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03781",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03779",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03780",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03757",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03752",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03784",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03776",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03787",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03764",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03777",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03789",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03795",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03794",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03792",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03790",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03768",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03791",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03773",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03793",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03782",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03785",NA,NA,NA,"SABE2"
"NEON.PLA.D19.BONA.03796",NA,NA,NA,"BENE4"
"NEON.PLA.D19.BONA.01505","23",9.9,21.6,"PIMA"
"NEON.PLA.D19.BONA.01997","23",8.1,31.4,"PIMA"
"NEON.PLA.D19.BONA.01794","23",9,60.3,"PIMA"
"NEON.PLA.D19.BONA.02000","23",10.1,61,"PIMA"
"NEON.PLA.D19.BONA.01994","25",15.7,308.1,"PIMA"
"NEON.PLA.D19.BONA.01647","25",15.9,310.3,"PIMA"
"NEON.PLA.D19.BONA.01515","41",10.2,151.5,"PIMA"
"NEON.PLA.D19.BONA.01484","41",4.8,110.9,"PIMA"
"NEON.PLA.D19.BONA.01995","41",7.2,115,"BENE4"
"NEON.PLA.D19.BONA.02301","41",7.2,116,"PIMA"
"NEON.PLA.D19.BONA.01485","41",7,119.5,"PIMA"
"NEON.PLA.D19.BONA.02302","41",7.1,121.8,"PIMA"
"NEON.PLA.D19.BONA.02304","41",7.3,122.5,"PIMA"
"NEON.PLA.D19.BONA.02294","41",10.8,131.1,"PIMA"
"NEON.PLA.D19.BONA.01514","41",10.7,95,"PIMA"
"NEON.PLA.D19.BONA.01511","41",10.9,98.8,"PIMA"
"NEON.PLA.D19.BONA.01992","43",6.7,265.9,"PIMA"
"NEON.PLA.D19.BONA.02296","43",4.1,208.9,"PIMA"
"NEON.PLA.D19.BONA.01777","43",3.8,191.1,"PIMA"
"NEON.PLA.D19.BONA.01488","43",3.7,184.8,"PIMA"
"NEON.PLA.D19.BONA.01580","43",11.2,227,"PIMA"
"NEON.PLA.D19.BONA.02307","43",11.7,224.5,"PIMA"
"NEON.PLA.D19.BONA.02400","25",8.9,345.9,"PIMA"
"NEON.PLA.D19.BONA.01991","25",4.2,341.1,"PIMA"
"NEON.PLA.D19.BONA.03600","25",4,306.1,"PIMA"
"NEON.PLA.D19.BONA.01483","23",6.5,16.6,"POTR5"
"NEON.PLA.D19.BONA.01492","23",8,18.2,"POTR5"
"NEON.PLA.D19.BONA.01513","23",7.8,22.2,"PIMA"
"NEON.PLA.D19.BONA.02295","23",6.8,6,"PIMA"
"NEON.PLA.D19.BONA.01512","23",3,84.4,"PIMA"
"NEON.PLA.D19.BONA.01482","23",7.4,41.7,"PIMA"
"NEON.PLA.D19.BONA.01490","41",3.9,164.3,"PIMA"
"NEON.PLA.D19.BONA.01486","41",5.8,151.2,"PIMA"
"NEON.PLA.D19.BONA.01988","41",7.2,161,"PIMA"
"NEON.PLA.D19.BONA.01501","41",8,157.9,"PIMA"
"NEON.PLA.D19.BONA.01510","41",8.3,160.5,"PIMA"
"NEON.PLA.D19.BONA.01799","41",11,171.3,"PIMA"
"NEON.PLA.D19.BONA.04594",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03770",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.03733",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.04589",NA,NA,NA,"SABE2"
"NEON.PLA.D19.BONA.04591",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.04597",NA,NA,NA,"BENE4"
"NEON.PLA.D19.BONA.03775",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.04592",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.04588",NA,NA,NA,"POTR5"
"NEON.PLA.D19.BONA.04590",NA,NA,NA,"SABE2"
"NEON.PLA.D19.BONA.04596",NA,NA,NA,"POTR5"
"NEON.PLA.D19.BONA.03788",NA,NA,NA,"SABE2"
"NEON.PLA.D19.BONA.03778",NA,NA,NA,"POTR5"
"NEON.PLA.D19.BONA.03771",NA,NA,NA,"POTR5"
"NEON.PLA.D19.BONA.04599",NA,NA,NA,"POTR5"
"NEON.PLA.D19.BONA.04598",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03797",NA,NA,NA,"SASC"
"NEON.PLA.D19.BONA.04595",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03772",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03786",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03774",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03769",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.03766",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.01999",NA,NA,NA,"PIMA"
"NEON.PLA.D19.BONA.04586","57",2,107.7,"BENE4"
"NEON.PLA.D19.BONA.04585","57",5.1,176.3,"BENE4"
"NEON.PLA.D19.BONA.04584","57",5.5,178,"BENE4"
"NEON.PLA.D19.BONA.04583","57",8.1,168.6,"BENE4"
"NEON.PLA.D19.BONA.04582","57",8.5,170.3,"BENE4"
"NEON.PLA.D19.BONA.04582A","57",8.9,173,"BENE4"
"NEON.PLA.D19.BONA.04581","57",11,174,"BENE4"
"NEON.PLA.D19.BONA.04587","57",10.8,155,"PIMA"
"NEON.PLA.D19.BONA.04580","57",5.1,143.2,"PIMA"
"NEON.PLA.D19.BONA.04579","57",8.8,106.6,"BENE4"
"NEON.PLA.D19.BONA.04579A","57",9.6,105.5,"BENE4"
"NEON.PLA.D19.BONA.04578","59",2.4,239.1,"BENE4"
"NEON.PLA.D19.BONA.04577","59",5.1,240.6,"BENE4"
"NEON.PLA.D19.BONA.04576","59",2.9,192.8,"PIMA"
"NEON.PLA.D19.BONA.04575","59",5,188,"PIMA"
"NEON.PLA.D19.BONA.04574","59",11,205.6,"PIMA"
"NEON.PLA.D19.BONA.04573","39",2.5,34.1,"BENE4"
"NEON.PLA.D19.BONA.04572","39",5.1,3.1,"PIMA"
"NEON.PLA.D19.BONA.04571","39",8.7,28.5,"PIMA"
"NEON.PLA.D19.BONA.04570","39",8,33,"BENE4"
"NEON.PLA.D19.BONA.04570A","39",8.1,30.9,"BENE4"
"NEON.PLA.D19.BONA.04568","39",8.2,42,"POBA2"
"NEON.PLA.D19.BONA.04569","39",9,44.5,"POTR5"
"NEON.PLA.D19.BONA.04567","39",9.3,61.9,"POTR5"
"NEON.PLA.D19.BONA.04566","39",9,65.2,"POTR5"
"NEON.PLA.D19.BONA.03599","41",1.8,281.7,"PIMA"
"NEON.PLA.D19.BONA.03598","41",2.6,291.8,"PIMA"
"NEON.PLA.D19.BONA.03597","41",4.1,329.2,"PIMA"
"NEON.PLA.D19.BONA.03596","41",6.2,304.2,"PIMA"
"NEON.PLA.D19.BONA.03595","41",6.5,316,"PIMA"
"NEON.PLA.D19.BONA.03594","41",6.6,316,"PIMA"
"NEON.PLA.D19.BONA.03593","41",4.4,329.1,"PIMA"
"NEON.PLA.D19.BONA.03592","39",10.8,82.8,"PIMA"
"NEON.PLA.D19.BONA.03591","39",11.2,82.4,"PIMA"
"NEON.PLA.D19.BONA.03590","39",6,65.9,"BENE4"
"NEON.PLA.D19.BONA.03589","39",7.3,50,"BENE4"
"NEON.PLA.D19.BONA.03588","39",8.9,59.4,"PIMA"
"NEON.PLA.D19.BONA.03587","59",6.3,266,"POBA2"
"NEON.PLA.D19.BONA.03586","57",15,117.5,"PIMA"
"NEON.PLA.D19.DEJU.01569",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01570",NA,NA,NA,"PIGL"
"NEON.PLA.D19.HEAL.00384",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.DEJU.01571",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01572",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01573",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01574",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01575",NA,NA,NA,"POTR5"
"NEON.PLA.D19.DEJU.01576",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01577",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01578",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01581",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.01579",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01580",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01582",NA,NA,NA,"POTR5"
"NEON.PLA.D19.DEJU.01583",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.01584",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.02053",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.02052",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.01567",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.02051",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.01561",NA,NA,NA,"PIMA"
"NEON.PLA.D19.DEJU.02046",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.02050","41",14.2,222,"PIGL"
"NEON.PLA.D19.DEJU.02049","41",11.6,222.1,"PIGL"
"NEON.PLA.D19.DEJU.02048","41",9.4,214.5,"PIMA"
"NEON.PLA.D19.DEJU.02045","39",11.6,117.2,"PIMA"
"NEON.PLA.D19.DEJU.02044","39",12.1,123.8,"PIGL"
"NEON.PLA.D19.DEJU.02043","39",11.5,163.5,"PIGL"
"NEON.PLA.D19.DEJU.02042","39",10.5,146.4,"PIGL"
"NEON.PLA.D19.HEAL.00412",NA,NA,NA,"PIGL"
"NEON.PLA.D19.HEAL.01236",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01237",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01235",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01238",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01239",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01240",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01241",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01243",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00409",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01244",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01242",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01245",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01246",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00411",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01247",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01248",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00410",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01259",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01260",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01258",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01261",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01262",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01256",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00404",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01255",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00398",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01254",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00400",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01252",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01253",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00407",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00406",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01249",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01250",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01257",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00403",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00402",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01276",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01277",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00408",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01264",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00394",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01265",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00396",NA,NA,NA,"PIGL"
"NEON.PLA.D19.HEAL.00393",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00392",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00389",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01268",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01269",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01811",NA,NA,NA,"PIGL"
"NEON.PLA.D19.HEAL.01270",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01266",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00395",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01271",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01267",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00387",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01272",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00386",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01273",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00388",NA,NA,NA,"PIMA"
"NEON.PLA.D19.HEAL.01274",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01275",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00379",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00380",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01801",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00378",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00377",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01802",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00376",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01803",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01804",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00385",NA,NA,NA,"PIMA"
"NEON.PLA.D19.HEAL.01805",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01810",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00391",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00390",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00397",NA,NA,NA,"PIMA"
"NEON.PLA.D19.HEAL.00383",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00382",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01806",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01808",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00405",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01809",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00381",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01834",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00370",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00357",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01832",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01818",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01831",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00359",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00358",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00366",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01822",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00365",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01821",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01824",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00364",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00373",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00371",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01817",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01826",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01816",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01828",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01814",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01829",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01820",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01813",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01819",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.01815",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00360",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00374",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.01900",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00375",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00368",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00369",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00362",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00361",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00367",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00363",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.HEAL.00401",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.HEAL.00372",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.DEJU.01568","41",1.5,205.1,"PIMA"
"NEON.PLA.D19.DEJU.01566","41",2.7,227.3,"PIGL"
"NEON.PLA.D19.DEJU.01565","41",5.8,187.7,"PIGL"
"NEON.PLA.D19.DEJU.01564","41",6.2,191.2,"PIMA"
"NEON.PLA.D19.DEJU.04514",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.DEJU.01563","23",7.5,357.7,"PIGL"
"NEON.PLA.D19.DEJU.01562","23",8,329.4,"PIMA"
"NEON.PLA.D19.DEJU.00214",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01560","21",12.4,62.8,"PIGL"
"NEON.PLA.D19.HEAL.04256",NA,NA,NA,"SAPU15"
"NEON.PLA.D19.DEJU.01559","21",9,47.2,"PIGL"
"NEON.PLA.D19.DEJU.01558","21",9.3,42.3,"PIGL"
"NEON.PLA.D19.DEJU.04515",NA,NA,NA,"BEOC2"
"NEON.PLA.D19.DEJU.01557","21",6.6,79.5,"PIGL"
"NEON.PLA.D19.HEAL.04529",NA,NA,NA,"BEGL/BENA"
"NEON.PLA.D19.DEJU.01556","21",6.2,73.3,"PIGL"
"NEON.PLA.D19.DEJU.01555","21",5.9,73,"PIGL"
"NEON.PLA.D19.DEJU.01554","21",5.1,73,"POTR5"
"NEON.PLA.D19.DEJU.01553","23",10.5,347.8,"PIGL"
"NEON.PLA.D19.DEJU.01552","21",7.5,357.5,"PIGL"
"NEON.PLA.D19.DEJU.01551","21",8,21.5,"PIGL"
"NEON.PLA.D19.DEJU.01550","21",12,45.8,"PIGL"
"NEON.PLA.D19.DEJU.01549","39",6.3,132.7,"PIGL"
"NEON.PLA.D19.DEJU.01548","39",6,154.2,"PIGL"
"NEON.PLA.D19.DEJU.04502",NA,NA,NA,"POTR5"
"NEON.PLA.D19.DEJU.01547","39",8.8,117.4,"PIGL"
"NEON.PLA.D19.DEJU.01546","39",12,115.9,"POTR5"
"NEON.PLA.D19.DEJU.01545","39",2.3,119,"PIGL"
"NEON.PLA.D19.DEJU.00905","61",3.2,252.4,"PIMA"
"NEON.PLA.D19.DEJU.00316",NA,NA,NA,"SABE2"
"NEON.PLA.D19.DEJU.00904","61",6.5,249.3,"PIMA"
"NEON.PLA.D19.HEAL.04504","41",1.4,270,"BEGL/BENA"
"NEON.PLA.D19.DEJU.01596","59",5.9,120.5,"PIGL"
"NEON.PLA.D19.DEJU.00903","61",7.7,257,"PIMA"
"NEON.PLA.D19.DEJU.01600","61",17,238.5,"PIGL"
"NEON.PLA.D19.DEJU.01599","61",18,232.6,"PIMA"
"NEON.PLA.D19.HEAL.04271",NA,NA,NA,"PIGL"
"NEON.PLA.D19.DEJU.01598","59",9,167.1,"PIMA"
"NEON.PLA.D19.DEJU.01595","59",5.6,91.8,"PIGL"
"NEON.PLA.D19.DEJU.01594","59",4.1,120.9,"PIGL"
"NEON.PLA.D19.DEJU.01593","59",4.3,177.2,"PIGL"
"NEON.PLA.D19.DEJU.01592","41",12.9,49.1,"PIMA"
"NEON.PLA.D19.DEJU.01591","41",12.3,85.5,"PIMA"
"NEON.PLA.D19.DEJU.01590","43",6.6,282.7,"PIMA"
"NEON.PLA.D19.DEJU.01589","43",6.2,311,"PIGL"
"NEON.PLA.D19.DEJU.04503",NA,NA,NA,"POTR5"
"NEON.PLA.D19.DEJU.01588","43",1.9,311.7,"PIMA"
"NEON.PLA.D19.DEJU.00311",NA,NA,NA,"PIMA"
