_record_id,domainid,siteid,taxonid,scientificname,preferredstatus,deletions,accept_change(y/n),botanist_notes
9f297f43-c062-41ac-bf89-bc325f4f1d75,D02,SCBI,ACNE2,Acer negundo L.,USA-NPN; Green Wave,,,
9c3ab5a9-0139-465f-8c6c-1d454bbc4ef1,D02,SCBI,ACPL,Acer platanoides L.,,,,
cf57c068-f02a-4f5f-8297-84b347b264fb,D02,SCBI,ACRU,Acer rubrum L.,"USA-NPN; Green Wave, PBB",,,
6464dabe-ca04-445f-b988-0f571d1f38a7,D02,SCBI,ACRA7,Actaea racemosa L.,,,,
b50fcbdb-8b6e-42dd-b3e3-41ba93e73007,D02,SCBI,AGAL5,Ageratina altissima (L.) R.M. King & H. Rob.,,,,
0c1a331d-92e9-4645-9de0-6e1f38d3167f,D02,SCBI,AGPU,Agrimonia pubescens Wallr.,,,,
5041a130-315c-45c7-9750-90123188c037,D05,STEI,CIAR4,Cirsium arvense (L.) Scop.,WI-NW,,,
f7c70323-1c38-4c61-a06e-9a9941e7a5d3,D05,STEI,HIAU,Hieracium aurantiacum L.,WI-NW,,,
d892bfe6-6636-43ea-bd0c-bd5731d6ff47,D02,SCBI,AMAR3,Amelanchier arborea (Michx. f.) Fernald,,,,
3a2fc89a-80b4-491a-9d55-f97b1ab35e27,D02,SCBI,AMBR2,Amphicarpaea bracteata (L.) Fernald,,,,
f1d2411d-208d-44cd-90f1-06ab91acde0d,D02,SCBI,ARTR,Arisaema triphyllum (L.) Schott,,,,
4ce8f48d-2054-4069-824d-50551792fee6,D02,SCBI,ASTR,Asimina triloba (L.) Dunal,,,,
0479a0dd-6feb-43d8-ba04-bdb0ab263fbc,D02,SCBI,ASPL,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",,,,
034e49a6-6b89-4741-b14a-72a88b4838c5,D02,SCBI,BETH,Berberis thunbergii DC.,,,,
8148fb93-09b8-49bd-9711-1015d3172d09,D02,SCBI,BOVI,Botrychium virginianum (L.) Sw.,,,,
a5f24cd3-43c9-4840-8ad5-ef6dc715106d,D02,SCBI,BRPU6,Bromus pubescens Muhl. ex Willd.,,,,
07531b83-1cf6-4b71-999e-841feef70549,D02,SCBI,CAAM8,Carex amphibola Steud.,,,,
095a3808-916a-4297-99a5-cb0527eb0ec5,D02,SCBI,CAAP5,Carex appalachica J. Webber & P.W. Ball,,,,
48438fca-7b21-4535-81b8-2cd596aeb837,D02,SCBI,CABL,Carex blanda Dewey,,,,
28898a1d-c55e-4288-a7c5-5a51e7de4c9c,D02,SCBI,CAMU4,Carex muehlenbergii Schkuhr ex Willd.,,,,
07041af9-1f18-4c15-b9b8-7807c8c4ba77,D02,SCBI,CAPL5,Carex platyphylla Carey,,,,
99d848c4-4e2b-480c-9335-15f77fd62866,D02,SCBI,CARA8,Carex radiata (Wahlenb.) Small,,,,
27d70858-e493-4439-b9ec-94688f8decc6,D02,SCBI,CAREX,Carex sp.,,,,
ecbeba89-2cee-4b19-be0c-8241f164d30a,D02,SCBI,CACA18,Carpinus caroliniana Walter,,,,
634cb947-6630-4de8-8b9c-81fc9faa1ee6,D02,SCBI,CACO15,Carya cordiformis (Wangenh.) K. Koch,,,,
54783218-6559-40bd-bdac-23dcdd5dfef1,D02,SCBI,CAGL8,Carya glabra (Mill.) Sweet,,,,
a75a7d3a-9773-43e2-b6f5-d1e417b76a6c,D02,SCBI,CAOV3,Carya ovalis (Wangenh.) Sarg.,,,,
a1d99b15-d015-47c2-afe0-b5cd90d6df59,D02,SCBI,CARYA,Carya sp.,,,,
1f8a68c0-5350-40f6-8dc5-651e5800022d,D02,SCBI,CAAL27,Carya tomentosa (Lam.) Nutt.,,,,
c3292f28-5244-4389-94f7-69992e700fc0,D02,SCBI,CATO6,Carya tomentosa (Lam.) Nutt.,,,,
827d872c-662b-4279-909e-ec5f2159ff23,D02,SCBI,CADE12,Castanea dentata (Marshall) Borkh.,,,,
af2c02aa-d054-46e0-95a4-3b19281df5cb,D05,STEI,POPR,Poa pratensis L.,WI-NW,,,
1c3ce81b-9542-4909-8daf-9e968fbd5cc1,D02,SCBI,CEOC,Celtis occidentalis L.,,,,
a63792b2-8fec-4c13-900b-a113ffcd4ca5,D02,SCBI,CETE,Celtis tenuifolia Nutt.,,,,
38e6a238-1bb8-4253-a483-507dbefb24be,D02,SCBI,CECAC,Cercis canadensis L. var. canadensis,,,,
fae678f0-0b3d-4fc9-9bf1-5e7d46580dbd,D02,SCBI,CHVI3,Chionanthus virginicus L.,,,,
602bb9ed-86ec-46e3-9d0e-92ad5dfeab80,D02,SCBI,CILUC,Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus,,,,
007ab848-facc-4ebb-95ec-7ad63bc3a761,D02,SCBI,COAL2,Cornus alternifolia L. f.,,,,
afe5e14e-1e66-40c9-b169-feafd685d664,D02,SCBI,COFL2,Cornus florida L.,USA-NPN; Cloned and Native Flowering Dogwoods,,,
170a6150-d500-4714-bbff-749912460835,D02,SCBI,COAM3,Corylus americana Walter,,,,
8327d377-dfc6-4e4f-b4bf-12be531ac6c2,D02,SCBI,CRPR2,Crataegus pruinosa (Wendl. f.) K. Koch,,,,
bb634c0f-e218-4ce6-b2e2-c3d1c0fb9f4d,D02,SCBI,CRCA9,Cryptotaenia canadensis (L.) DC.,,,,
12c7af9f-bc89-4b6b-84dd-e702cdebbbae,D02,SCBI,CYVIV,Cynoglossum virginianum L. var. virginianum,,,,
4fdd11d4-8c3f-4751-9d96-90c877788a4d,D02,SCBI,DAGL,Dactylis glomerata L.,,,,
16dddc0b-3bcb-4e69-b175-2769996dde54,D02,SCBI,DENU4,Desmodium nudiflorum (L.) DC.,,,,
469c6245-f995-4a8e-a0cd-f365215f781a,D02,SCBI,DIBO2,Dichanthelium boscii (Poir.) Gould & C.A. Clark,,,,
ed935049-d324-432e-bdc0-b9eabcd182ae,D02,SCBI,DIQU,Dioscorea quaternata J.F. Gmel.,,,,
9e147b0c-263b-4da0-bb23-84c6d6e5e560,D02,SCBI,DIVI5,Diospyros virginiana L.,,,,
63f6aa84-1978-4201-869c-eb9ce0f2d754,D02,SCBI,DUIN,Duchesnea indica (Andrews) Focke,,,,
10dfa09e-48b2-4325-bf04-d08bd801d009,D02,SCBI,ELPU2,Elaeagnus pungens Thunb.,,,,
fdfe1191-83d5-4eb7-9076-ca34eaca3605,D05,STEI,RUAC3,Rumex acetosella L.,WI-NW,,,
dc42d56f-734c-442e-9cdf-b58cc8fc8095,D02,SCBI,ELCA4,Elymus canadensis L.,,,,
245e955d-c247-4277-bf8f-fa2a94f4ee40,D02,SCBI,ELHY,Elymus hystrix L.,,,,
f227f1d8-57e6-441b-9e12-2a0f2e9d567a,D02,SCBI,ELRI,Elymus riparius Wiegand,,,,
ce2efd48-0c4d-4a9c-b5ae-492bf2aa795e,D02,SCBI,ERHI2,Erechtites hieraciifolia (L.) Raf. ex DC.,,,,
f68541cf-6de0-4525-acd6-c89d38b4443f,D02,SCBI,EUPU21,Eutrochium purpureum (L.) E.E. Lamont,,,,
fdc5b2a2-7def-4a02-bbb3-fbaeab47b5fb,D02,SCBI,FAGR,Fagus grandifolia Ehrh.,,,,
ff0056ee-6b7b-4d8e-8489-1bad6a5639af,D02,SCBI,FESU3,Festuca subverticillata (Pers.) Alexeev,,,,
4da30cbe-8f3c-407a-a4f4-e93814810cce,D02,SCBI,FRAM2,Fraxinus americana L.,,,,
50668c7d-820b-42e2-9707-cb6cd7f8dd6f,D02,SCBI,FRNI,Fraxinus nigra Marshall,,,,
0d489987-a0b1-4d32-9279-e7998dd8de89,D02,SCBI,FRPE,Fraxinus pennsylvanica Marshall,,,,
a164f0a5-957c-40ae-9bd8-3f45ded40556,D02,SCBI,GASP5,Galearis spectabilis (L.) Raf.,,,,
e6278c5b-1de1-4560-a3c9-479b85238b61,D02,SCBI,GACI2,Galium circaezans Michx.,,,,
76bd2648-f568-4a08-a810-b9d352961aa8,D02,SCBI,GALA4,Galium latifolium Michx.,,,,
d854e74a-aa42-4f07-8c3e-5d8b7c976be9,D02,SCBI,GATR3,Galium triflorum Michx.,,,,
646bd839-c78f-4577-80b3-3d498942d318,D02,SCBI,GECA7,Geum canadense Jacq.,,,,
b926e8a3-a242-4cfb-b3c7-82666169f50b,D02,SCBI,GLHE2,Glechoma hederacea L.,,,,
0e01b6b1-f2ef-4180-ad2e-186a452989c0,D02,SCBI,HAVI4,Hamamelis virginiana L.,,,,
319449d3-a50b-4919-9631-7bddfded9b4a,D02,SCBI,HULU,Humulus lupulus L.,,,,
e9b68bdf-3dc1-484d-8311-4d99873b7099,D02,SCBI,ILVE,Ilex verticillata (L.) A. Gray,,,,
dfbebc38-76f5-4a5d-a405-2cde4ca4744a,D02,SCBI,JUCI,Juglans cinerea L.,,,,
599cc1c1-11c1-4cac-9eee-52944cbd0389,D02,SCBI,JUNI,Juglans nigra L.,,,,
ec61c8e3-23a9-4412-a678-b428796db4a5,D02,SCBI,LACO3,Lapsana communis L.,,,,
f49c1304-38a2-4cdb-8298-eb30a315aaaf,D02,SCBI,LEVI2,Leersia virginica Willd.,,,,
65e5a3b2-e786-4152-b5a3-ae10b40a1e46,D02,SCBI,LIBE3,Lindera benzoin (L.) Blume,,,,
b9dd988f-f2ec-4212-a1cd-08967bcca4bb,D02,SCBI,LITU,Liriodendron tulipifera L.,,,,
dcad2651-2b64-4c76-930c-1d8678d396cf,D05,TREE,HIAU,Hieracium aurantiacum L.,WI-NW,,,
07516c5d-e771-43ad-94a2-cda08444edaa,D05,TREE,HICA10,Hieracium caespitosum Dumort.,WI-NW,,,
ab97409f-35f5-49af-9411-1653ec37470b,D02,SCBI,LYCI,Lysimachia ciliata L.,,,,
cc9ad6d1-f62a-497d-849c-6d6430ff92c6,D02,SCBI,MARA7,Maianthemum racemosum (L.) Link,,,,
e5b82bb0-7055-48ea-b9e8-5a41ab7aa828,D02,SCBI,MEOF2,Melissa officinalis L.,,,,
4ee6d18e-3318-4183-8189-8bf83842d701,D02,SCBI,MECA3,Menispermum canadense L.,,,,
72fdf4c6-2010-4945-a948-98542f2cfd6c,D05,TREE,POPR,Poa pratensis L.,WI-NW,,,
97c61a92-6296-4bc5-b0ec-1c83bc2a77b6,D02,SCBI,MOFI,Monarda fistulosa L.,,,,
73f712c1-ee0e-40f7-b98d-08f682c40b67,D02,SCBI,MUSO,Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.,,,,
f2f75f25-c419-4281-96f6-341b246de096,D02,SCBI,NYSY,Nyssa sylvatica Marshall,,,,
ce341882-6f3e-4920-a08b-783094e0f866,D02,SCBI,OSLO,Osmorhiza longistylis (Torr.) DC.,,,,
c8a84676-293c-4ff4-a52a-8f0855bf3a73,D02,SCBI,OXDI2,Oxalis dillenii Jacq.,,,,
c8a38509-efaf-4301-9b87-4ec3955b2518,D02,SCBI,PAQU2,Parthenocissus quinquefolia (L.) Planch.,,,,
e51fe737-a642-41e5-974d-6dbbee3b40e5,D02,SCBI,PATO2,Paulownia tomentosa (Thunb.) Siebold & Zucc. ex Steud.,,,,
88264655-f3ba-401e-b3e6-971a457f55e8,D02,SCBI,PHLE5,Phryma leptostachya L.,,,,
1367beb2-02f6-4b74-bcfa-2936f17580bf,D02,SCBI,PIPU,Picea pungens Engelm.,,,,
726a6723-500b-4f3f-957f-407491aed8d7,D02,SCBI,PIPU2,Pilea pumila (L.) A. Gray,,,,
648dccbe-3efb-434b-a520-1af5dc961bb0,D02,SCBI,PIST,Pinus strobus L.,,,,
bf067382-113e-407d-8772-bf2adfb1d9d6,D02,SCBI,PIVI2,Pinus virginiana Mill.,,,,
d6d6c541-9728-45e5-8f18-8d2d8b968b2a,D02,SCBI,PLOC,Platanus occidentalis L.,,,,
05ea887d-9365-4eee-a503-a09c14fa6e78,D02,SCBI,POAL3,Poa alsodes A. Gray,,,,
3d05147e-cf58-4cf2-957f-924440914105,D02,SCBI,POCE4,"Polygonum cespitosum Blume, nom. inq.",,,,
9a24eaab-5512-46f3-80ca-00f71ee32357,D02,SCBI,POPE10,Polygonum perfoliatum L.,,D02 - StateNW,,
96c5cd6d-32ad-4c32-8bf1-d5971fc19cd4,D02,SCBI,POVI2,Polygonum virginianum L.,,,,
c4a5f015-3aa9-461b-9da6-d9f1e32ff127,D02,SCBI,POAC4,Polystichum acrostichoides (Michx.) Schott,,,,
b6a107f2-568e-4ca4-8200-c96481a1cdb8,D02,SCBI,PRAV,Prunus avium (L.) L.,,,,
705d17e7-f559-4e5f-8daa-f7c2825acddf,D02,SCBI,PRPE3,Prunus persica (L.) Batsch,,,,
7ee1724a-071c-450a-a03c-a688fe833183,D02,SCBI,PRSE2,Prunus serotina Ehrh.,,,,
1b39a943-cfa2-4547-9f81-ff2efedfc996,D02,SCBI,QUAL,Quercus alba L.,,,,
47029159-e288-40ba-80c7-9bcdaa5b6442,D02,SCBI,QUCO2,Quercus coccinea M??nchh.,,,,
13b3e3d0-8655-4506-9024-c7611df72216,D02,SCBI,QUFA,Quercus falcata Michx.,,,,
3cce58bf-be9d-4a91-8fee-914f8ea6999a,D02,SCBI,QUMO4,Quercus montana Willd.,,,,
583de0d4-85b1-493d-a05b-c5ea701f753a,D02,SCBI,QUMU,Quercus muehlenbergii Engelm.,,,,
616207f6-c777-402c-9bd4-d7b3dc64db9e,D02,SCBI,QURU,Quercus rubra L.,USA-NPN; Green Wave,,,
3d8dfc61-35c1-49ab-b08a-89b923a99ad0,D02,SCBI,QUVE,Quercus velutina Lam.,,,,
04cb54ba-35ce-439c-821d-9f7cc5f5f7aa,D02,SCBI,RARE2,Ranunculus recurvatus Poir.,,,,
307d7841-ae68-46ae-85fd-60d93f2de992,D02,SCBI,ROPS,Robinia pseudoacacia L.,,,,
61a553b3-3e0e-4628-9b06-2f029d41c302,D02,SCBI,ROMU,Rosa multiflora Thunb.,,D02 - StateNW,,
97058d8e-2bae-4c94-aedb-124463442643,D02,SCBI,RUAL,Rubus allegheniensis Porter,,,,
c7346ad3-a6cd-4650-9961-c7d0e72814ba,D02,SCBI,RUAR2,Rubus argutus Link,,,,
69548945-585b-4df8-aab9-e3c371085b8f,D02,SCBI,RUFL,Rubus flagellaris Willd.,,,,
7ea6da23-808e-490b-8ef8-e0d959f8dbd0,D02,SCBI,RUOC,Rubus occidentalis L.,,,,
f9d45e37-4559-4b32-9d4a-0e1a611b8470,D02,SCBI,RUPE3,Rubus pensilvanicus Poir.,,,,
a983bfef-f561-4f66-987a-fbf942ff0255,D05,TREE,TRPR2,Trifolium pratense L.,WI-NW,,,
019e84b5-4501-4d6c-b5d1-c29d1badc135,D02,SCBI,SANIC4,Sambucus nigra L. ssp. canadensis (L.) R. Bolli,,,,
f3b5233c-d208-44bc-8a6f-03a8f3ae5def,D02,SCBI,SACA13,Sanguinaria canadensis L.,,,,
af0a48e2-cbf7-4a0d-bbcf-0d69c54f4128,D02,SCBI,SACA15,Sanicula canadensis L.,,,,
80ba209b-dc91-4451-86f3-86f4ce5f7802,D02,SCBI,SAAL5,Sassafras albidum (Nutt.) Nees,,,,
998eccc4-5716-4bf8-9790-715513b5dbc4,D02,SCBI,SMRO,Smilax rotundifolia L.,,,,
365772ae-f869-4851-a377-5fa4061612e9,D02,SCBI,SMTA2,Smilax tamnoides L.,,,,
b2eb7f5d-31a2-4e1d-9784-c9e56bc39427,D02,SCBI,SOCA4,Solidago caesia L.,,,,
26d519ad-0c98-4877-b9da-f4cc295980b5,D02,SCBI,SOUL2,Solidago ulmifolia Muhl. ex Willd.,,,,
d3842c88-e3b4-48ce-9036-6b8a47be8da4,D02,SCBI,STPU,Stellaria pubera Michx.,,,,
799cd935-c722-4e5d-99d5-70a53857e1ae,D02,SCBI,SYOR,Symphoricarpos orbiculatus Moench,,,,
7ead15d2-b912-49ec-bd3f-263664c27c04,D02,SCBI,SYMPH4,Symphyotrichum sp.,,,,
03910fef-dd4f-4db0-9874-3b9b81218fd7,D02,SCBI,THTH2,Thalictrum thalictroides (L.) Eames & B. Boivin,,,,
f643020b-332b-4626-a49c-2ee041b04a23,D02,SCBI,TIAM,Tilia americana L.,,,,
e0f5b534-69fe-435a-b71f-c665bd41f972,D02,SCBI,TORA2,Toxicodendron radicans (L.) Kuntze,,,,
1c539352-7633-4def-8a53-f066fd6bd284,D02,SCBI,ULAM,Ulmus americana L.,,,,
e3dc9da8-b0c8-482b-bf5f-91ed3cbf63c4,D02,SCBI,ULMUS,Ulmus sp.,,,,
2eb95f00-f3ae-4b91-9078-ef70fcfb0b17,D02,SCBI,UVPE,Uvularia perfoliata L.,,,,
a3f037f2-32b1-442d-a40f-25353ac5216f,D02,SCBI,VEOC,Verbesina occidentalis (L.) Walter,,,,
8c59e693-6f30-4dba-8d4b-02177ef3c9c4,D02,SCBI,VIPR,Viburnum prunifolium L.,,,,
8bd0c4db-864d-46e0-b344-fc54fcaf3886,D02,SCBI,VIRE7,Viburnum recognitum Fernald,,,,
e8f4cc25-59fc-4b77-a5a4-f6cec0a958dc,D02,SCBI,VIPU3,Viola pubescens Aiton,,,,
5fefab4d-f9cd-4077-963b-8586b8bf17f9,D02,SCBI,VISO,Viola sororia Willd.,,,,
c183c0e8-8a20-4b80-af4f-149707a6992b,D02,SCBI,VITR2,Viola triloba Schwein.,,,,
15f79501-e1fd-40b2-a48f-db34cbdce48e,D02,SCBI,VITIS,Vitis sp.,,,,
6fa30b01-c33f-47bf-a660-76f464d4334d,D02,SCBI,Carya sp,,,,,
f2c2be9b-93f9-48c3-8c0a-e77afcbdc6fb,D02,SCBI,QUPR2,,,,,
e6768325-75cb-4d14-add3-97121b231236,D02,SCBI,Unknown unknown,,,,,
ca849379-e958-4e42-8c63-9c50df0a3715,D02,SCBI,Ulmus sp,,,,,
0a4ca98d-811b-4c83-84c5-cdeba4a87520,D02,SCBI,Quercus sp,,,,,
09633d9d-eabf-45d7-bc98-9bf291434998,D02,SCBI, _POACEAE,,,,,
024bd8b0-dca6-4aad-9053-44ce658523ee,D02,SCBI,Fraxinus sp,,,,,
517af17e-6b32-4e3e-9f8f-a9ec18a7dac7,D02,SCBI,Crataegus sp,,,,,
42fc22a2-4a96-41a5-a96a-0317104cec3d,D02,SCBI,Acer sp,,,,,
60e890c1-a563-4e2f-be58-44faa90bd96d,D02,SERC,ACNE2,Acer negundo L.,USA-NPN; Green Wave,,,
0e5b185b-2796-40f6-b746-c8a3d34d03b6,D02,SERC,ACNEN,Acer negundo L. var. negundo,,,,
bd3269e6-c065-452b-852a-84544a32abc3,D02,SERC,ACRU,Acer rubrum L.,"USA-NPN; Green Wave, PBB",,,
bcf31766-df3d-4edd-b89d-d13433d4db53,D06,KONZ,ALPE4,Alliaria petiolata (M. Bieb.) Cavara & Grande,KS-NW,,,
70801cc3-5716-47c9-a3ee-d3321219f6b4,D06,KONZ,POPR,Poa pratensis L.,KS-NW,,,
2977ec33-4f87-4e1a-8af0-b45aa92c3211,D02,SERC,AMELA,Amelanchier sp.,,,,
c1a626f2-c07c-44ac-a0e6-988f80a11ef8,D02,SERC,AMBR2,Amphicarpaea bracteata (L.) Fernald,,,,
b8932ffc-eb86-4472-a206-7f9a8625a9a7,D02,SERC,ARSP2,Aralia spinosa L.,,,,
c9f0ce1c-7e78-491e-94ba-98c2f905d5e8,D02,SERC,ARTR,Arisaema triphyllum (L.) Schott,,,,
92078a7c-eeff-4f9b-9fc8-a3ac05e8e45d,D02,SERC,ASTR,Asimina triloba (L.) Dunal,,,,
b2f2c709-95b7-40f3-9467-b197a92ae666,D02,SERC,ASTERA,Asteraceae sp.,,,,
9d60a374-6a04-4c9e-9cef-8025d2a971be,D02,SERC,BETH,Berberis thunbergii DC.,,,,
657573f1-802a-4f8b-aa69-861a4e89f8d2,D02,SERC,BENI,Betula nigra L.,,,,
5f21aeae-5046-4c39-bfec-57f90171a2ca,D02,SERC,BOCY,Boehmeria cylindrica (L.) Sw.,,,,
b0a28a33-17a9-4111-8847-0ead10f3fbd1,D02,SERC,BOVI8,Botrypus virginianus (L.) Michx.,,,,
57dba8a7-2e7b-454c-ac63-3107190a210a,D02,SERC,CARA2,Campsis radicans (L.) Seem. ex Bureau,,,,
a764e3df-7c62-49b7-a738-72b092671670,D02,SERC,CARDA,Cardamine sp.,,,,
0df1fb6e-08b1-4468-8608-dc05a6b06c2d,D02,SERC,CALU5,Carex lurida Wahlenb.,,,,
e4100ce1-7b11-4c24-90a9-4a48d45a329c,D02,SERC,CARA8,Carex radiata (Wahlenb.) Small,,,,
76955d18-1b7f-4470-b0ba-f305b6405623,D02,SERC,CAREX,Carex sp.,,,,
71624941-b4bc-4288-8be3-d62476d6f989,D02,SERC,CASW,Carex swanii (Fernald) Mack.,,,,
7c12f585-1a66-4fd9-a5d8-c263d453d609,D02,SERC,CACA18,Carpinus caroliniana Walter,,,,
39243016-defa-4a6b-bfee-0eff86ec598f,D02,SERC,CACO15,Carya cordiformis (Wangenh.) K. Koch,,,,
c0dedf06-dc08-40b4-bc13-3a469ec4dc0f,D02,SERC,CAGL8,Carya glabra (Mill.) Sweet,,,,
fde2640e-dcf5-4ac1-8d0c-749c1212ca64,D02,SERC,CARYA,Carya sp.,,,,
2d62e89b-f2d5-4d8e-8131-9ff40631785a,D02,SERC,CATO6,Carya tomentosa (Lam.) Nutt.,,,,
1dfb903e-130e-4619-a597-2df8c67da778,D02,SERC,CADE12,Castanea dentata (Marshall) Borkh.,,,,
431790c9-4680-4f28-9bf8-cac11496cddd,D06,UKFS,ALPE4,Alliaria petiolata (M. Bieb.) Cavara & Grande,KS-NW,,,
81fd0cd4-23a3-4041-af46-95da9efaf5ab,D02,SERC,CHMA3,Chimaphila maculata (L.) Pursh,,,,
15a0d9c3-9b84-474e-87d2-79807af1e1e2,D02,SERC,CIAR2,Cinna arundinacea L.,,,,
940bfd23-4657-4237-a8e0-7061fb49aa35,D02,SERC,CILU,Circaea lutetiana L.,,,,
8e1bf605-97cf-460e-b47b-4b9b252bea31,D02,SERC,CILU,Circaea lutetiana L.,,,,
308c874a-4697-4140-9a8e-3cd352e1918b,D02,SERC,COFL2,Cornus florida L.,USA-NPN; Cloned and Native Flowering Dogwoods,,,
9f0566ea-e98e-49da-9a1b-a003292493c6,D02,SERC,CRATA,Crataegus sp.,,,,
d1ba8392-6705-4462-ae3d-4de8d5903819,D02,SERC,CYVI,Cynoglossum virginianum L.,,,,
14dfca5e-723f-44ab-924d-4b82909588cb,D02,SERC,DESMO,Desmodium sp.,,,,
6e5cbc3c-8b8b-4f0c-8193-d790e098ee3c,D02,SERC,DIVI5,Diospyros virginiana L.,,,,
23028b57-5924-4c50-b526-6460ca25dc02,D02,SERC,EPVI2,Epifagus virginiana (L.) W.P.C. Barton,,,,
e48105ca-8c29-444d-a92c-b01ecf99d363,D02,SERC,EUAM9,Euonymus americanus L.,,,,
82bee950-4460-41ba-9903-cfb97702d49c,D02,SERC,EUDI16,Eurybia divaricata (L.) G.L. Nesom,,,,
050de245-f329-4535-bfca-3ad47348d12c,D02,SERC,FAGR,Fagus grandifolia Ehrh.,,,,
b2abd930-80aa-4278-a247-97c99275dfc5,D02,SERC,FESU3,Festuca subverticillata (Pers.) Alexeev,,,,
566df4b0-09a9-4758-85f7-7567ed558c8b,D02,SERC,FRAM2,Fraxinus americana L.,,,,
506897e1-68ea-432c-ba8c-277fabca7882,D02,SERC,GAAP2,Galium aparine L.,,,,
5eed8357-e163-4036-b138-567f6569b63d,D02,SERC,GACI2,Galium circaezans Michx.,,,,
4e812999-5f16-4525-ab4a-4908a3061e16,D02,SERC,GAOB,Galium obtusum Bigelow,,,,
174ef3d6-360d-44cd-9ed7-c63c7da62057,D02,SERC,GALIU,Galium sp.,,,,
5328e8b5-593c-4694-bd00-c064a0023a9d,D02,SERC,GECA7,Geum canadense Jacq.,,,,
631a03b0-8c0a-4785-813b-08099726e596,D02,SERC,GOPU,Goodyera pubescens (Willd.) R. Br.,,,,
71c88c85-4285-44bb-bd5c-ea52329a7d30,D02,SERC,HEHE,Hedera helix L.,,,,
c149fb7d-002e-4069-9ff0-7779d0850f34,D02,SERC,ILOP,Ilex opaca Aiton,,,,
d193136c-a634-42ba-a544-eb88140b27c9,D02,SERC,IMCA,Impatiens capensis Meerb.,,,,
e51aaad0-4ef6-47b7-963e-4355852062af,D02,SERC,JUVI,Juniperus virginiana L.,,,,
49693795-4ec8-43b3-803e-5b96d56a0521,D02,SERC,KALA,Kalmia latifolia L.,,,,
f446906e-0b2e-464b-aab5-e070e456504d,D02,SERC,KALMI,Kalmia sp.,,,,
f2d0e74a-e25c-4436-9f33-6975b71a82a9,D02,SERC,LAMIAC,Lamiaceae sp.,,,,
63878525-a80b-47f8-b2dd-59795e23a756,D02,SERC,LEVI2,Leersia virginica Willd.,,,,
731aaa12-85d3-4c01-bdea-92c0cf9a404a,D02,SERC,LIGUS2,Ligustrum sp.,,,,
73b5fd61-020b-4cab-a48e-66a794c74ae9,D02,SERC,LIBE3,Lindera benzoin (L.) Blume,,,,
686074fe-a9dd-4b84-9552-dae4ea08ba9c,D02,SERC,LIST2,Liquidambar styraciflua L.,,,,
0bbe3b21-9717-42da-b865-19cd3c6aedec,D02,SERC,LITU,Liriodendron tulipifera L.,,,,
5436a3f2-4d2b-4e85-b461-058f2d3ab07e,D06,UKFS,ROMU,Rosa multiflora Thunb.,KS-NW,,,
831b6af6-47f0-4a42-acfe-d648ea1047b6,D02,SERC,LYCOP2,Lycopodium sp.,,,,
dcfca975-4e0c-432b-b065-43f2b086cd78,D02,SERC,MARA7,Maianthemum racemosum (L.) Link,,,,
c5ce2472-13f0-40e5-b69d-53f173527305,D07,GRSM,HEHE,Hedera helix L.,TN-NW,,,
fc924f93-6e87-49a4-9937-3aeab625ac07,D02,SERC,MIRE,Mitchella repens L.,,,,
7d1d2e95-fe0d-41d4-8764-5916ca84eeab,D02,SERC,MYMA,Myosotis macrosperma Engelm.,,,,
4c7bdb43-5fee-4c46-8d0b-a701e8d98dc4,D02,SERC,NYSY,Nyssa sylvatica Marshall,,,,
96c66202-7953-41ea-beaf-03218d0d776f,D02,SERC,ONSE,Onoclea sensibilis L.,,,,
d36b6bf4-0a96-4eec-b1c0-cd6ee7e2e7df,D02,SERC,OPPU3,Ophioglossum pusillum Raf.,,,,
abf3a30e-8c3f-496c-a71b-d110320d12e0,D02,SERC,OPPY3,Ophioglossum pycnostichum (Fernald) . Lve & D. Lve,,,,
de6cc6ba-040c-40be-8222-7c68cd2a7319,D02,SERC,OSCL,Osmorhiza claytonii (Michx.) C.B. Clarke,,,,
44b19e9c-6d6d-478a-ba5d-2f0a205a81bd,D02,SERC,OXALI,Oxalis sp.,,,,
b54741f5-797d-44b5-95aa-f5288238b15b,D02,SERC,PAQU2,Parthenocissus quinquefolia (L.) Planch.,,,,
dbf080a5-3340-433d-a5b9-c72ac14cd00d,D02,SERC,PATO2,Paulownia tomentosa (Thunb.) Siebold & Zucc. ex Steud.,,,,
cbb729a3-55ca-458d-bc2c-7a324a52b06c,D02,SERC,PEAR13,Persicaria arifolia (L.) Harolds.,,,,
b2726bdd-0ba6-4ff0-9f97-94b2b2165545,D02,SERC,PEPE35,Persicaria perfoliata (L.) H. Gross,,D02 - StateNW,,
13f908f8-6e51-45eb-94c4-8853beba5e16,D02,SERC,PEVI13,Persicaria virginiana (L.) Gaertn.,,,,
3e49804f-c9d0-44d4-9922-cc3f3e765a3f,D02,SERC,PHLE5,Phryma leptostachya L.,,,,
ec09686d-3146-448f-b2c5-65ed949487c7,D02,SERC,PINUS,Pinus sp.,,,,
f80cd6a0-72e0-4547-b935-5cb1ad2e0f02,D02,SERC,PIVI2,Pinus virginiana Mill.,,,,
1aa4a635-e831-439a-96f1-11c28b114617,D02,SERC,PLOC,Platanus occidentalis L.,,,,
