domainID,siteID,plotID,plotType,date,eventID,eventType,dataCollected,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,nestedSubplotAreaOther
D14,JORN,JORN_014,distributed,2018-12-13,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_015,distributed,2018-11-27,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_016,distributed,2018-12-12,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_017,distributed,2019-01-23,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_018,distributed,2018-11-27,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_019,distributed,2019-01-22,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_020,distributed,2018-11-07,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_042,tower,2021-03-10,vst_JORN_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_043,tower,2021-03-10,vst_JORN_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_044,tower,2021-03-09,vst_JORN_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_045,tower,2021-03-09,vst_JORN_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_046,tower,2021-03-09,vst_JORN_2020,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_047,tower,2018-10-30,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_048,tower,2018-11-07,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_049,tower,2018-11-06,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_050,tower,2018-10-31,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_051,tower,2018-10-31,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_052,tower,2018-11-07,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_053,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_054,tower,2018-11-07,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_055,tower,2018-10-30,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_056,tower,2018-11-07,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_057,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_058,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_059,tower,2018-10-30,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_060,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_061,tower,2018-11-07,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_062,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_063,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_064,tower,2018-10-30,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_065,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_066,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_067,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_068,tower,2018-11-01,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_069,tower,2018-10-31,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_070,tower,2018-10-31,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,JORN,JORN_071,tower,2018-11-07,vst_JORN_2018,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_001,distributed,2019-10-16,vst_SRER_2019,NA,NA,noneSelected,noneSelected,25
D14,SRER,SRER_002,distributed,2019-10-16,vst_SRER_2019,NA,NA,noneSelected,noneSelected,25
D14,SRER,SRER_003,distributed,2019-10-30,vst_SRER_2019,NA,NA,noneSelected,noneSelected,25
D14,SRER,SRER_004,distributed,2019-10-23,vst_SRER_2019,NA,NA,25,noneSelected,noneSelected
D14,SRER,SRER_005,distributed,2019-11-05,vst_SRER_2019,NA,NA,noneSelected,noneSelected,25
D14,SRER,SRER_006,distributed,2019-09-25,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_007,distributed,2019-10-03,vst_SRER_2019,NA,NA,noneSelected,noneSelected,25
D14,SRER,SRER_008,distributed,2019-10-31,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_009,distributed,2019-10-17,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_010,distributed,2019-10-30,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_011,distributed,2019-11-06,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_012,distributed,2019-11-07,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_013,distributed,2019-10-22,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_014,distributed,2019-10-15,vst_SRER_2019,NA,NA,noneSelected,noneSelected,25
D14,SRER,SRER_015,distributed,2019-11-07,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_016,distributed,2019-11-04,vst_SRER_2019,NA,NA,25,noneSelected,noneSelected
D14,SRER,SRER_017,distributed,2019-11-06,vst_SRER_2019,NA,NA,noneSelected,noneSelected,25
D14,SRER,SRER_018,distributed,2019-10-15,vst_SRER_2019,NA,NA,25,noneSelected,noneSelected
D14,SRER,SRER_019,distributed,2019-10-08,vst_SRER_2019,NA,NA,25,noneSelected,noneSelected
D14,SRER,SRER_020,distributed,2019-10-02,vst_SRER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_042,tower,2021-04-27,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_043,tower,2021-05-03,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_044,tower,2021-04-27,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_045,tower,2021-04-27,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_046,tower,2021-04-28,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_047,tower,2021-05-03,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_048,tower,2021-04-27,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_049,tower,2021-04-27,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_050,tower,2021-05-05,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_051,tower,2021-05-06,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,noneSelected
D14,SRER,SRER_052,tower,2021-04-29,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_053,tower,2021-05-03,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_054,tower,2021-04-28,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,25
D14,SRER,SRER_055,tower,2021-05-05,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_056,tower,2021-05-03,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,25
D14,SRER,SRER_057,tower,2021-04-28,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_058,tower,2021-04-28,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D14,SRER,SRER_059,tower,2021-04-27,vst_SRER_2021,allTowerPlots,allGrowthForms,noneSelected,noneSelected,100
D15,ONAQ,ONAQ_002,distributed,2017-10-31,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_003,distributed,2017-10-26,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_004,distributed,2017-10-27,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_005,distributed,2017-10-27,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_007,distributed,2017-10-31,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_008,distributed,2017-10-31,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_009,distributed,2017-11-07,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_010,distributed,2017-11-03,vst_ONAQ_2017,NA,NA,100,noneSelected,noneSelected
D15,ONAQ,ONAQ_011,distributed,2017-11-07,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_012,distributed,2017-11-14,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_014,distributed,2017-11-13,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_015,distributed,2017-11-08,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_016,distributed,2017-11-09,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_017,distributed,2017-11-10,vst_ONAQ_2017,NA,NA,25,noneSelected,noneSelected
D15,ONAQ,ONAQ_018,distributed,2017-11-14,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_019,distributed,2017-11-20,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_020,distributed,2017-11-13,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_021,distributed,2017-11-08,vst_ONAQ_2017,NA,NA,noneSelected,noneSelected,noneSelected
D15,ONAQ,ONAQ_023,distributed,2017-11-09,vst_ONAQ_2017,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_025,distributed,2017-10-31,vst_ONAQ_2017,NA,NA,noneSelected,noneSelected,noneSelected
D15,ONAQ,ONAQ_041,tower,2019-10-02,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_042,tower,2019-08-22,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_043,tower,2019-10-08,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_044,tower,2019-08-29,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_045,tower,2019-09-24,vst_ONAQ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D15,ONAQ,ONAQ_046,tower,2019-09-06,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_047,tower,2019-09-11,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_048,tower,2019-09-06,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_049,tower,2019-09-18,vst_ONAQ_2019,NA,NA,25,noneSelected,noneSelected
D15,ONAQ,ONAQ_050,tower,2019-08-22,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_051,tower,2019-08-19,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_052,tower,2019-09-16,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_053,tower,2019-09-11,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_054,tower,2019-09-24,vst_ONAQ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D15,ONAQ,ONAQ_055,tower,2019-09-11,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_056,tower,2019-09-24,vst_ONAQ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D15,ONAQ,ONAQ_057,tower,2019-10-09,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_058,tower,2019-09-16,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_059,tower,2019-09-04,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_060,tower,2019-08-20,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_061,tower,2019-09-12,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_062,tower,2019-10-01,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_063,tower,2019-09-09,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_064,tower,2019-09-19,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_065,tower,2019-09-24,vst_ONAQ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D15,ONAQ,ONAQ_066,tower,2019-08-26,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_067,tower,2019-08-26,vst_ONAQ_2019,NA,NA,3,noneSelected,noneSelected
D15,ONAQ,ONAQ_068,tower,2019-09-24,vst_ONAQ_2019,NA,NA,noneSelected,noneSelected,noneSelected
D15,ONAQ,ONAQ_069,tower,2019-08-20,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D15,ONAQ,ONAQ_070,tower,2019-09-19,vst_ONAQ_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_001,distributed,2019-07-25,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_002,distributed,2019-07-30,vst_ABBY_2019,NA,NA,noneSelected,noneSelected,1
D16,ABBY,ABBY_003,distributed,2019-07-23,vst_ABBY_2019,NA,NA,noneSelected,noneSelected,noneSelected
D16,ABBY,ABBY_004,distributed,2019-07-22,vst_ABBY_2019,NA,NA,noneSelected,noneSelected,noneSelected
D16,ABBY,ABBY_005,distributed,2019-07-25,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_006,distributed,2019-07-25,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_007,distributed,2019-07-24,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_008,distributed,2019-07-25,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_009,distributed,2019-07-22,vst_ABBY_2019,NA,NA,25,noneSelected,noneSelected
D16,ABBY,ABBY_010,distributed,2019-07-23,vst_ABBY_2019,NA,NA,noneSelected,noneSelected,noneSelected
D16,ABBY,ABBY_011,distributed,2019-07-25,vst_ABBY_2019,NA,NA,25,noneSelected,noneSelected
D16,ABBY,ABBY_012,distributed,2019-07-24,vst_ABBY_2019,NA,NA,25,noneSelected,1
D16,ABBY,ABBY_013,distributed,2019-09-19,vst_ABBY_2019,NA,NA,25,noneSelected,noneSelected
D16,ABBY,ABBY_014,distributed,2019-07-24,vst_ABBY_2019,NA,NA,25,noneSelected,noneSelected
D16,ABBY,ABBY_016,distributed,2019-07-24,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_017,distributed,2019-07-23,vst_ABBY_2019,NA,NA,1,noneSelected,noneSelected
D16,ABBY,ABBY_018,distributed,2019-07-24,vst_ABBY_2019,NA,NA,noneSelected,noneSelected,noneSelected
D16,ABBY,ABBY_019,distributed,2019-07-25,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_023,distributed,2019-07-25,vst_ABBY_2019,NA,NA,10,noneSelected,noneSelected
D16,ABBY,ABBY_025,distributed,2019-07-25,vst_ABBY_2019,NA,NA,25,noneSelected,noneSelected
D16,ABBY,ABBY_061,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,100,noneSelected,3
D16,ABBY,ABBY_062,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,10
D16,ABBY,ABBY_063,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,100,noneSelected,1
D16,ABBY,ABBY_064,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,3
D16,ABBY,ABBY_065,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,3
D16,ABBY,ABBY_067,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,10
D16,ABBY,ABBY_068,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,3
D16,ABBY,ABBY_069,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,3
D16,ABBY,ABBY_070,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,100,noneSelected,10
D16,ABBY,ABBY_073,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,10,noneSelected,3
D16,ABBY,ABBY_074,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,10
D16,ABBY,ABBY_075,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,3
D16,ABBY,ABBY_076,tower,2021-06-28,vst_ABBY_2021,allTowerPlots,allGrowthForms,25,noneSelected,3
D16,WREF,WREF_001,distributed,2019-07-22,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_002,distributed,2019-07-22,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_003,distributed,2019-07-22,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_004,distributed,2019-11-26,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_005,distributed,2019-07-22,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_006,distributed,2019-07-22,vst_WREF_2019,NA,NA,noneSelected,noneSelected,noneSelected
D16,WREF,WREF_007,distributed,2019-07-22,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_008,distributed,2019-07-22,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_009,distributed,2019-11-21,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_010,distributed,2019-07-22,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_011,distributed,2019-11-25,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_012,distributed,2019-07-15,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_013,distributed,2019-07-18,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_014,distributed,2019-11-20,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_015,distributed,2019-07-16,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_016,distributed,2019-07-15,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_017,distributed,2019-11-27,vst_WREF_2019,NA,NA,3,noneSelected,noneSelected
D16,WREF,WREF_018,distributed,2019-07-22,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_019,distributed,2019-07-22,vst_WREF_2019,NA,NA,10,noneSelected,noneSelected
D16,WREF,WREF_020,distributed,2019-07-22,vst_WREF_2019,NA,NA,noneSelected,noneSelected,noneSelected
D16,WREF,WREF_070,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,10
D16,WREF,WREF_071,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,10
D16,WREF,WREF_072,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,25
D16,WREF,WREF_073,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,25
D16,WREF,WREF_074,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,25,noneSelected,10
D16,WREF,WREF_075,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,10
D16,WREF,WREF_076,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,25,noneSelected,100
D16,WREF,WREF_077,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,25,noneSelected,100
D16,WREF,WREF_078,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,25,noneSelected,25
D16,WREF,WREF_079,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,100
D16,WREF,WREF_080,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,25,noneSelected,1
D16,WREF,WREF_081,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,25,noneSelected,25
D16,WREF,WREF_082,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,10,noneSelected,10
D16,WREF,WREF_083,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,100
D16,WREF,WREF_084,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,25,noneSelected,10
D16,WREF,WREF_085,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,10,noneSelected,10
D16,WREF,WREF_086,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,25
D16,WREF,WREF_087,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,100
D16,WREF,WREF_088,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,10
D16,WREF,WREF_089,tower,2020-07-13,vst_WREF_2020,allTowerPlots,allGrowthForms,100,noneSelected,100
D17,SJER,SJER_001,distributed,2019-10-28,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_002,distributed,2016-11-29,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_003,distributed,2019-10-29,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_004,distributed,2019-11-14,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_005,distributed,2019-11-21,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_006,distributed,2019-11-05,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_007,distributed,2019-11-14,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_008,distributed,2019-11-13,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_009,distributed,2019-11-04,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_010,distributed,2019-12-04,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_012,distributed,2016-11-29,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_014,distributed,2019-11-04,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_015,distributed,2019-11-04,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_016,distributed,2019-11-04,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_019,distributed,2019-10-28,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_020,distributed,2019-11-21,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_021,distributed,2019-11-14,vst_SJER_2019,NA,NA,25,noneSelected,noneSelected
D17,SJER,SJER_022,distributed,2019-11-04,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_025,distributed,2019-11-19,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_026,distributed,2019-11-05,vst_SJER_2019,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_045,tower,2016-11-10,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_046,tower,2016-11-14,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_047,tower,2016-11-23,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_048,tower,2016-11-16,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_049,tower,2016-11-08,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_050,tower,2016-11-21,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_051,tower,2016-11-21,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_052,tower,2016-11-28,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_053,tower,2016-11-16,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_054,tower,2016-11-15,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_055,tower,2016-11-11,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_056,tower,2016-11-15,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_057,tower,2016-11-09,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_058,tower,2016-11-21,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_059,tower,2016-11-17,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_060,tower,2016-11-15,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_061,tower,2016-11-21,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_062,tower,2016-11-28,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
D17,SJER,SJER_063,tower,2016-11-22,vst_SJER_2016,NA,NA,noneSelected,noneSelected,noneSelected
